participant,ROI,fold,model,rank,test_r,val_r
subj01,parietal,fold_3,vis2img,7,0.11747212144130365,0.18817001677666267
subj01,parietal,fold_3,vis2img,8,0.12365827915517746,0.1953036632058463
subj01,parietal,fold_3,vis2img,9,0.11541600543759978,0.20578462632152628
subj01,parietal,fold_3,vis2img,10,0.12390161865576173,0.231259270706665
subj01,parietal,fold_3,vis2img,11,0.13138818944073694,0.21431695900392747
subj01,parietal,fold_3,vis2img,12,0.12993638230911855,0.2243298122099429
subj02,V1,fold_0,vis2img,1,0.025693610132213548,0.0504723165800812
subj02,V1,fold_0,vis2img,2,0.1128651106749652,0.12853361267194482
subj02,V1,fold_0,vis2img,3,0.12874677549759114,0.13980072550842806
subj02,V1,fold_0,vis2img,4,0.11320540364141074,0.15386470096439342
subj02,V1,fold_0,vis2img,5,0.10738061276480637,0.14815540360881735
subj02,V1,fold_0,vis2img,6,0.12236147314691903,0.15515837201508706
subj02,V1,fold_0,vis2img,7,0.1174696970439714,0.15288239579523022
subj02,V1,fold_0,vis2img,8,0.12178251688704982,0.15382023456806823
subj02,V1,fold_0,vis2img,9,0.12168165409337488,0.15367403558886492
subj02,V1,fold_0,vis2img,10,0.12120781053506885,0.15369284042604658
subj02,V1,fold_0,vis2img,11,0.12122827412297502,0.1537063882493868
subj02,V1,fold_0,vis2img,12,0.12123511896467336,0.1536814799022749
subj02,V1,fold_1,vis2img,1,0.11756489263607635,0.06674780893384184
subj02,V1,fold_1,vis2img,2,0.12486187765854308,0.15932467543300663
subj02,V1,fold_1,vis2img,3,0.08032436788416952,0.2117132031891589
subj02,V1,fold_1,vis2img,4,0.1424162591215969,0.21054493275828073
subj02,V1,fold_1,vis2img,5,0.13172882526099167,0.21608152910412565
subj02,V1,fold_1,vis2img,6,0.13535963259127431,0.22086385084212476
subj02,V1,fold_1,vis2img,7,0.13747438100758078,0.22226923596818612
subj02,V1,fold_1,vis2img,8,0.13707784543426252,0.22116757381964366
subj02,V1,fold_1,vis2img,9,0.13724035874264368,0.22232897867688275
subj02,V1,fold_1,vis2img,10,0.13336483648780129,0.22050238520321058
subj02,V1,fold_1,vis2img,11,0.1339643837284402,0.22119077121523806
subj02,V1,fold_1,vis2img,12,0.1344914917917828,0.2214227000299969
subj02,V1,fold_2,vis2img,1,0.1216584167266981,0.06141738506092538
subj02,V1,fold_2,vis2img,2,0.17794983064185801,0.15927038544367167
subj02,V1,fold_2,vis2img,3,0.1928090878701235,0.19119347259606567
subj02,V1,fold_2,vis2img,4,0.1854172658268633,0.22022860748922293
subj02,V1,fold_2,vis2img,5,0.18600981766514135,0.22010458805812433
subj02,V1,fold_2,vis2img,6,0.19509057879979885,0.22247569016444974
subj02,V1,fold_2,vis2img,7,0.20606794334602163,0.22578397459094618
subj02,V1,fold_2,vis2img,8,0.20787668709462376,0.2260675674755678
subj02,V1,fold_2,vis2img,9,0.2077954587905663,0.22673300413931544
subj02,V1,fold_2,vis2img,10,0.20650249391876666,0.22679853197176975
subj02,V1,fold_2,vis2img,11,0.2061189371557845,0.22679650170553972
subj02,V1,fold_2,vis2img,12,0.2064461219216998,0.22667109938286117
subj02,V1,fold_3,vis2img,1,0.1598711389284211,0.24301727729353417
subj02,V1,fold_3,vis2img,2,0.23391941299029978,0.23742684462581218
subj02,V1,fold_3,vis2img,3,0.22166051150842137,0.2523482110278597
subj02,V1,fold_3,vis2img,4,0.223124440945755,0.26882277799533627
subj02,V1,fold_3,vis2img,5,0.2246000962155126,0.2724717845594807
subj02,V1,fold_3,vis2img,6,0.22560843650291473,0.2842003602314415
subj02,V1,fold_3,vis2img,7,0.22338350684423383,0.28480294917728616
subj02,V1,fold_3,vis2img,8,0.22827937830692455,0.28900470881071505
subj02,V1,fold_3,vis2img,9,0.23000741750457354,0.2899731924142471
subj02,V1,fold_3,vis2img,10,0.2282967729250479,0.28631332698229855
subj02,V1,fold_3,vis2img,11,0.23888676131146605,0.2888742389050347
subj02,V1,fold_3,vis2img,12,0.24046614698193033,0.29063368849573923
subj02,V2,fold_0,vis2img,1,-0.1320992392732588,0.20367610511554582
subj02,V2,fold_0,vis2img,2,0.012448583009748843,0.26304173399418296
subj02,V2,fold_0,vis2img,3,0.039068504831624044,0.2358692692947785
subj02,V2,fold_0,vis2img,4,0.07703853989976396,0.23660114326744966
subj02,V2,fold_0,vis2img,5,0.12543524061110253,0.2421027301136893
subj02,V2,fold_0,vis2img,6,0.1391434060553282,0.24439681916397363
subj02,V2,fold_0,vis2img,7,0.10697308393267271,0.2233350953715432
subj02,V2,fold_0,vis2img,8,0.10894008285845537,0.2251928395457203
subj02,V2,fold_0,vis2img,9,0.10367466618891644,0.24891383312798707
subj02,V2,fold_0,vis2img,10,0.09567207779726669,0.26779770360197297
subj02,V2,fold_0,vis2img,11,0.09203335506703536,0.2652789839427738
subj02,V2,fold_0,vis2img,12,0.11202489361370636,0.2996650957749369
subj02,V2,fold_1,vis2img,1,-0.09310629698734804,0.04700341148036647
subj02,V2,fold_1,vis2img,2,-0.08938885501528493,0.13139866416753535
subj02,V2,fold_1,vis2img,3,0.0009219464031215443,0.16484946110112897
subj02,V2,fold_1,vis2img,4,0.030292132183139066,0.1667518321570918
subj02,V2,fold_1,vis2img,5,0.05475581024734148,0.19379244466624915
subj02,V2,fold_1,vis2img,6,0.04845519087525489,0.19407544597942897
subj02,V2,fold_1,vis2img,7,0.0355415194303239,0.2031888179918004
subj02,V2,fold_1,vis2img,8,0.045161006648461836,0.20752103049435658
subj02,V2,fold_1,vis2img,9,0.038716879366435204,0.21498308661392437
subj02,V2,fold_1,vis2img,10,0.031313522855145756,0.2098304149869138
subj02,V2,fold_1,vis2img,11,0.03296922161890418,0.20690333493901839
subj02,V2,fold_1,vis2img,12,0.03923075689092131,0.20389136665590685
subj02,V2,fold_2,vis2img,1,0.05668870016244441,0.2794405177475307
subj02,V2,fold_2,vis2img,2,0.10098555252259334,0.3043040816330386
subj02,V2,fold_2,vis2img,3,0.1182557746653845,0.3025259590269461
subj02,V2,fold_2,vis2img,4,0.12162998031833698,0.293577501381036
subj02,V2,fold_2,vis2img,5,0.1246770535217419,0.3026372394399211
subj02,V2,fold_2,vis2img,6,0.15314362419972702,0.3018661054427654
subj02,V2,fold_2,vis2img,7,0.16391732002152726,0.3061330679808717
subj02,V2,fold_2,vis2img,8,0.1603416974689675,0.3062683568954995
subj02,V2,fold_2,vis2img,9,0.1614672182622281,0.30250641482070856
subj02,V2,fold_2,vis2img,10,0.15780603240533145,0.30290306310295245
subj02,V2,fold_2,vis2img,11,0.15802765738928046,0.30823717545921087
subj02,V2,fold_2,vis2img,12,0.15725374553749455,0.3079020894944433
subj02,V2,fold_3,vis2img,1,-0.0725527493209717,0.14385778105353614
subj02,V2,fold_3,vis2img,2,-0.07368440626954852,0.09970992145301466
subj02,V2,fold_3,vis2img,3,-0.0003730528144842149,0.1271358133691449
subj02,V2,fold_3,vis2img,4,-0.046027138177827116,0.12959236919088257
subj02,V2,fold_3,vis2img,5,0.03491460877949548,0.1089664617195651
subj02,V2,fold_3,vis2img,6,0.05249823737582959,0.18113309746669318
subj02,V2,fold_3,vis2img,7,0.05670489442823814,0.19180975423407548
subj02,V2,fold_3,vis2img,8,0.05491975094473591,0.1875923974513708
subj02,V2,fold_3,vis2img,9,0.05056278401914333,0.18843235367924765
subj02,V2,fold_3,vis2img,10,0.05062402585019752,0.1903567073082795
subj02,V2,fold_3,vis2img,11,0.03697986408376472,0.19445680557232706
subj02,V2,fold_3,vis2img,12,0.03789864948876504,0.1948367831236314
subj02,V3,fold_0,vis2img,1,0.11633801221303552,0.2647210973491055
subj02,V3,fold_0,vis2img,2,0.13302287675817245,0.2626626309766533
subj02,V3,fold_0,vis2img,3,0.14663833411360858,0.2760187100547577
subj02,V3,fold_0,vis2img,4,0.1295842944227697,0.2907740453146287
subj02,V3,fold_0,vis2img,5,0.13342262358008608,0.30203093186127333
subj02,V3,fold_0,vis2img,6,0.14892343487166235,0.29969556307689554
subj02,V3,fold_0,vis2img,7,0.15067001532451454,0.30292148863637086
subj02,V3,fold_0,vis2img,8,0.14112136539699666,0.3097627397770088
subj02,V3,fold_0,vis2img,9,0.1427167033868899,0.30721639466635636
subj02,V3,fold_0,vis2img,10,0.14347359812488222,0.30572685593720705
subj02,V3,fold_0,vis2img,11,0.14316506528187875,0.30572155534658785
subj02,V3,fold_0,vis2img,12,0.14274087090570609,0.30572465965272677
subj02,V3,fold_1,vis2img,1,0.1576444046042999,0.12959357711102085
subj02,V3,fold_1,vis2img,2,0.12970020822537381,0.1526723824831842
subj02,V3,fold_1,vis2img,3,0.12529206084537423,0.12112836453945852
subj02,V3,fold_1,vis2img,4,0.12111211782656223,0.08841396904976596
subj02,V3,fold_1,vis2img,5,0.12496180250198927,0.17704870044902557
subj02,V3,fold_1,vis2img,6,0.12447958674607583,0.17774171487576743
subj02,V3,fold_1,vis2img,7,0.11019074070475429,0.18239017007777544
subj02,V3,fold_1,vis2img,8,0.12807173172582867,0.19091560178284783
subj02,V3,fold_1,vis2img,9,0.12243948900760714,0.17724287743273026
subj02,V3,fold_1,vis2img,10,0.09527042052923053,0.18735569572451025
subj02,V3,fold_1,vis2img,11,0.10501605831276722,0.1990620277614562
subj02,V3,fold_1,vis2img,12,0.11373008472087624,0.20275011690218517
subj02,V3,fold_2,vis2img,1,-0.027131830886321304,0.14538312278638155
subj02,V3,fold_2,vis2img,2,0.01861643803673803,0.12489592694621726
subj02,V3,fold_2,vis2img,3,0.06100270027373383,0.15891587640050195
subj02,V3,fold_2,vis2img,4,0.07095955554098021,0.19107645289680983
subj02,V3,fold_2,vis2img,5,0.0854240894871252,0.20422429590197383
subj02,V3,fold_2,vis2img,6,0.0915152670361258,0.1940522425568689
subj02,V3,fold_2,vis2img,7,0.09323586533244922,0.19444459490875066
subj02,V3,fold_2,vis2img,8,0.10198584419309334,0.18947283420336056
subj02,V3,fold_2,vis2img,9,0.1114940856519603,0.19759107561203643
subj02,V3,fold_2,vis2img,10,0.1049359242298332,0.20501943619691076
subj02,V3,fold_2,vis2img,11,0.10633698634119365,0.20649924576285014
subj02,V3,fold_2,vis2img,12,0.11212039912260803,0.20915551301317709
subj02,V3,fold_3,vis2img,1,0.03417275841569928,0.09847799015838116
subj02,V3,fold_3,vis2img,2,0.10636207042828293,0.1615282508888251
subj02,V3,fold_3,vis2img,3,0.15016556007620832,0.20068010889048454
subj02,V3,fold_3,vis2img,4,0.1775585214383616,0.21560876742703883
subj02,V3,fold_3,vis2img,5,0.17817311311529538,0.21685762927081484
subj02,V3,fold_3,vis2img,6,0.17737630727087764,0.21604047500985815
subj02,V3,fold_3,vis2img,7,0.17551589216048605,0.22370805299018534
subj02,V3,fold_3,vis2img,8,0.17972409108599932,0.22953267573678302
subj02,V3,fold_3,vis2img,9,0.17881561701654666,0.22503766513572465
subj02,V3,fold_3,vis2img,10,0.18483727108955217,0.22582092350465122
subj02,V3,fold_3,vis2img,11,0.18335072082213957,0.22424094978977716
subj02,V3,fold_3,vis2img,12,0.18264662317495645,0.224080563513742
subj02,hV4,fold_0,vis2img,1,-0.10248712040881731,0.11288727757669312
subj02,hV4,fold_0,vis2img,2,-0.13039051746904262,0.12301630940801862
subj02,hV4,fold_0,vis2img,3,-0.13195793480868473,0.11902568144461137
subj02,hV4,fold_0,vis2img,4,-0.04263545515035193,0.15687084535492435
subj02,hV4,fold_0,vis2img,5,-0.02413842199456587,0.16024594987910473
subj02,hV4,fold_0,vis2img,6,-0.03205540438416447,0.1654591431631554
subj02,hV4,fold_0,vis2img,7,-0.01907341179622213,0.15871876028503115
subj02,hV4,fold_0,vis2img,8,-0.02405635681818726,0.15786884331455453
subj02,hV4,fold_0,vis2img,9,-0.02446958226319648,0.15764058889429627
subj02,hV4,fold_0,vis2img,10,-0.024477990739683715,0.15764477006385952
subj02,hV4,fold_1,vis2img,1,0.10831931367792073,0.09190711555326128
subj02,hV4,fold_1,vis2img,2,0.08085443839355318,0.07210226446150365
subj02,hV4,fold_1,vis2img,3,0.01156833570032179,0.022155534352475796
subj02,hV4,fold_1,vis2img,4,0.05986146964879817,0.06243426885808334
subj02,hV4,fold_1,vis2img,5,0.06208661159343025,0.07503501680310282
subj02,hV4,fold_1,vis2img,6,0.06413359034849646,0.0856893567530161
subj02,hV4,fold_1,vis2img,7,0.061228915600488175,0.09239258423887689
subj02,hV4,fold_1,vis2img,8,0.05975823811840675,0.09894536334834
subj02,hV4,fold_1,vis2img,9,0.053251114007880226,0.09244963546494915
subj02,hV4,fold_1,vis2img,10,0.05342333658035198,0.0925619379441878
subj02,hV4,fold_2,vis2img,1,0.12228160253796214,0.40843941760223473
subj02,hV4,fold_2,vis2img,2,0.13313780819345825,0.33334422549354403
subj02,hV4,fold_2,vis2img,3,0.1291981580173544,0.3303616402079396
subj02,hV4,fold_2,vis2img,4,0.12633161108190621,0.33705035224427304
subj02,hV4,fold_2,vis2img,5,0.12686181233129262,0.3457859044594344
subj02,hV4,fold_2,vis2img,6,0.1279697103111535,0.33295855631888516
subj02,hV4,fold_2,vis2img,7,0.12820960975846385,0.3322316002538114
subj02,hV4,fold_2,vis2img,8,0.12884085193124203,0.33262803024591464
subj02,hV4,fold_2,vis2img,9,0.1293269478413167,0.3323697399548099
subj02,hV4,fold_2,vis2img,10,0.12937098266208313,0.332391073442312
subj02,hV4,fold_3,vis2img,1,0.1429883054209374,-0.030509574387348103
subj02,hV4,fold_3,vis2img,2,0.13978542022544801,-0.03099081215023606
subj02,hV4,fold_3,vis2img,3,0.1094096725770265,-0.02348894784250307
subj02,hV4,fold_3,vis2img,4,0.12069301894094402,-0.029454406695576148
subj02,hV4,fold_3,vis2img,5,0.10037104487751818,-0.032949047464287354
subj02,hV4,fold_3,vis2img,6,0.09329098016639807,-0.027081238022500814
subj02,hV4,fold_3,vis2img,7,0.11009108407462882,-0.01422271910282635
subj02,hV4,fold_3,vis2img,8,0.11208209824119082,-0.012198016381445118
subj02,hV4,fold_3,vis2img,9,0.11253368916916089,-0.012073446548611696
subj02,hV4,fold_3,vis2img,10,0.10336511131352602,-0.017515158894989738
subj02,ventral,fold_0,vis2img,1,-0.14551623100486744,-0.08818018161536277
subj02,ventral,fold_0,vis2img,2,-0.1255993922292846,-0.08414920543667079
subj02,ventral,fold_0,vis2img,3,0.05746958588259265,0.13918367448428803
subj02,ventral,fold_0,vis2img,4,0.08075248888939683,0.10919006871911385
subj02,ventral,fold_0,vis2img,5,0.0771186008992282,0.11647106317160781
subj02,ventral,fold_0,vis2img,6,0.06713343405464992,0.12672688289833076
subj02,ventral,fold_0,vis2img,7,0.05911123292496485,0.13975039009011597
subj02,ventral,fold_0,vis2img,8,0.06548583843152023,0.14667599757782568
subj02,ventral,fold_0,vis2img,9,0.06943572980940867,0.1597451951366762
subj02,ventral,fold_0,vis2img,10,0.07421098277920232,0.16369447107119406
subj02,ventral,fold_0,vis2img,11,0.07415663951943588,0.1688626011560003
subj02,ventral,fold_0,vis2img,12,0.0760829365691485,0.1683116086919406
subj02,ventral,fold_1,vis2img,1,0.08386430960718945,0.09336888170000195
subj02,ventral,fold_1,vis2img,2,0.11548584656769001,0.12780213567789708
subj02,ventral,fold_1,vis2img,3,0.1255336793775145,0.17070373587711515
subj02,ventral,fold_1,vis2img,4,0.15421339935210115,0.20482832876882912
subj02,ventral,fold_1,vis2img,5,0.15383167742119636,0.20676925155820003
subj02,ventral,fold_1,vis2img,6,0.15502229869881,0.23913973308036232
subj02,ventral,fold_1,vis2img,7,0.14245150914513113,0.2368195531581572
subj02,ventral,fold_1,vis2img,8,0.14803473975420223,0.24182281537873204
subj02,ventral,fold_1,vis2img,9,0.15496653040702119,0.24346811929443174
subj02,ventral,fold_1,vis2img,10,0.15428418669722416,0.23785355901457966
subj02,ventral,fold_1,vis2img,11,0.14873282168435717,0.23349035213596464
subj02,ventral,fold_1,vis2img,12,0.15117112792417423,0.22690087708706755
subj02,ventral,fold_2,vis2img,1,0.11055241658247936,0.1843244003911523
subj02,ventral,fold_2,vis2img,2,0.15544118819686564,0.21775827972657558
subj02,ventral,fold_2,vis2img,3,0.20498586101871696,0.24084384903243045
subj02,ventral,fold_2,vis2img,4,0.20807127652455287,0.24696905973050962
subj02,ventral,fold_2,vis2img,5,0.2098667681689047,0.2315554846006417
subj02,ventral,fold_2,vis2img,6,0.21557847745438818,0.24901869901811272
subj02,ventral,fold_2,vis2img,7,0.21284087355308712,0.25443687295439615
subj02,ventral,fold_2,vis2img,8,0.2144935510217614,0.2624784245011251
subj02,ventral,fold_2,vis2img,9,0.21876466690780058,0.2642872928489678
subj02,ventral,fold_2,vis2img,10,0.22565305136263394,0.27160331840530477
subj02,ventral,fold_2,vis2img,11,0.22374149635492935,0.26821828632367123
subj02,ventral,fold_2,vis2img,12,0.22281492939496658,0.2704860425763377
subj02,ventral,fold_3,vis2img,1,0.021748027197201893,0.028683250191067648
subj02,ventral,fold_3,vis2img,2,0.047829527420187416,0.03689164086845434
subj02,ventral,fold_3,vis2img,3,0.07562747142655149,0.08269314223363103
subj02,ventral,fold_3,vis2img,4,0.044880934906020374,0.09812761690478461
subj02,ventral,fold_3,vis2img,5,0.05989102916396944,0.11242426248366616
subj02,ventral,fold_3,vis2img,6,0.0666648842246557,0.11381834095488524
subj02,ventral,fold_3,vis2img,7,0.06816138498721387,0.13112678769997418
subj02,ventral,fold_3,vis2img,8,0.05053914504748363,0.10777056165172708
subj02,ventral,fold_3,vis2img,9,0.05838597207302228,0.11687255225590015
subj02,ventral,fold_3,vis2img,10,0.05915164108909879,0.12483672646235533
subj02,ventral,fold_3,vis2img,11,0.06032089219567929,0.13375773413466888
subj02,ventral,fold_3,vis2img,12,0.0617937212901182,0.13668089192014954
subj02,lateral,fold_0,vis2img,1,-0.17907509846835187,-0.08934784920772365
subj02,lateral,fold_0,vis2img,2,-0.0006167674978611315,0.08748734637440048
subj02,lateral,fold_0,vis2img,3,0.070076395001195,0.16339086988565232
subj02,lateral,fold_0,vis2img,4,0.07686352438913725,0.159781750333462
subj02,lateral,fold_0,vis2img,5,0.07956792211482927,0.17452836789182694
subj02,lateral,fold_0,vis2img,6,0.07785723711576245,0.1878162943965427
subj02,lateral,fold_0,vis2img,7,0.07566070963677599,0.18890426375875757
subj02,lateral,fold_0,vis2img,8,0.07705184530103891,0.18970055559547983
subj02,lateral,fold_0,vis2img,9,0.07153159453631415,0.18351723304275194
subj02,lateral,fold_0,vis2img,10,0.0647142554731423,0.17895858947513943
subj02,lateral,fold_0,vis2img,11,0.06523550895943131,0.17777904962211455
subj02,lateral,fold_0,vis2img,12,0.06362691932540548,0.17832232457859631
subj02,lateral,fold_1,vis2img,1,0.06635436718805345,0.08904499292798511
subj02,lateral,fold_1,vis2img,2,0.08854650163909655,0.10917580275666759
subj02,lateral,fold_1,vis2img,3,0.08620267162374372,0.16111337685555774
subj02,lateral,fold_1,vis2img,4,0.11176127659808344,0.19308462443944818
subj02,lateral,fold_1,vis2img,5,0.1316315951939363,0.20381959517181567
subj02,lateral,fold_1,vis2img,6,0.1329964704372489,0.2045693739306834
subj02,lateral,fold_1,vis2img,7,0.13268003737396353,0.20963898695606853
subj02,lateral,fold_1,vis2img,8,0.13449561473674876,0.21338366004700154
subj02,lateral,fold_1,vis2img,9,0.12407522069843946,0.22559138632807307
subj02,lateral,fold_1,vis2img,10,0.12376780023314504,0.22597119103682164
subj02,lateral,fold_1,vis2img,11,0.12970407739210524,0.227494957268508
subj02,lateral,fold_1,vis2img,12,0.13249728428504426,0.22756340481484685
subj02,lateral,fold_2,vis2img,1,-0.2130072337965712,0.02531505350417046
subj02,lateral,fold_2,vis2img,2,-0.09889600486160224,0.10219771425015299
subj02,lateral,fold_2,vis2img,3,-0.0034045635507723945,0.14394750596488246
subj02,lateral,fold_2,vis2img,4,0.04870050391585738,0.14210420738216295
subj02,lateral,fold_2,vis2img,5,0.05381748757413101,0.14233797982572144
subj02,lateral,fold_2,vis2img,6,0.0605824462289685,0.133321339183815
subj02,lateral,fold_2,vis2img,7,0.031063368834521432,0.13773417924688286
subj02,lateral,fold_2,vis2img,8,0.05499877709582984,0.1304028609820288
subj02,lateral,fold_2,vis2img,9,0.04629768809667428,0.1287258259588741
subj02,lateral,fold_2,vis2img,10,0.04605957159523869,0.12073555388763241
subj02,lateral,fold_2,vis2img,11,0.03785267195815285,0.11922575145908312
subj02,lateral,fold_2,vis2img,12,0.036564510591382215,0.11461018917520228
subj02,lateral,fold_3,vis2img,1,0.08945897038047755,0.12860152566778368
subj02,lateral,fold_3,vis2img,2,0.08015660782203382,0.20685996269891116
subj02,lateral,fold_3,vis2img,3,0.057302280328048065,0.20812069561780314
subj02,lateral,fold_3,vis2img,4,0.06006115561386127,0.2052405097320428
subj02,lateral,fold_3,vis2img,5,0.05985721781295256,0.17707761406037884
subj02,lateral,fold_3,vis2img,6,0.0743373345827342,0.15871019108976137
subj02,lateral,fold_3,vis2img,7,0.07983814635271592,0.15843045159030233
subj02,lateral,fold_3,vis2img,8,0.07811422592943866,0.1685818309837138
subj02,lateral,fold_3,vis2img,9,0.07780665893358558,0.16884480737246702
subj02,lateral,fold_3,vis2img,10,0.07141325035912542,0.1751745720129603
subj02,lateral,fold_3,vis2img,11,0.06910388437328015,0.18487372357375448
subj02,lateral,fold_3,vis2img,12,0.06679546762786281,0.18453727799049482
subj02,parietal,fold_0,vis2img,1,0.17770916827030242,0.15551337756918485
subj02,parietal,fold_0,vis2img,2,0.17864753680863488,0.20894451246346568
subj02,parietal,fold_0,vis2img,3,0.1628273772982873,0.24256017227140358
subj02,parietal,fold_0,vis2img,4,0.15971831593216845,0.2645847828356722
subj02,parietal,fold_0,vis2img,5,0.1489118293963865,0.2457499618090391
subj02,parietal,fold_0,vis2img,6,0.14071159805114478,0.24448286727267868
subj02,parietal,fold_0,vis2img,7,0.1677424058955892,0.24990653294926807
subj02,parietal,fold_0,vis2img,8,0.17328689373648254,0.2548722175981827
subj02,parietal,fold_0,vis2img,9,0.18032425139201963,0.25444760803631344
subj02,parietal,fold_0,vis2img,10,0.18653128168288302,0.25229572404050443
subj02,parietal,fold_0,vis2img,11,0.1829969982741824,0.2504442553431489
subj02,parietal,fold_0,vis2img,12,0.19261728363749078,0.2500745684542566
subj02,parietal,fold_1,vis2img,1,0.17350945264112672,0.21714865091709476
subj02,parietal,fold_1,vis2img,2,0.2001898983669815,0.24556332840545694
subj02,parietal,fold_1,vis2img,3,0.18555159981037245,0.2526249506219337
subj02,parietal,fold_1,vis2img,4,0.18930690446317489,0.25944633183810584
subj02,parietal,fold_1,vis2img,5,0.20591013482921056,0.26969849085023867
subj02,parietal,fold_1,vis2img,6,0.20591013482920978,0.26969849085023756
subj02,parietal,fold_1,vis2img,7,0.1953361769567397,0.2664335021581428
subj02,parietal,fold_1,vis2img,8,0.18526252610195043,0.24875788687456998
subj02,parietal,fold_1,vis2img,9,0.18696311971607554,0.2592338462720761
subj02,parietal,fold_1,vis2img,10,0.19211737777489318,0.25907132246597214
subj02,parietal,fold_1,vis2img,11,0.1758576291687073,0.2397373193136243
subj02,parietal,fold_1,vis2img,12,0.17775175792106965,0.23696370131405398
subj02,parietal,fold_2,vis2img,1,0.1949956041321778,0.07685105733956074
subj02,parietal,fold_2,vis2img,2,0.1534935508178792,0.0536101734502381
subj02,parietal,fold_2,vis2img,3,0.1752677139926496,0.07304254402923827
subj02,parietal,fold_2,vis2img,4,0.1708792900734875,0.07207060573751167
subj02,parietal,fold_2,vis2img,5,0.16130032400549502,0.067426229331561
subj02,parietal,fold_2,vis2img,6,0.16130032400549896,0.0674262293315443
subj02,parietal,fold_2,vis2img,7,0.14653898250541092,0.04588075645640145
subj02,parietal,fold_2,vis2img,8,0.14653898250539427,0.04588075645640112
subj02,parietal,fold_2,vis2img,9,0.1157850540961306,0.052386347998931534
subj02,parietal,fold_2,vis2img,10,0.13741834485822707,0.05411930435671254
subj02,parietal,fold_2,vis2img,11,0.12631868434461652,0.06354882402375428
subj02,parietal,fold_2,vis2img,12,0.11322363734150862,0.06153941217586462
subj02,parietal,fold_3,vis2img,1,0.2709021827748497,0.24589810363268647
subj02,parietal,fold_3,vis2img,2,0.28791961888147927,0.25212659263807635
subj02,parietal,fold_3,vis2img,3,0.2683598458070534,0.2684509942902731
subj02,parietal,fold_3,vis2img,4,0.24848446810574867,0.26323292768717677
subj02,parietal,fold_3,vis2img,5,0.25528456989617276,0.2964805488617254
subj02,parietal,fold_3,vis2img,6,0.2525831461395786,0.3047050353362463
subj02,parietal,fold_3,vis2img,7,0.2462932716239287,0.30681876525443913
subj02,parietal,fold_3,vis2img,8,0.2489386503798772,0.30923693580034217
subj02,parietal,fold_3,vis2img,9,0.24504942394986914,0.30494714067998857
subj02,parietal,fold_3,vis2img,10,0.2541727298694751,0.31409342667642365
subj02,parietal,fold_3,vis2img,11,0.23990556272466262,0.31091179978592387
subj02,parietal,fold_3,vis2img,12,0.24159381830803656,0.30532080470910183
subj03,V1,fold_0,vis2img,1,0.6253896594231964,0.41965858475802065
subj03,V1,fold_0,vis2img,2,0.619372535609507,0.4231410454432111
subj03,V1,fold_0,vis2img,3,0.6128419469340922,0.4307662018835019
subj03,V1,fold_0,vis2img,4,0.6111980776446335,0.4309213697990251
subj03,V1,fold_0,vis2img,5,0.6105217932172633,0.43220720864906687
subj03,V1,fold_0,vis2img,6,0.6039543018797724,0.43316291651844424
subj03,V1,fold_0,vis2img,7,0.5935216645976569,0.4362068468292186
subj03,V1,fold_0,vis2img,8,0.5861891839118434,0.4376753673930654
subj03,V1,fold_0,vis2img,9,0.5796041976387307,0.43836581091456
subj03,V1,fold_0,vis2img,10,0.5647566041879238,0.4386288440215634
subj03,V1,fold_0,vis2img,11,0.5640801358329104,0.43887741774186134
subj03,V1,fold_0,vis2img,12,0.5629025780681028,0.4391679105412602
subj03,V1,fold_1,vis2img,1,0.1777149652051986,0.47280514663385936
subj03,V1,fold_1,vis2img,2,0.16420332803278345,0.4757712690180381
subj03,V1,fold_1,vis2img,3,0.16667170746065618,0.4757451820856792
subj03,V1,fold_1,vis2img,4,0.166788723421442,0.4726607854004412
subj03,V1,fold_1,vis2img,5,0.16832619624066772,0.47462498541292014
subj03,V1,fold_1,vis2img,6,0.18263066587537355,0.48511611540742755
subj03,V1,fold_1,vis2img,7,0.18148248776185538,0.4836688394953449
subj03,V1,fold_1,vis2img,8,0.18517120324487005,0.4893756647245425
subj03,V1,fold_1,vis2img,9,0.1852133241177881,0.4888314823355745
subj03,V1,fold_1,vis2img,10,0.18505774227209779,0.489214875055456
subj03,V1,fold_1,vis2img,11,0.18492779756255326,0.4901216642668841
subj03,V1,fold_1,vis2img,12,0.18457081554880678,0.48981971279591446
subj03,V1,fold_2,vis2img,1,0.5093351718125448,0.38629384354324464
subj03,V1,fold_2,vis2img,2,0.5319434339931842,0.39770911383313334
subj03,V1,fold_2,vis2img,3,0.5258449426763178,0.41019222899226154
subj03,V1,fold_2,vis2img,4,0.5225058543536257,0.4128118824661995
subj03,V1,fold_2,vis2img,5,0.5221220511450577,0.4132374261743363
subj03,V1,fold_2,vis2img,6,0.5181763653722857,0.4161684350887848
subj03,V1,fold_2,vis2img,7,0.517460460962797,0.418729837017005
subj03,V1,fold_2,vis2img,8,0.5128118420160414,0.41968900700631895
subj03,V1,fold_2,vis2img,9,0.5133507541733235,0.4193002167634852
subj03,V1,fold_2,vis2img,10,0.5117905485355962,0.4191060547469455
subj03,V1,fold_2,vis2img,11,0.5108276600716106,0.4174186617941855
subj03,V1,fold_2,vis2img,12,0.5108117112653274,0.4181940548551648
subj03,V1,fold_3,vis2img,1,0.3058792811123889,0.6254119973339728
