participant,ROI,outer_fold,model,identity,family,held_out_r,lam,rank,normalized_mse,cosine,explained_variance,centroid_norm_ratio
subj04,parietal,3,O3,B:K,naturalistic,0.6423005061085884,0.0001,1,0.8709591073409124,0.6631120527547084,-0.14261343083581823,1.220495831533731
subj04,parietal,3,O4,A:P,simple,0.8485472630974321,35.564803062231285,1,0.3376506110246288,0.850282719586206,0.7189317598901439,0.6040484958541931
subj04,parietal,3,O4,B:K,naturalistic,0.8585017840435485,35.564803062231285,1,0.2225796621972914,0.8933814583338999,0.7356215403731663,1.037291248015513
subj04,parietal,4,O0,A:R,simple,0.7203975319862366,0.0,1,0.32318800687789917,0.8228975534439087,0.49073463678359985,0.8415641784667969
subj04,parietal,4,O0,B:T,naturalistic,0.40893658995628357,0.0,1,0.6237031817436218,0.6710056662559509,0.08213657140731812,0.39906516671180725
subj04,parietal,4,O1,A:R,simple,0.7203360199928284,0.0,1,0.3235856294631958,0.8226367235183716,0.4907817244529724,0.8404380679130554
subj04,parietal,4,O1,B:T,naturalistic,0.40890243649482727,0.0,1,0.6225917935371399,0.6720547676086426,0.0820874571800232,0.3995676040649414
subj04,parietal,4,O2,A:R,simple,0.7213152647018433,51.79474679231202,1,0.3228549361228943,0.8230719566345215,0.4923224449157715,0.8404577374458313
subj04,parietal,4,O2,B:T,naturalistic,0.40972214937210083,51.79474679231202,1,0.6262328624725342,0.6663071513175964,0.07843858003616333,0.4013582766056061
subj04,parietal,4,O3,A:R,simple,0.6948475288694983,2.559547922699533,3,0.7242862621896999,0.6185922056118619,0.20990286824568105,0.9456129100520247
subj04,parietal,4,O3,B:T,naturalistic,0.4393417888192458,2.559547922699533,3,1.0036562602826309,0.3219072202187934,-0.7128126696453294,0.6494440611240369
subj04,parietal,4,O4,A:R,simple,0.79875228873518,16.768329368110066,1,0.2586787953365349,0.8629341140616017,0.6315716531116891,0.8051930948739447
subj04,parietal,4,O4,B:T,naturalistic,0.6020016126373053,16.768329368110066,1,0.5076582726012503,0.7486506096993395,0.30071020011635585,0.4876222098602843
subj04,parietal,5,O0,A:V,simple,0.8185377717018127,0.0,1,0.1565680056810379,0.9183874130249023,0.6652588248252869,0.9202058911323547
subj04,parietal,5,O0,B:W,naturalistic,0.7931541800498962,0.0,1,0.2583673596382141,0.8714683055877686,0.6277610063552856,1.0049768686294556
subj04,parietal,5,O1,A:V,simple,0.822115957736969,0.0,1,0.1579207181930542,0.9183151721954346,0.6730701923370361,0.8833360075950623
subj04,parietal,5,O1,B:W,naturalistic,0.7919840216636658,0.0,1,0.2514112889766693,0.8720812797546387,0.6260503530502319,0.98133784532547
subj04,parietal,5,O2,A:V,simple,0.8267335891723633,51.79474679231202,1,0.15080270171165466,0.9215906858444214,0.6800506114959717,0.9100914001464844
subj04,parietal,5,O2,B:W,naturalistic,0.7781964540481567,51.79474679231202,1,0.280324786901474,0.8639713525772095,0.600016176700592,1.0275903940200806
subj04,parietal,5,O3,A:V,simple,0.7030339902035558,24.420530945486497,7,0.6154694189042972,0.8027524132307652,-0.3281511481471764,1.3125374593724282
subj04,parietal,5,O3,B:W,naturalistic,0.6208509382290135,24.420530945486497,7,1.1416521566852937,0.7813071570484806,-0.1806230107136957,1.6485401090437355
subj04,parietal,5,O4,A:V,simple,0.8133534373552541,51.79474679231202,2,0.2443266462727858,0.8727350747898859,0.5507856379158531,0.9501500974839469
subj04,parietal,5,O4,B:W,naturalistic,0.7413393779864642,51.79474679231202,2,0.4784776418314247,0.8382537280416614,0.5072370135294315,1.2638673688378401
subj05,V1,0,O0,A:E,simple,0.854174017906189,0.0,1,0.3080911934375763,0.8912416100502014,0.6619598269462585,0.5712372660636902
subj05,V1,0,O0,B:B,naturalistic,0.9198448061943054,0.0,1,0.9083054661750793,0.40355294942855835,0.7971535921096802,0.670312225818634
subj05,V1,0,O1,A:E,simple,0.8937040567398071,0.0,1,0.18464423716068268,0.9264107346534729,0.7556402683258057,0.7193331718444824
subj05,V1,0,O1,B:B,naturalistic,0.8423226475715637,0.0,1,0.2909943163394928,0.8824282288551331,0.670577883720398,0.6184701919555664
subj05,V1,0,O2,A:E,simple,0.8677910566329956,75.43120063354607,1,0.28598710894584656,0.9058625102043152,0.6734912395477295,0.5794057846069336
subj05,V1,0,O2,B:B,naturalistic,0.9142038822174072,75.43120063354607,1,0.7858740091323853,0.48398762941360474,0.7837097644805908,0.6258257627487183
subj05,V1,0,O3,A:E,simple,0.6956844501624567,3.727593720314938,7,0.39671439883244536,0.7912496617678827,0.4836659691369385,0.9422144847071894
subj05,V1,0,O3,B:B,naturalistic,0.8730539023055717,3.727593720314938,7,0.42304613384873924,0.8527519599679881,0.45724922237893506,1.2403497505171093
subj05,V1,0,O4,A:E,simple,0.7875674152367694,16.768329368110066,1,0.3412383773087224,0.8116574553160387,0.5425562958400285,0.8065435413732137
subj05,V1,0,O4,B:B,naturalistic,0.8942786735438139,16.768329368110066,1,0.14755163514128586,0.9242516779125082,0.7917167093219304,0.9665930745147957
subj05,V1,1,O0,A:H,simple,0.4665166437625885,0.0,1,0.6861487627029419,0.5629722476005554,-0.7775291204452515,0.6185284852981567
subj05,V1,1,O0,B:C,naturalistic,0.9363903403282166,0.0,1,0.9324328303337097,0.5474348068237305,0.86541748046875,1.029220700263977
subj05,V1,1,O1,A:H,simple,0.3953709900379181,0.0,1,0.686835527420044,0.603350043296814,-2.02347993850708,0.828886866569519
subj05,V1,1,O1,B:C,naturalistic,0.9455785155296326,0.0,1,0.4336722195148468,0.7642900943756104,0.8910929560661316,0.8977496027946472
subj05,V1,1,O2,A:H,simple,0.41013821959495544,24.420530945486497,1,0.6783733367919922,0.5751745104789734,-1.1423053741455078,0.671085774898529
subj05,V1,1,O2,B:C,naturalistic,0.9493777751922607,24.420530945486497,1,0.7498480081558228,0.6262953877449036,0.8896659016609192,1.0032488107681274
subj05,V1,1,O3,A:H,simple,0.45355734000472275,2.559547922699533,7,0.6037043586256118,0.699968432356289,-2.5019873032245616,1.0060079238123387
subj05,V1,1,O3,B:C,naturalistic,0.9230269842318211,2.559547922699533,7,0.5258857490187525,0.8330308579564182,0.5574802874816726,1.3018870465195913
subj05,V1,1,O4,A:H,simple,0.5533879945443396,3.727593720314938,1,0.3083009192941187,0.8359507899735976,-0.24734392577853792,0.7516023575703018
subj05,V1,1,O4,B:C,naturalistic,0.9539254742359577,3.727593720314938,1,0.3249902135981613,0.8444559653134595,0.8628632517212176,1.039638084338296
subj05,V1,2,O0,A:L,simple,0.5151963829994202,0.0,1,0.5960918664932251,0.6415943503379822,-0.79083251953125,0.5536447763442993
subj05,V1,2,O0,B:D,naturalistic,0.9623602628707886,0.0,1,0.4461545944213867,0.7450247406959534,0.7978770732879639,0.7101498246192932
subj05,V1,2,O1,A:L,simple,0.5611258149147034,0.0,1,0.35879889130592346,0.802579402923584,-1.0240530967712402,0.7484262585639954
subj05,V1,2,O1,B:D,naturalistic,0.967250406742096,0.0,1,0.2529318928718567,0.8733034729957581,0.8716248273849487,0.7484405040740967
subj05,V1,2,O2,A:L,simple,0.5169802904129028,1048.1131341546852,1,0.5915902256965637,0.6453565955162048,-0.7866371870040894,0.5554935336112976
subj05,V1,2,O2,B:D,naturalistic,0.9618887305259705,1048.1131341546852,1,0.44768384099006653,0.744037389755249,0.795927882194519,0.7083247303962708
subj05,V1,2,O3,A:L,simple,0.6983230919049582,0.8286427728546842,7,0.23652982225221253,0.9427024081351435,-1.1533495721219382,1.2965635538704852
subj05,V1,2,O3,B:D,naturalistic,0.3966432510816349,0.8286427728546842,7,1.1914524840909453,0.32318701216764545,-0.015071812334944479,0.8671560655561537
subj05,V1,2,O4,A:L,simple,0.6050255686178352,159.98587196060572,2,0.3139953440517256,0.8452559687775552,-0.3375377707757443,0.6765756541500302
subj05,V1,2,O4,B:D,naturalistic,0.9638605655416046,159.98587196060572,2,0.40895499849907807,0.7727489544623287,0.801772064641888,0.6946726929191122
subj05,V1,3,O0,A:P,simple,0.8104060888290405,0.0,1,0.30913659930229187,0.8469902873039246,0.6218512058258057,0.6841124296188354
subj05,V1,3,O0,B:K,naturalistic,0.9625510573387146,0.0,1,0.14050041139125824,0.9352502822875977,0.8609635233879089,0.8119887709617615
subj05,V1,3,O1,A:P,simple,0.8612707257270813,0.0,1,0.12335863709449768,0.9371891617774963,0.6963589191436768,0.8961735367774963
subj05,V1,3,O1,B:K,naturalistic,0.8604593276977539,0.0,1,0.3274189531803131,0.8736972808837891,0.6369181871414185,0.57242351770401
subj05,V1,3,O2,A:P,simple,0.8069127202033997,109.85411419875572,1,0.2941093146800995,0.8538796901702881,0.6108531355857849,0.7014991641044617
subj05,V1,3,O2,B:K,naturalistic,0.9655333757400513,109.85411419875572,1,0.13399076461791992,0.9420711994171143,0.862397313117981,0.795480489730835
subj05,V1,3,O3,A:P,simple,0.7310843309610352,5.428675439323859,6,0.19230330930443654,0.902710587863117,0.40196055935776187,0.9875032014346301
subj05,V1,3,O3,B:K,naturalistic,0.479873226045069,5.428675439323859,6,1.355078102006024,0.26684167833140743,0.0678027209238089,0.9197448874332521
subj05,V1,3,O4,A:P,simple,0.8425898677621066,2.559547922699533,1,0.11062257419308547,0.9460759334146371,0.7030430452926781,0.8706947554949835
subj05,V1,3,O4,B:K,naturalistic,0.9352011894575193,2.559547922699533,1,0.9373427745096062,0.5541490798748082,0.8745805816567523,1.0485416059050536
subj05,V1,4,O0,A:R,simple,0.9514989256858826,0.0,1,0.11595166474580765,0.9461000561714172,0.9049906134605408,1.0512531995773315
subj05,V1,4,O0,B:T,naturalistic,0.8763428926467896,0.0,1,0.27669304609298706,0.8512715697288513,0.7603763937950134,0.8881011605262756
subj05,V1,4,O1,A:R,simple,0.9016770720481873,0.0,1,0.6918680667877197,0.8779119849205017,0.6527557373046875,1.5580573081970215
subj05,V1,4,O1,B:T,naturalistic,0.7728642821311951,0.0,1,0.5861244797706604,0.660605788230896,0.5966886281967163,0.8106876015663147
subj05,V1,4,O2,A:R,simple,0.9476265907287598,75.43120063354607,1,0.1464729756116867,0.9384655952453613,0.8950913548469543,1.1033613681793213
subj05,V1,4,O2,B:T,naturalistic,0.8920860290527344,75.43120063354607,1,0.21511395275592804,0.8863793611526489,0.7886897325515747,0.8584080934524536
subj05,V1,4,O3,A:R,simple,0.7214722150710272,5.428675439323859,7,2.054908629627354,0.7596474458842297,-0.8667086056134059,2.037134343413543
subj05,V1,4,O3,B:T,naturalistic,0.6500957982311363,5.428675439323859,7,2.002607178679543,0.41313397794176265,0.011394372720154089,1.4963176107089426
subj05,V1,4,O4,A:R,simple,0.9528353356553048,0.0013894954943731374,1,0.0902865107451133,0.954282991758536,0.9045738215193899,0.9849835082795376
subj05,V1,4,O4,B:T,naturalistic,0.8410190537824412,0.0013894954943731374,1,1.245803991178115,0.5237188606242503,0.6742541453404021,1.2448883227703496
subj05,V1,5,O0,A:V,simple,0.9564939737319946,0.0,1,0.3343058228492737,0.878890872001648,0.9136059880256653,0.5521568059921265
subj05,V1,5,O0,B:W,naturalistic,0.8791482448577881,0.0,1,1.4332681894302368,0.3247853219509125,0.7485684156417847,1.058783769607544
subj05,V1,5,O1,A:V,simple,0.9430627226829529,0.0,1,0.22975486516952515,0.8896681070327759,0.8187403678894043,0.743845522403717
subj05,V1,5,O1,B:W,naturalistic,0.8519493937492371,0.0,1,1.760547399520874,0.25387564301490784,0.6702340841293335,1.1621707677841187
subj05,V1,5,O2,A:V,simple,0.9575479626655579,75.43120063354607,1,0.31330862641334534,0.8886717557907104,0.9162991046905518,0.5676637887954712
subj05,V1,5,O2,B:W,naturalistic,0.8736829161643982,75.43120063354607,1,1.4546444416046143,0.3286572992801666,0.7282108068466187,1.0787639617919922
subj05,V1,5,O3,A:V,simple,0.8608563075828599,5.428675439323859,7,0.18202724984378202,0.9060527104052647,0.5916528472475931,0.8516572938059778
subj05,V1,5,O3,B:W,naturalistic,0.663693348201679,5.428675439323859,7,2.628268179186381,0.15134695342472296,-0.0678557239033164,1.4363271940324693
subj05,V1,5,O4,A:V,simple,0.9222483415861147,0.8286427728546842,1,0.05658888967053955,0.9787892429588138,0.7988989261045728,0.8578868850145616
subj05,V1,5,O4,B:W,naturalistic,0.8697106099867961,0.8286427728546842,1,1.6623776518593831,0.2423939018020591,0.7393507790146733,1.0915891127020796
subj05,V2,0,O0,A:E,simple,0.6304003000259399,0.0,1,0.5105783343315125,0.7066380381584167,0.39672160148620605,0.6070605516433716
subj05,V2,0,O0,B:B,naturalistic,0.9604114294052124,0.0,1,0.5639568567276001,0.6603556275367737,0.8097765445709229,0.6654912233352661
subj05,V2,0,O1,A:E,simple,0.7975220084190369,0.0,1,0.3345039486885071,0.842141330242157,0.6009536981582642,0.6330816745758057
subj05,V2,0,O1,B:B,naturalistic,0.8418856859207153,0.0,1,0.37444448471069336,0.8284721374511719,0.6553148031234741,0.5818741917610168
subj05,V2,0,O2,A:E,simple,0.6844159960746765,24.420530945486497,1,0.4543498456478119,0.7568747997283936,0.45344746112823486,0.591922402381897
subj05,V2,0,O2,B:B,naturalistic,0.9537867307662964,24.420530945486497,1,0.3871628940105438,0.7939125299453735,0.8330812454223633,0.6617763638496399
subj05,V2,0,O3,A:E,simple,0.8919530238107097,5.428675439323859,4,0.259581772538561,0.8608883005156018,0.787864940231394,0.8875423721890044
subj05,V2,0,O3,B:B,naturalistic,0.6377846195977868,5.428675439323859,4,0.740675626142984,0.6694597697711681,0.17375396796349352,1.104030817485735
subj05,V2,0,O4,A:E,simple,0.7448237983274171,35.564803062231285,4,0.3933217410410144,0.7960849070552609,0.5422499316422125,0.6315464065119782
subj05,V2,0,O4,B:B,naturalistic,0.8965625002701706,35.564803062231285,4,0.20396910190923268,0.9012736941705429,0.7931942211907566,0.773745918810443
subj05,V2,1,O0,A:H,simple,0.7074766755104065,0.0,1,0.5371102690696716,0.6832609176635742,0.1308887004852295,0.6203668117523193
subj05,V2,1,O0,B:C,naturalistic,0.9072834253311157,0.0,1,0.43802186846733093,0.7544766068458557,0.7976274490356445,0.839663565158844
subj05,V2,1,O1,A:H,simple,0.7577623128890991,0.0,1,0.39670345187187195,0.7769516110420227,-0.08081448078155518,0.795850396156311
subj05,V2,1,O1,B:C,naturalistic,0.9371559023857117,0.0,1,0.34163787961006165,0.8241029381752014,0.7846455574035645,0.6799381971359253
subj05,V2,1,O2,A:H,simple,0.7281578183174133,11.513953993264458,1,0.4097999930381775,0.7777584791183472,0.23104286193847656,0.6564812660217285
subj05,V2,1,O2,B:C,naturalistic,0.8999525308609009,11.513953993264458,1,0.3349831700325012,0.8169704675674438,0.8042182326316833,0.8662033081054688
subj05,V2,1,O3,A:H,simple,0.6589778446032668,1.7575106248547894,7,0.3184215293857952,0.8260340097052765,-0.23818789693116926,0.8534862239885755
subj05,V2,1,O3,B:C,naturalistic,0.8628344160333307,1.7575106248547894,7,0.27046034913409506,0.8638585430882668,0.7289121545586734,0.9931332725174323
subj05,V2,1,O4,A:H,simple,0.7089414830397368,24.420530945486497,5,0.23857102299509345,0.889576735279997,0.35699311290374103,0.7166094109208166
subj05,V2,1,O4,B:C,naturalistic,0.9470409012641267,24.420530945486497,5,0.13339314397119356,0.9354001859986476,0.8868070671198609,0.8439306253273945
subj05,V2,2,O0,A:L,simple,0.8857535719871521,0.0,1,0.14539608359336853,0.9351457357406616,0.7794349193572998,0.794101357460022
subj05,V2,2,O0,B:D,naturalistic,0.9081653356552124,0.0,1,0.6264264583587646,0.7009224891662598,0.8117544651031494,1.0440239906311035
subj05,V2,2,O1,A:L,simple,0.9521073698997498,0.0,1,0.09291449189186096,0.9633627533912659,0.9055037498474121,1.1082144975662231
subj05,V2,2,O1,B:D,naturalistic,0.7767922878265381,0.0,1,0.5083225965499878,0.702855110168457,0.592621922492981,0.7511020302772522
subj05,V2,2,O2,A:L,simple,0.9342644214630127,11.513953993264458,1,0.07875548303127289,0.9605773687362671,0.8581987619400024,0.9223098158836365
subj05,V2,2,O2,B:D,naturalistic,0.875705361366272,11.513953993264458,1,0.5226712822914124,0.724449872970581,0.7556734085083008,0.9423922300338745
subj05,V2,2,O3,A:L,simple,0.7904342367926749,3.727593720314938,7,0.6608751598085512,0.8799892311387227,0.524703167438453,1.539728678557557
subj05,V2,2,O3,B:D,naturalistic,0.6336337452515592,3.727593720314938,7,0.9894579058180609,0.6252543631424584,0.05761358696232943,1.2420208381889406
subj05,V2,2,O4,A:L,simple,0.7342143893785361,0.2682695795279725,1,0.6593111486211897,0.827474927082906,0.5389975286325006,1.414012082961543
subj05,V2,2,O4,B:D,naturalistic,0.9088655498565996,0.2682695795279725,1,0.23931783633215928,0.8751604638309619,0.8260353607014354,0.9474352684001226
subj05,V2,3,O0,A:P,simple,0.8985520005226135,0.0,1,0.1257593333721161,0.9350207448005676,0.7977097630500793,0.9398450255393982
subj05,V2,3,O0,B:K,naturalistic,0.871454656124115,0.0,1,0.26457875967025757,0.8707239031791687,0.7001163959503174,0.7199297547340393
subj05,V2,3,O1,A:P,simple,0.8517171144485474,0.0,1,0.27465295791625977,0.9172099232673645,0.625848650932312,1.2576907873153687
subj05,V2,3,O1,B:K,naturalistic,0.8620741963386536,0.0,1,0.2157062590122223,0.8873264789581299,0.6014212369918823,0.8320586085319519
subj05,V2,3,O2,A:P,simple,0.832988440990448,5.428675439323859,1,0.2242063283920288,0.9070889949798584,0.6470760107040405,1.123922348022461
subj05,V2,3,O2,B:K,naturalistic,0.8708668351173401,5.428675439323859,1,0.20945678651332855,0.8985917568206787,0.6943104267120361,0.7684996724128723
subj05,V2,3,O3,A:P,simple,0.6059048977018016,2.559547922699533,7,0.7264350943192969,0.7929824515109978,0.27108898863225295,1.3890162581880061
subj05,V2,3,O3,B:K,naturalistic,0.7352561256173161,2.559547922699533,7,0.2231757139607642,0.881839014526904,0.31768072527309266,0.910400816347725
subj05,V2,3,O4,A:P,simple,0.8538315543636762,35.564803062231285,5,0.25960152329056085,0.9026089198593708,0.7286840687002352,1.175197349682299
subj05,V2,3,O4,B:K,naturalistic,0.8648707756177751,35.564803062231285,5,0.1517232614956452,0.9316556934656045,0.7188153213966768,0.7912790369914634
subj05,V2,4,O0,A:R,simple,0.8784257769584656,0.0,1,0.18885578215122223,0.9006507396697998,0.7714331150054932,0.8953882455825806
subj05,V2,4,O0,B:T,naturalistic,0.91429603099823,0.0,1,0.6751840710639954,0.6498813033103943,0.835936963558197,0.9621787667274475
subj05,V2,4,O1,A:R,simple,0.9356657266616821,0.0,1,0.2032838612794876,0.945099413394928,0.8099715709686279,1.2557387351989746
subj05,V2,4,O1,B:T,naturalistic,0.9491596221923828,0.0,1,0.09033884853124619,0.9540322422981262,0.9000792503356934,0.9767540097236633
subj05,V2,4,O2,A:R,simple,0.9187681078910828,16.768329368110066,1,0.1332440972328186,0.9321804046630859,0.8439803123474121,0.9791303873062134
subj05,V2,4,O2,B:T,naturalistic,0.9576524496078491,16.768329368110066,1,0.2577708065509796,0.8677297234535217,0.9137834310531616,0.9712939858436584
subj05,V2,4,O3,A:R,simple,0.8078263781291287,2.559547922699533,7,1.40771965118223,0.8449390383153687,-0.4598315899481613,1.9040148883480277
subj05,V2,4,O3,B:T,naturalistic,0.8755140144003336,2.559547922699533,7,0.6159293477991546,0.8855532415508933,0.33042215533318187,1.518114583432846
subj05,V2,4,O4,A:R,simple,0.9051533877229095,109.85411419875572,6,0.17237514492132675,0.9114329400466991,0.8171652699099823,0.9669779872333634
subj05,V2,4,O4,B:T,naturalistic,0.9496909961042679,109.85411419875572,6,0.1406534583116068,0.9353091913235037,0.8776003258686789,1.0596341571342147
subj05,V2,5,O0,A:V,simple,0.914926290512085,0.0,1,0.268942654132843,0.8690563440322876,0.8232330679893494,0.7134876251220703
subj05,V2,5,O0,B:W,naturalistic,0.8708892464637756,0.0,1,0.25688084959983826,0.8743617534637451,0.7537114024162292,1.0206130743026733
subj05,V2,5,O1,A:V,simple,0.8919302225112915,0.0,1,0.21587981283664703,0.8877466917037964,0.6172645092010498,0.9507863521575928
subj05,V2,5,O1,B:W,naturalistic,0.8978142142295837,0.0,1,0.17958037555217743,0.9078715443611145,0.8030614256858826,0.9696052074432373
subj05,V2,5,O2,A:V,simple,0.8939726948738098,11.513953993264458,1,0.2229355126619339,0.8880245089530945,0.7644028663635254,0.7806786894798279
subj05,V2,5,O2,B:W,naturalistic,0.8920623064041138,11.513953993264458,1,0.2043789178133011,0.901476263999939,0.784629762172699,1.0320074558258057
subj05,V2,5,O3,A:V,simple,0.720144488439412,1.7575106248547894,7,0.37864100756144564,0.8102896645341822,0.11124513993432017,0.9979340221526086
subj05,V2,5,O3,B:W,naturalistic,0.8085233330177154,1.7575106248547894,7,0.39791622587184633,0.8269708773421834,0.5621593998512147,1.1129727723200658
subj05,V2,5,O4,A:V,simple,0.9261539109687508,75.43120063354607,5,0.12146945621529648,0.9531689728261984,0.8575373537752111,0.7799621285256386
subj05,V2,5,O4,B:W,naturalistic,0.9009120695731215,75.43120063354607,5,0.17832267976942043,0.9104909682532354,0.8059968600747178,0.9960275701620674
subj05,V3,0,O0,A:E,simple,0.8151529431343079,0.0,1,0.5212768316268921,0.7858307361602783,0.4971240162849426,0.41326281428337097
subj05,V3,0,O0,B:B,naturalistic,0.8254442811012268,0.0,1,0.7573344707489014,0.49520495533943176,0.6154247522354126,0.44458460807800293
subj05,V3,0,O1,A:E,simple,0.8647564053535461,0.0,1,0.45884406566619873,0.8277249932289124,0.5655860900878906,0.4482874274253845
subj05,V3,0,O1,B:B,naturalistic,0.8150230050086975,0.0,1,0.6937923431396484,0.5720908641815186,0.5966706275939941,0.4269002079963684
subj05,V3,0,O2,A:E,simple,0.815106987953186,10000.0,1,0.5213755965232849,0.7856955528259277,0.4970734119415283,0.4132802486419678
subj05,V3,0,O2,B:B,naturalistic,0.8254749178886414,10000.0,1,0.7569506168365479,0.49564236402511597,0.6154588460922241,0.44453495740890503
subj05,V3,0,O3,A:E,simple,0.6805318122848283,2.559547922699533,4,0.5789184332383208,0.6692434688506417,0.44861810419663417,0.8329667769794117
subj05,V3,0,O3,B:B,naturalistic,0.7449917521073327,2.559547922699533,4,0.6759803150093604,0.7019153802091171,0.1083665336960078,1.1126045076716897
subj05,V3,0,O4,A:E,simple,0.8457986181722137,7.9060432109076855,1,0.5343184185834241,0.7551230250429518,0.515926194906382,0.4318131601487485
subj05,V3,0,O4,B:B,naturalistic,0.9399557078225692,7.9060432109076855,1,0.1437801141981226,0.9501680777001034,0.8681140026629481,0.7342987660802264
subj05,V3,1,O0,A:H,simple,0.5760180354118347,0.0,1,0.8748430013656616,0.41171613335609436,0.15423911809921265,0.6223180890083313
subj05,V3,1,O0,B:C,naturalistic,0.772431492805481,0.0,1,0.5157453417778015,0.6958910822868347,0.5959492921829224,0.6990334391593933
subj05,V3,1,O1,A:H,simple,0.5650414824485779,0.0,1,0.8191445469856262,0.4705934524536133,0.06804156303405762,0.6720947027206421
subj05,V3,1,O1,B:C,naturalistic,0.7972778081893921,0.0,1,0.4864834249019623,0.7176905274391174,0.6302087903022766,0.678155243396759
subj05,V3,1,O2,A:H,simple,0.5761186480522156,10000.0,1,0.874606728553772,0.411914199590683,0.15441757440567017,0.6223424077033997
subj05,V3,1,O2,B:C,naturalistic,0.7727026343345642,10000.0,1,0.5153441429138184,0.6961778998374939,0.5963515043258667,0.6989874243736267
subj05,V3,1,O3,A:H,simple,0.67097096995533,1.2067926406393288,3,0.4117450327063458,0.7912124592937383,0.058843952443749625,0.9855374452619224
subj05,V3,1,O3,B:C,naturalistic,0.8019119799027787,1.2067926406393288,3,1.2513279931499817,0.8289601027777477,-0.1771478711081016,1.797723689676156
subj05,V3,1,O4,A:H,simple,0.7374233642186567,2.559547922699533,1,0.2558724359690585,0.864007163309009,0.4869556640713054,0.8152133019036841
subj05,V3,1,O4,B:C,naturalistic,0.8930746590673778,2.559547922699533,1,0.4542045313792421,0.8842694375807552,0.711542293343514,1.3702087221939345
subj05,V3,2,O0,A:L,simple,0.8444334268569946,0.0,1,0.28021374344825745,0.8587676882743835,0.7085203528404236,0.725742757320404
subj05,V3,2,O0,B:D,naturalistic,0.872084379196167,0.0,1,0.7082937955856323,0.5420781373977661,0.7082520723342896,0.5883656144142151
subj05,V3,2,O1,A:L,simple,0.8465246558189392,0.0,1,0.22220228612422943,0.882347822189331,0.7165732979774475,0.8551443815231323
subj05,V3,2,O1,B:D,naturalistic,0.882460355758667,0.0,1,0.6703981161117554,0.5775774121284485,0.7488281726837158,0.6407737731933594
subj05,V3,2,O2,A:L,simple,0.8662588000297546,24.420530945486497,1,0.21361614763736725,0.8941360116004944,0.7448310256004333,0.7797009348869324
subj05,V3,2,O2,B:D,naturalistic,0.7706038355827332,24.420530945486497,1,0.8753610253334045,0.3993908762931824,0.5711064338684082,0.5861371755599976
subj05,V3,2,O3,A:L,simple,0.6455601681362451,1.2067926406393288,3,0.7315371879112798,0.7077128985192962,0.4073190071711257,1.1897862488977833
subj05,V3,2,O3,B:D,naturalistic,0.8192602676628747,1.2067926406393288,3,0.6214279394422396,0.7893398484044916,0.2586729146873121,1.283794500157462
subj05,V3,2,O4,A:L,simple,0.9555419721784655,5.428675439323859,1,0.1489908806713206,0.9244409502335034,0.8802318709357175,0.9842903536730863
subj05,V3,2,O4,B:D,naturalistic,0.9091578459827154,5.428675439323859,1,0.4386440390600038,0.7651576555002805,0.7854908638483904,0.6098825349747866
subj05,V3,3,O0,A:P,simple,0.7646721005439758,0.0,1,0.7431346774101257,0.5416896939277649,0.5496399998664856,0.7329027056694031
subj05,V3,3,O0,B:K,naturalistic,0.6129772067070007,0.0,1,0.7145084738731384,0.5390152931213379,0.3736857771873474,0.61005038022995
subj05,V3,3,O1,A:P,simple,0.7563964128494263,0.0,1,0.6726363897323608,0.5944828987121582,0.5203614234924316,0.7558715343475342
subj05,V3,3,O1,B:K,naturalistic,0.5139485001564026,0.0,1,0.9388506412506104,0.3341381847858429,0.2604217529296875,0.5588579773902893
subj05,V3,3,O2,A:P,simple,0.744462251663208,16.768329368110066,1,0.7450454831123352,0.5449712872505188,0.5007544159889221,0.7500057816505432
subj05,V3,3,O2,B:K,naturalistic,0.6255398392677307,16.768329368110066,1,0.8020288348197937,0.4659091830253601,0.3912426829338074,0.6041129231452942
subj05,V3,3,O3,A:P,simple,0.7263779009000785,1.7575106248547894,2,0.3214996522158612,0.8364762308819236,0.4558656557726676,0.982051246964732
subj05,V3,3,O3,B:K,naturalistic,0.10446006735881232,1.7575106248547894,2,1.8966314083376867,0.012945098506458476,-0.8171074526417774,0.9599398066289743
subj05,V3,3,O4,A:P,simple,0.9023087663019821,5.428675439323859,1,0.1829136798154826,0.909711377521728,0.813174935868181,0.8072984256344629
subj05,V3,3,O4,B:K,naturalistic,0.7178141150768222,5.428675439323859,1,0.8460295810602756,0.4697517552796649,0.515136364120255,0.728007989707511
subj05,V3,4,O0,A:R,simple,0.5417328476905823,0.0,1,0.8377047181129456,0.5684809684753418,0.06533122062683105,0.9695734977722168
subj05,V3,4,O0,B:T,naturalistic,0.7495152354240417,0.0,1,0.779644250869751,0.5433624982833862,0.534980058670044,0.8170174360275269
subj05,V3,4,O1,A:R,simple,0.5081677436828613,0.0,1,1.1496608257293701,0.5716419219970703,-0.31899404525756836,1.2618849277496338
subj05,V3,4,O1,B:T,naturalistic,0.6758461594581604,0.0,1,0.6049413681030273,0.6336681246757507,0.4382030963897705,0.7141459584236145
subj05,V3,4,O2,A:R,simple,0.5474528670310974,51.79474679231202,1,0.8490136861801147,0.5848788022994995,0.03408360481262207,1.022025227546692
subj05,V3,4,O2,B:T,naturalistic,0.7639177441596985,51.79474679231202,1,0.6773680448532104,0.5993881821632385,0.5663403272628784,0.7907887697219849
