query_nsd_id,anchor_nsd_id,gt_rank,bucket,confidence,strength,guidance_scale,steps,n_candidates,retrieval_pixcorr,retrieval_ssim,retrieval_psnr,retrieval_lpips,retrieval_clip_image_similarity,retrieval_alexnet2,retrieval_alexnet5,diffusion_pixcorr,diffusion_ssim,diffusion_psnr,diffusion_lpips,diffusion_clip_image_similarity,diffusion_alexnet2,diffusion_alexnet5,delta_pixcorr,delta_ssim,delta_psnr,delta_lpips,delta_clip_image_similarity,delta_alexnet2,delta_alexnet5
68168,26372,3,good,0.09747624397277832,0.2708,3.44,47,16,0.06392935633571663,0.07605183124542236,8.410676741720218,0.6727851629257202,0.6282609701156616,0.46317294239997864,0.2907659411430359,0.0644006605432479,0.08739656209945679,8.46377835639825,0.6743815541267395,0.6266435384750366,0.46510744094848633,0.28977519273757935,0.00047130420753127567,0.011344730854034424,0.053101614678030984,0.0015963912010192871,-0.001617431640625,0.0019344985485076904,-0.000990748405456543
68278,14528,4,good,0.027592569589614868,0.2917,3.12,49,16,0.21274820474507464,0.1785823553800583,11.193884522180609,0.7044777870178223,0.7200984358787537,0.4389498829841614,0.30821841955184937,0.20310314355317838,0.2044321894645691,11.263614264001681,0.7033027410507202,0.7430071234703064,0.4499834477901459,0.34258052706718445,-0.00964506119189626,0.025849834084510803,0.06972974182107272,-0.0011750459671020508,0.022908687591552734,0.011033564805984497,0.03436210751533508
68311,66342,2,good,0.3877400755882263,0.1837,4.74,38,16,0.021831369758980517,0.05209276080131531,7.0098318871625285,0.7927432060241699,0.5795127749443054,0.3405017852783203,0.2254868745803833,0.024096943138977887,0.05817580223083496,7.0710050430479665,0.7947298288345337,0.5814544558525085,0.3422471582889557,0.22175467014312744,0.0022655733799973703,0.006083041429519653,0.061173155885438035,0.0019866228103637695,0.001941680908203125,0.001745373010635376,-0.0037322044372558594
71232,70947,2,good,0.17900896072387695,0.2463,3.81,44,16,0.07949573030652887,0.15198610723018646,8.896935168094082,0.5916509628295898,0.8767732977867126,0.47102639079093933,0.43110334873199463,0.08303136307498414,0.163923442363739,8.949582613316768,0.5828240513801575,0.8608706593513489,0.46844732761383057,0.4252593219280243,0.0035356327684552685,0.011937335133552551,0.05264744522268572,-0.008826911449432373,-0.01590263843536377,-0.0025790631771087646,-0.005844026803970337
72510,37436,2,good,0.1710658073425293,0.2487,3.77,44,16,0.651747442485966,0.33820390701293945,12.246655028757264,0.6239805817604065,0.6587745547294617,0.5800316333770752,0.4617059528827667,0.6635704944871542,0.36796531081199646,12.38829854417795,0.6020771861076355,0.7358623743057251,0.592331051826477,0.46999216079711914,0.011823052001188161,0.029761403799057007,0.14164351542068587,-0.021903395652770996,0.07708781957626343,0.012299418449401855,0.008286207914352417
6489,66489,6,near_good,0.0024306178092956543,0.2993,3.01,49,16,0.1546878801464692,0.08835955709218979,8.302704821159482,0.6775144338607788,0.8035166263580322,0.37853729724884033,0.31159508228302,0.1493166395961073,0.09470250457525253,8.367522679408673,0.6781481504440308,0.8029090166091919,0.37765514850616455,0.3221142888069153,-0.005371240550361894,0.006342947483062744,0.06481785824919051,0.0006337165832519531,-0.000607609748840332,-0.0008821487426757812,0.010519206523895264
14110,4786,14,near_good,0.008401811122894287,0.2975,3.04,49,16,0.08850199615391253,0.05709310993552208,8.013169630492833,0.736090898513794,0.6937627196311951,0.41744211316108704,0.37932080030441284,0.09040842865333396,0.059243422001600266,8.031278156612311,0.7316134572029114,0.7207873463630676,0.41777417063713074,0.3824288845062256,0.0019064324994214205,0.002150312066078186,0.01810852611947844,-0.004477441310882568,0.02702462673187256,0.00033205747604370117,0.003108084201812744
17942,19181,7,near_good,0.12708288431167603,0.2619,3.57,46,16,0.037594911394980744,0.04130193963646889,8.141192465825469,0.6659960150718689,0.6986778974533081,0.4037799537181854,0.2518214285373688,0.03395095168367519,0.04548906907439232,8.165339872230371,0.6661505103111267,0.7071576714515686,0.39870813488960266,0.2593798041343689,-0.0036439597113055514,0.004187129437923431,0.024147406404901872,0.0001544952392578125,0.008479773998260498,-0.005071818828582764,0.007558375597000122
22967,47290,11,near_good,0.1295377016067505,0.2611,3.58,46,16,0.08171903695201939,0.1400585174560547,9.068762692176595,0.7259607315063477,0.7459454536437988,0.4962337613105774,0.42210426926612854,0.07157897577304875,0.15118716657161713,9.069584297628762,0.7300553321838379,0.8159160017967224,0.49998190999031067,0.4313563108444214,-0.010140061178970636,0.011128649115562439,0.000821605452166807,0.004094600677490234,0.06997054815292358,0.0037481486797332764,0.009252041578292847
23883,10600,7,near_good,0.013315916061401367,0.296,3.06,49,16,0.04107052849682193,0.23074917495250702,9.132116510938843,0.645226240158081,0.8141223192214966,0.44433656334877014,0.4575314521789551,0.04429777803923922,0.25309523940086365,9.224789964476031,0.6554093360900879,0.8320778608322144,0.4401263892650604,0.46974870562553406,0.003227249542417286,0.02234606444835663,0.09267345353718781,0.010183095932006836,0.017955541610717773,-0.004210174083709717,0.01221725344657898
24480,62683,8,near_good,0.03862285614013672,0.2884,3.17,48,16,0.1578724813854928,0.12921352684497833,9.425550801408322,0.6898810863494873,0.5157715678215027,0.39828357100486755,0.3363649249076843,0.16219431739075116,0.13666649162769318,9.546087596497763,0.6967003345489502,0.5247185230255127,0.39583060145378113,0.3502103090286255,0.004321836005258345,0.007452964782714844,0.12053679508944093,0.006819248199462891,0.00894695520401001,-0.0024529695510864258,0.013845384120941162
31446,39289,7,near_good,0.05603295564651489,0.2832,3.25,48,16,0.11710434126265072,0.0770733579993248,8.060492713941894,0.7068134546279907,0.7099201083183289,0.4016290307044983,0.30068328976631165,0.11810822755605375,0.08265768736600876,8.110861934288675,0.7173919677734375,0.7221961617469788,0.40058633685112,0.32461926341056824,0.0010038862934030335,0.00558432936668396,0.05036922034678071,0.010578513145446777,0.012276053428649902,-0.001042693853378296,0.023935973644256592
34850,28689,14,near_good,0.07008057832717896,0.279,3.32,47,16,0.10204663772381191,0.11198500543832779,9.43911343578807,0.7299811244010925,0.5861789584159851,0.3894291818141937,0.29820960760116577,0.1040857536261473,0.12094742804765701,9.502572509614165,0.7243107557296753,0.6024457812309265,0.384764701128006,0.288433313369751,0.002039115902335395,0.008962422609329224,0.06345907382609539,-0.005670368671417236,0.016266822814941406,-0.004664480686187744,-0.009776294231414795
51051,57650,14,near_good,0.023561477661132812,0.2929,3.11,49,16,-0.13914843749590075,0.3391517698764801,10.128893798735596,0.7637469172477722,0.8404287099838257,0.5263640880584717,0.485612690448761,-0.15068819442556594,0.3702317774295807,10.213502560996222,0.7622843384742737,0.8509684205055237,0.540294885635376,0.5105507373809814,-0.01153975692966519,0.031080007553100586,0.08460876226062553,-0.0014625787734985352,0.010539710521697998,0.013930797576904297,0.02493804693222046
51521,19181,7,near_good,0.0023992061614990234,0.2993,3.01,49,16,0.17272597461113307,0.06015380099415779,8.774188474042129,0.6971555948257446,0.7090859413146973,0.3658624291419983,0.2173013985157013,0.16959712260851278,0.06553137302398682,8.792200577966556,0.6877342462539673,0.7015055418014526,0.36514049768447876,0.21925990283489227,-0.0031288520026202804,0.005377572029829025,0.01801210392442698,-0.009421348571777344,-0.007580399513244629,-0.0007219314575195312,0.001958504319190979
53728,51521,6,near_good,0.2402365803718567,0.2279,4.08,42,16,0.036030788770220964,0.044523000717163086,7.3509463714647785,0.7054145932197571,0.8022686839103699,0.3352067172527313,0.2826770842075348,0.03800328413438327,0.04735327884554863,7.423912573785952,0.7051918506622314,0.8261843919754028,0.34098562598228455,0.28835999965667725,0.001972495364162302,0.002830278128385544,0.07296620232117323,-0.00022274255752563477,0.02391570806503296,0.005778908729553223,0.005682915449142456
64880,27972,11,near_good,0.08385986089706421,0.2748,3.38,47,16,-0.10097541061194251,0.08191994577646255,5.745987523437512,0.7383694052696228,0.5194072723388672,0.3727167844772339,0.19462481141090393,-0.10368703046132899,0.08380178362131119,5.823540945548854,0.7368624210357666,0.5205631256103516,0.3782684803009033,0.19685885310173035,-0.0027116198493864763,0.0018818378448486328,0.07755342211134142,-0.0015069842338562012,0.001155853271484375,0.005551695823669434,0.002234041690826416
65943,37059,10,near_good,0.037219107151031494,0.2888,3.17,48,16,-0.49227573737023317,0.09151991456747055,7.401510636433803,0.6525800824165344,0.7004554271697998,0.4656304717063904,0.33939146995544434,-0.5030721088030475,0.09672730416059494,7.417800783799065,0.6564509272575378,0.696115255355835,0.46631723642349243,0.34378916025161743,-0.010796371432814367,0.00520738959312439,0.016290147365262797,0.003870844841003418,-0.004340171813964844,0.0006867647171020508,0.004397690296173096
7654,13312,37,hard,0.04207956790924072,0.2874,3.19,48,16,-0.04680268196968428,0.06705588847398758,7.330097981086547,0.6976394653320312,0.7196542620658875,0.3524450957775116,0.3556036353111267,-0.04543175788172399,0.07418829947710037,7.3879152310453975,0.6921758651733398,0.728445291519165,0.3529558479785919,0.3563993573188782,0.0013709240879602944,0.007132411003112793,0.05781724995885007,-0.005463600158691406,0.008791029453277588,0.0005107522010803223,0.0007957220077514648
10586,49076,24,hard,0.19131016731262207,0.2426,3.86,44,16,-0.049179523628322876,0.229722797870636,10.0019054555702,0.679214596748352,0.8776761293411255,0.5176223516464233,0.4561641216278076,-0.057558864979502126,0.24412445724010468,10.012142997631718,0.7070913910865784,0.8907136917114258,0.51840740442276,0.46289265155792236,-0.00837934135117925,0.014401659369468689,0.010237542061519278,0.02787679433822632,0.013037562370300293,0.0007850527763366699,0.006728529930114746
26720,10600,53,hard,0.09161460399627686,0.2725,3.41,47,16,0.327312783166744,0.22252416610717773,10.262580067796144,0.6480791568756104,0.7074464559555054,0.4361253082752228,0.4947877526283264,0.332644721941891,0.24071939289569855,10.342735853405603,0.6398507952690125,0.7200485467910767,0.441421777009964,0.5061992406845093,0.005331938775146983,0.018195226788520813,0.08015578560945968,-0.0082283616065979,0.012602090835571289,0.005296468734741211,0.011411488056182861
32910,52652,16,hard,0.28614580631256104,0.2142,4.29,41,16,0.18478056028399734,0.12400708347558975,10.166638215536935,0.7586344480514526,0.716011106967926,0.4085274636745453,0.33550864458084106,0.19069234864512832,0.1303279846906662,10.293341854549967,0.7418122291564941,0.7052798271179199,0.41187238693237305,0.32929784059524536,0.005911788361130987,0.0063209012150764465,0.12670363901303183,-0.016822218894958496,-0.010731279850006104,0.003344923257827759,-0.006210803985595703
52652,48379,18,hard,0.10244721174240112,0.2693,3.46,46,16,0.10711199569051515,0.13702751696109772,8.413556749200758,0.6828793287277222,0.698521077632904,0.46952155232429504,0.4052223563194275,0.10524128722414805,0.1447736769914627,8.452868700284014,0.6965131759643555,0.7156294584274292,0.46254679560661316,0.3853321075439453,-0.0018707084663670964,0.00774616003036499,0.03931195108325625,0.0136338472366333,0.017108380794525146,-0.006974756717681885,-0.019890248775482178
57553,26292,16,hard,0.03645354509353638,0.2891,3.16,48,16,-0.12873957165489494,0.27154549956321716,10.270874177687839,0.8301794528961182,0.7341163158416748,0.4395570158958435,0.3201005160808563,-0.14492676992745165,0.29252755641937256,10.312075973035466,0.8303127288818359,0.7398185729980469,0.4412124752998352,0.31885984539985657,-0.016187198272556713,0.020982056856155396,0.04120179534762691,0.00013327598571777344,0.00570225715637207,0.0016554594039916992,-0.0012406706809997559
64893,10393,20,hard,0.1171455979347229,0.2649,3.53,46,16,0.39644858225679264,0.19028329849243164,8.951267534838994,0.6331722736358643,0.8706562519073486,0.39653483033180237,0.4637433886528015,0.394725802668321,0.19214928150177002,8.977785373140481,0.6373493075370789,0.8686503767967224,0.39819908142089844,0.4652876555919647,-0.0017227795884716124,0.001865983009338379,0.026517838301487018,0.0041770339012146,-0.0020058751106262207,0.0016642510890960693,0.001544266939163208
