subject,roi,pair_idx,pair_d2,pair_win2,pair_out2,comp_d2,comp_win2,comp_out2
subj04,lateral,22,212.05001150510452,25.78575575655131,186.2642557485532,96.01476355760806,15.47359403041005,80.54116952719804
subj04,lateral,23,173.60112092863338,26.37415997376455,147.22696095486884,97.47432275186394,15.569694486708052,81.90462826515588
subj04,lateral,24,148.7943484738902,27.5892855509791,121.20506292291111,99.17260658283803,15.656175607326308,83.51643097551171
subj04,lateral,25,207.88117002710067,31.2919594053422,176.58921062175853,105.60602764285096,16.723860026358064,88.8821676164929
subj04,lateral,26,172.6191343081816,25.20653516753353,147.41259914064807,106.14261555558326,15.999168945307067,90.14344661027619
subj04,lateral,27,190.0131611045759,37.05815849906932,152.95500260550665,113.80694334682418,17.346738192085354,96.46020515473884
subj05,lateral,0,104.3411100101543,12.558337513440895,91.78277249671342,73.13706311951424,12.177194719665568,60.95986839984867
subj05,lateral,1,99.29178207583537,20.828618532251816,78.46316354358356,67.99572928631957,9.201577809341575,58.794151476977994
subj05,lateral,2,94.19518696659304,16.599370157240468,77.59581680935256,66.78166478586706,10.850287832299454,55.93137695356762
subj05,lateral,3,100.79969458416586,13.377384227235819,87.42231035693008,63.370271584295196,9.961537601653344,53.408733982641856
subj05,lateral,4,136.33115534826626,18.265644058723723,118.06551128954253,65.94556839809789,10.798629579131099,55.146938818966795
subj05,lateral,5,101.58919666196367,14.40231802107075,87.18687864089293,69.05383857647558,11.02211796924405,58.03172060723152
subj05,lateral,6,104.75312578316456,17.957777012703357,86.79534877046122,74.8890427001004,12.225604691348654,62.66343800875174
subj05,lateral,7,116.24705722892107,14.455460298126892,101.79159693079416,66.42018075601074,9.280836226291235,57.139344529719494
subj05,lateral,8,107.75577464591201,11.931866283482552,95.82390836242945,64.82892875847305,11.119063400400998,53.709865358072044
subj05,lateral,9,103.24775689702223,11.701432085353542,91.54632481166871,60.182810516183096,10.56270780662996,49.62010270955315
subj05,lateral,10,123.14519072341885,14.832616099918418,108.31257462350047,61.02099322579649,11.204569137782933,49.81642408801357
subj05,lateral,11,103.0546465704811,12.94942162034201,90.1052249501391,65.75719835232582,11.648072145459956,54.10912620686586
subj05,lateral,12,113.212762253774,11.559081674641106,101.6536805791329,72.36953431618309,12.302025652305279,60.06750866387782
subj05,lateral,13,123.16552041632134,22.085470203392614,101.08005021292873,61.960825336914844,8.352704590199135,53.60812074671572
subj05,lateral,14,134.03984703913653,24.98726403470495,109.0525830044316,59.023856469258796,8.14437433303269,50.87948213622611
subj05,lateral,15,147.1374452454064,25.75533462329282,121.3821106221136,59.10650188774699,8.523667505743768,50.58283438200323
subj05,lateral,16,108.43328991855,18.128090418251176,90.3051995002988,61.774527994952024,8.328942766146879,53.44558522880515
subj05,lateral,17,111.77102078261942,19.69436831391235,92.07665246870712,67.62904342334002,9.311409366476878,58.317634056863156
subj05,lateral,18,146.68565770458378,18.194075091711824,128.49158261287192,59.78117038821624,9.508202070659264,50.272968317557
subj05,lateral,19,143.5630677670012,15.186759741665604,128.37630802533553,58.06157267960973,9.468007916855445,48.59356476275428
subj05,lateral,20,114.92598328131638,15.321848576006294,99.60413470531009,61.8481622136116,10.135764626078812,51.71239758753279
subj05,lateral,21,107.35292049193663,14.686907328033424,92.66601316390323,66.4903672360608,10.87365132156058,55.616715914500226
