subject,roi,fold,identity,split_id,SPLIT_HALF_COS2
subj07,ventral,4,B:C,13,0.2840563897697557
subj07,ventral,4,B:C,14,0.22653597282444662
subj07,ventral,4,B:C,15,0.3435256530244332
subj07,ventral,4,B:C,16,0.37123009105791793
subj07,ventral,4,B:C,17,0.2971514986494605
subj07,ventral,4,B:C,18,0.36640720778884156
subj07,ventral,4,B:C,19,0.1691706217941829
subj07,ventral,4,B:C,20,0.10615129433871563
subj07,ventral,4,B:C,21,0.3251150482676351
subj07,ventral,4,B:C,22,0.13632508429702325
subj07,ventral,4,B:C,23,0.29428798633476183
subj07,ventral,4,B:C,24,0.29082028830428946
subj07,ventral,4,B:C,25,0.4372103643290363
subj07,ventral,4,B:C,26,0.24282763161865065
subj07,ventral,4,B:C,27,0.3482389763017976
subj07,ventral,4,B:C,28,0.38619657573163163
subj07,ventral,4,B:C,29,0.4102153665434727
subj07,ventral,4,B:C,30,0.31660860904689964
subj07,ventral,4,B:C,31,0.10109945379793314
subj07,ventral,4,B:C,32,0.28924439453636475
subj07,ventral,4,B:C,33,0.1918120953208118
subj07,ventral,4,B:C,34,0.2591452011466035
subj07,ventral,4,B:D,0,0.00013371861860304315
subj07,ventral,4,B:D,1,0.241150895278655
subj07,ventral,4,B:D,2,0.46502355721948574
subj07,ventral,4,B:D,3,0.1500151047465071
subj07,ventral,4,B:D,4,0.28742203239082725
subj07,ventral,4,B:D,5,0.04230579861774055
subj07,ventral,4,B:D,6,0.29962238759354626
subj07,ventral,4,B:D,7,0.19545206670213355
subj07,ventral,4,B:D,8,0.16035030707940834
subj07,ventral,4,B:D,9,0.4418800672245069
subj07,ventral,4,B:D,10,0.3642215989831573
subj07,ventral,4,B:D,11,0.4036657971635744
subj07,ventral,4,B:D,12,0.08315883648047345
subj07,ventral,4,B:D,13,0.05671723441831533
subj07,ventral,4,B:D,14,0.022268413035358352
subj07,ventral,4,B:D,15,0.004502128792900612
subj07,ventral,4,B:D,16,0.13882544326836324
subj07,ventral,4,B:D,17,0.096304817716777
subj07,ventral,4,B:D,18,0.125213529882071
subj07,ventral,4,B:D,19,0.3512609790714669
subj07,ventral,4,B:D,20,0.33450766210834765
subj07,ventral,4,B:D,21,0.5121848283769072
subj07,ventral,4,B:D,22,0.27560368689067183
subj07,ventral,4,B:D,23,0.325001802361237
subj07,ventral,4,B:D,24,0.20388952664044718
subj07,ventral,4,B:D,25,0.12773684768461982
subj07,ventral,4,B:D,26,0.2661494374996219
subj07,ventral,4,B:D,27,0.18257828074155058
subj07,ventral,4,B:D,28,0.4786463976393352
subj07,ventral,4,B:D,29,0.2534471901147534
subj07,ventral,4,B:D,30,0.33075444194717996
subj07,ventral,4,B:D,31,0.1319987039639385
subj07,ventral,4,B:D,32,0.08019224831659255
subj07,ventral,4,B:D,33,0.1490024469805718
subj07,ventral,4,B:D,34,0.001281155105561872
subj07,ventral,4,B:K,0,0.38520555625333597
subj07,ventral,4,B:K,1,0.3362030087276214
subj07,ventral,4,B:K,2,0.2759555442684452
subj07,ventral,4,B:K,3,0.21786035053846559
subj07,ventral,4,B:K,4,0.1201477539078792
subj07,ventral,4,B:K,5,0.5009741161253936
subj07,ventral,4,B:K,6,0.43954986516564204
subj07,ventral,4,B:K,7,0.4339577492021765
subj07,ventral,4,B:K,8,0.37463142711423
subj07,ventral,4,B:K,9,0.46023649020060076
subj07,ventral,4,B:K,10,0.4573869260701194
subj07,ventral,4,B:K,11,0.36198410745641946
subj07,ventral,4,B:K,12,0.45166632532437073
subj07,ventral,4,B:K,13,0.3020376130309124
subj07,ventral,4,B:K,14,0.05041153349007909
subj07,ventral,4,B:K,15,0.36097827280945377
subj07,ventral,4,B:K,16,0.3524158298095465
subj07,ventral,4,B:K,17,0.5864921092473403
subj07,ventral,4,B:K,18,0.4881040510539074
subj07,ventral,4,B:K,19,0.3297661527430455
subj07,ventral,4,B:K,20,0.5473748766360167
subj07,ventral,4,B:K,21,0.422345697174027
subj07,ventral,4,B:K,22,0.6087949610578234
subj07,ventral,4,B:K,23,0.39571169941919826
subj07,ventral,4,B:K,24,0.15147509545383303
subj07,ventral,4,B:K,25,0.20882867720511672
subj07,ventral,4,B:K,26,0.44439606010406624
subj07,ventral,4,B:K,27,0.49037433398582214
subj07,ventral,4,B:K,28,0.518939982292855
subj07,ventral,4,B:K,29,0.4799059441854713
subj07,ventral,4,B:K,30,0.24266047428737947
subj07,ventral,4,B:K,31,0.5791094567077936
subj07,ventral,4,B:K,32,0.5004229484449576
subj07,ventral,4,B:K,33,0.24465582581173187
subj07,ventral,4,B:K,34,0.28410725522782104
subj07,ventral,4,B:W,0,0.22711793623954468
subj07,ventral,4,B:W,1,0.3734101641040936
subj07,ventral,4,B:W,2,0.486070626313129
subj07,ventral,4,B:W,3,0.4076015824793568
subj07,ventral,4,B:W,4,0.31466326612000095
subj07,ventral,4,B:W,5,0.6005458950585936
subj07,ventral,4,B:W,6,0.6058594162817461
subj07,ventral,4,B:W,7,0.587080228528677
subj07,ventral,4,B:W,8,0.630367236845082
subj07,ventral,4,B:W,9,0.5129735687475282
subj07,ventral,4,B:W,10,0.6918746567445178
subj07,ventral,4,B:W,11,0.6340216549792084
subj07,ventral,4,B:W,12,0.5162084959319042
subj07,ventral,4,B:W,13,0.5437059640375732
subj07,ventral,4,B:W,14,0.6560841115949714
subj07,ventral,4,B:W,15,0.44727998001959174
subj07,ventral,4,B:W,16,0.6079393940681511
subj07,ventral,4,B:W,17,0.4770958056386926
subj07,ventral,4,B:W,18,0.4186937003203512
subj07,ventral,4,B:W,19,0.6336704256943815
subj07,ventral,4,B:W,20,0.6985455357570983
subj07,ventral,4,B:W,21,0.5345427765001883
subj07,ventral,4,B:W,22,0.695405871847133
subj07,ventral,4,B:W,23,0.619122407443711
subj07,ventral,4,B:W,24,0.6068540209208066
subj07,ventral,4,B:W,25,0.5271987899175659
subj07,ventral,4,B:W,26,0.6536562746965294
subj07,ventral,4,B:W,27,0.6431757785131179
subj07,ventral,4,B:W,28,0.5190190972534677
subj07,ventral,4,B:W,29,0.5907648488795949
subj07,ventral,4,B:W,30,0.6489177113008626
subj07,ventral,4,B:W,31,0.4204286252901706
subj07,ventral,4,B:W,32,0.41278013638688305
subj07,ventral,4,B:W,33,0.6345989820440063
subj07,ventral,4,B:W,34,0.4294325129403475
subj07,ventral,5,A:E,0,0.5211924217545212
subj07,ventral,5,A:E,1,0.4178157234951214
subj07,ventral,5,A:E,2,0.5668819151244112
subj07,ventral,5,A:E,3,0.36626735026425
subj07,ventral,5,A:E,4,0.45562713640530106
subj07,ventral,5,A:E,5,0.47881307538769724
subj07,ventral,5,A:E,6,0.5149163440655349
subj07,ventral,5,A:E,7,0.3014998397367694
subj07,ventral,5,A:E,8,0.5020056876214426
subj07,ventral,5,A:E,9,0.45728051094308303
subj07,ventral,5,A:E,10,0.3914187515475333
subj07,ventral,5,A:E,11,0.5219273965400871
subj07,ventral,5,A:E,12,0.4314873375700703
subj07,ventral,5,A:E,13,0.5383048189483929
subj07,ventral,5,A:E,14,0.2772956330593299
subj07,ventral,5,A:E,15,0.37473360266920547
subj07,ventral,5,A:E,16,0.5680545843155921
subj07,ventral,5,A:E,17,0.4829438530640611
subj07,ventral,5,A:E,18,0.502994063586051
subj07,ventral,5,A:E,19,0.30058531932017135
subj07,ventral,5,A:E,20,0.3729226782095276
subj07,ventral,5,A:E,21,0.31272306898892327
subj07,ventral,5,A:E,22,0.57906327901763
subj07,ventral,5,A:E,23,0.4588512530086636
subj07,ventral,5,A:E,24,0.33959029363993515
subj07,ventral,5,A:E,25,0.37798280040922666
subj07,ventral,5,A:E,26,0.42470974788957805
subj07,ventral,5,A:E,27,0.47539189146168653
subj07,ventral,5,A:E,28,0.5233358793451708
subj07,ventral,5,A:E,29,0.5484214178720648
subj07,ventral,5,A:E,30,0.3731854927048983
subj07,ventral,5,A:E,31,0.44917946437595113
subj07,ventral,5,A:E,32,0.381195444132187
subj07,ventral,5,A:E,33,0.37860637701358846
subj07,ventral,5,A:E,34,0.44936563130267454
subj07,ventral,5,A:H,0,0.28263821844521325
subj07,ventral,5,A:H,1,0.5139044783999935
subj07,ventral,5,A:H,2,0.42991209473718606
subj07,ventral,5,A:H,3,0.33066498016005647
subj07,ventral,5,A:H,4,0.4141112975918209
subj07,ventral,5,A:H,5,0.44396549215355097
subj07,ventral,5,A:H,6,0.3950096336570671
subj07,ventral,5,A:H,7,0.20176811313331838
subj07,ventral,5,A:H,8,0.3075859039556306
subj07,ventral,5,A:H,9,0.5078892213675125
subj07,ventral,5,A:H,10,0.4078304041629518
subj07,ventral,5,A:H,11,0.3087386952164355
subj07,ventral,5,A:H,12,0.32004171395003134
subj07,ventral,5,A:H,13,0.3335540140395606
subj07,ventral,5,A:H,14,0.31261321350855176
subj07,ventral,5,A:H,15,0.378938827328091
subj07,ventral,5,A:H,16,0.3499241617476566
subj07,ventral,5,A:H,17,0.2226361346953248
subj07,ventral,5,A:H,18,0.428753588055771
subj07,ventral,5,A:H,19,0.4728140324993885
subj07,ventral,5,A:H,20,0.46866426409001016
subj07,ventral,5,A:H,21,0.45114482721634325
subj07,ventral,5,A:H,22,0.3833481984301019
subj07,ventral,5,A:H,23,0.504700334160231
subj07,ventral,5,A:H,24,0.5848393152556126
subj07,ventral,5,A:H,25,0.5086171499689321
subj07,ventral,5,A:H,26,0.34469440013525077
subj07,ventral,5,A:H,27,0.3947044580652563
subj07,ventral,5,A:H,28,0.29989905417248824
subj07,ventral,5,A:H,29,0.47127890322270194
subj07,ventral,5,A:H,30,0.37446823655501527
subj07,ventral,5,A:H,31,0.43998780128556886
subj07,ventral,5,A:H,32,0.35323939220282385
subj07,ventral,5,A:H,33,0.4262655115595404
subj07,ventral,5,A:H,34,0.45061639770898426
subj07,ventral,5,A:L,0,0.16470760594812558
subj07,ventral,5,A:L,1,0.271823342107742
subj07,ventral,5,A:L,2,0.07445168814128562
subj07,ventral,5,A:L,3,0.15307855163304784
subj07,ventral,5,A:L,4,0.05618235564583498
subj07,ventral,5,A:L,5,0.19770276316763594
subj07,ventral,5,A:L,6,0.1863359905092554
subj07,ventral,5,A:L,7,0.08847740752723131
subj07,ventral,5,A:L,8,0.16349709895480904
subj07,ventral,5,A:L,9,0.11466416753617859
subj07,ventral,5,A:L,10,0.18017081560475096
subj07,ventral,5,A:L,11,0.2344330423422556
subj07,ventral,5,A:L,12,0.19257841779484738
subj07,ventral,5,A:L,13,0.11752454776099434
subj07,ventral,5,A:L,14,0.04267957102925784
subj07,ventral,5,A:L,15,0.1842264987896852
subj07,ventral,5,A:L,16,0.14066836892452433
subj07,ventral,5,A:L,17,0.20353632344814057
subj07,ventral,5,A:L,18,0.19703767221266086
subj07,ventral,5,A:L,19,0.09008777952359329
subj07,ventral,5,A:L,20,0.40114820647966953
subj07,ventral,5,A:L,21,0.29944093253106446
subj07,ventral,5,A:L,22,0.36279105275100015
subj07,ventral,5,A:L,23,0.1258651354888257
subj07,ventral,5,A:L,24,0.16413526027286898
subj07,ventral,5,A:L,25,0.08597041145791888
subj07,ventral,5,A:L,26,0.10845297176608333
subj07,ventral,5,A:L,27,0.3257003354386495
subj07,ventral,5,A:L,28,0.2782994230848772
subj07,ventral,5,A:L,29,0.37948681434165504
subj07,ventral,5,A:L,30,0.14318630423472745
subj07,ventral,5,A:L,31,0.23128913184244168
subj07,ventral,5,A:L,32,0.242559363141176
subj07,ventral,5,A:L,33,0.26928492728752634
subj07,ventral,5,A:L,34,0.354569352261875
subj07,ventral,5,A:P,0,0.31590454917128946
subj07,ventral,5,A:P,1,0.3105022806863168
subj07,ventral,5,A:P,2,0.4249335963012566
subj07,ventral,5,A:P,3,0.23632640186371273
subj07,ventral,5,A:P,4,0.060801706075599565
subj07,ventral,5,A:P,5,0.3748673524338755
subj07,ventral,5,A:P,6,0.5531293782822778
subj07,ventral,5,A:P,7,0.4496726479310094
subj07,ventral,5,A:P,8,0.27088286580209536
subj07,ventral,5,A:P,9,0.24669835415909036
subj07,ventral,5,A:P,10,0.4137277144187594
subj07,ventral,5,A:P,11,0.3780398584323357
subj07,ventral,5,A:P,12,0.44408561413451964
subj07,ventral,5,A:P,13,0.3307347269577096
subj07,ventral,5,A:P,14,0.14597293948276752
subj07,ventral,5,A:P,15,0.2785840931827713
subj07,ventral,5,A:P,16,0.5154622283610207
subj07,ventral,5,A:P,17,0.5034806642473919
subj07,ventral,5,A:P,18,0.3089182938854368
subj07,ventral,5,A:P,19,0.18789278144642177
subj07,ventral,5,A:P,20,0.3902339335516123
subj07,ventral,5,A:P,21,0.35996080872087793
subj07,ventral,5,A:P,22,0.5181590824703108
subj07,ventral,5,A:P,23,0.39179431467056275
subj07,ventral,5,A:P,24,0.21926310316327036
subj07,ventral,5,A:P,25,0.0691156477788977
subj07,ventral,5,A:P,26,0.2575523007956621
subj07,ventral,5,A:P,27,0.4212080381377344
subj07,ventral,5,A:P,28,0.38123926899551003
subj07,ventral,5,A:P,29,0.4973377792482556
subj07,ventral,5,A:P,30,0.4075644473568533
subj07,ventral,5,A:P,31,0.11705817662647666
subj07,ventral,5,A:P,32,0.26184577854565433
subj07,ventral,5,A:P,33,0.4426355394201253
subj07,ventral,5,A:P,34,0.379463157539576
subj07,ventral,5,A:R,0,0.07217218849504399
subj07,ventral,5,A:R,1,0.17369598886785972
subj07,ventral,5,A:R,2,0.23711552693622207
subj07,ventral,5,A:R,3,0.40328722794564775
subj07,ventral,5,A:R,4,0.2500826749971901
subj07,ventral,5,A:R,5,0.27021344527220603
subj07,ventral,5,A:R,6,0.2713061106607267
subj07,ventral,5,A:R,7,0.29285507907720365
subj07,ventral,5,A:R,8,0.21011679969107397
subj07,ventral,5,A:R,9,0.36558789938979963
subj07,ventral,5,A:R,10,0.32048036843004096
subj07,ventral,5,A:R,11,0.40397867000191573
subj07,ventral,5,A:R,12,0.35812394109453505
subj07,ventral,5,A:R,13,0.2734362553279431
subj07,ventral,5,A:R,14,0.19308803724324708
subj07,ventral,5,A:R,15,0.12837072382408518
subj07,ventral,5,A:R,16,0.2232730024179498
subj07,ventral,5,A:R,17,0.4117611624082487
subj07,ventral,5,A:R,18,0.21177698805869807
subj07,ventral,5,A:R,19,0.20813585496904158
subj07,ventral,5,A:R,20,0.3088703214283755
subj07,ventral,5,A:R,21,0.28296188490120694
subj07,ventral,5,A:R,22,0.5063740508559549
subj07,ventral,5,A:R,23,0.2884519253310037
subj07,ventral,5,A:R,24,0.353582973261731
subj07,ventral,5,A:R,25,0.34482489483820866
subj07,ventral,5,A:R,26,0.3155153130988542
subj07,ventral,5,A:R,27,0.33819829904517124
subj07,ventral,5,A:R,28,0.3956373915527596
subj07,ventral,5,A:R,29,0.26014365294175706
subj07,ventral,5,A:R,30,0.19897566755345822
subj07,ventral,5,A:R,31,0.2022385312519623
subj07,ventral,5,A:R,32,0.23233715380156877
subj07,ventral,5,A:R,33,0.13874418493990448
subj07,ventral,5,A:R,34,0.10794684596154634
subj07,ventral,5,B:B,0,0.48157273983591536
subj07,ventral,5,B:B,1,0.5918899406753403
subj07,ventral,5,B:B,2,0.5431578813268543
subj07,ventral,5,B:B,3,0.5025284270189644
subj07,ventral,5,B:B,4,0.3707701576984117
subj07,ventral,5,B:B,5,0.4311336258626412
subj07,ventral,5,B:B,6,0.4871452332560373
subj07,ventral,5,B:B,7,0.5898637675193886
subj07,ventral,5,B:B,8,0.36379965612366
subj07,ventral,5,B:B,9,0.3785968591774063
subj07,ventral,5,B:B,10,0.5375691308735079
subj07,ventral,5,B:B,11,0.4701375896780504
subj07,ventral,5,B:B,12,0.5204280072951771
subj07,ventral,5,B:B,13,0.47075259032831646
subj07,ventral,5,B:B,14,0.35834916711566245
subj07,ventral,5,B:B,15,0.44297379289168415
subj07,ventral,5,B:B,16,0.4945604296593251
subj07,ventral,5,B:B,17,0.3616328215685807
subj07,ventral,5,B:B,18,0.2650099408778838
subj07,ventral,5,B:B,19,0.3869989367712808
subj07,ventral,5,B:B,20,0.328531697865602
subj07,ventral,5,B:B,21,0.34704464063246665
subj07,ventral,5,B:B,22,0.31288458353256515
subj07,ventral,5,B:B,23,0.34265721572417196
subj07,ventral,5,B:B,24,0.14077424183163845
subj07,ventral,5,B:B,25,0.3969092482497393
subj07,ventral,5,B:B,26,0.44639953552876077
subj07,ventral,5,B:B,27,0.3916621566196051
subj07,ventral,5,B:B,28,0.5254671054456295
subj07,ventral,5,B:B,29,0.4780658082406025
subj07,ventral,5,B:B,30,0.2858242834246009
subj07,ventral,5,B:B,31,0.29647509024195434
subj07,ventral,5,B:B,32,0.38868597379540915
subj07,ventral,5,B:B,33,0.26506470777067626
subj07,ventral,5,B:B,34,0.2770135049816182
subj07,ventral,5,B:C,0,0.2166163200391135
subj07,ventral,5,B:C,1,0.3012435708742976
subj07,ventral,5,B:C,2,0.2698413336052964
subj07,ventral,5,B:C,3,0.2271337275688748
subj07,ventral,5,B:C,4,0.28491299241303647
subj07,ventral,5,B:C,5,0.32290405276194195
subj07,ventral,5,B:C,6,0.3169674628881049
subj07,ventral,5,B:C,7,0.2331684338945353
subj07,ventral,5,B:C,8,0.12727239644634325
subj07,ventral,5,B:C,9,0.4113768692205996
subj07,ventral,5,B:C,10,0.2447816298048991
subj07,ventral,5,B:C,11,0.3064084793194453
subj07,ventral,5,B:C,12,0.301086811606661
subj07,ventral,5,B:C,13,0.3093977414708002
subj07,ventral,5,B:C,14,0.2474600667304865
subj07,ventral,5,B:C,15,0.34463429281718594
subj07,ventral,5,B:C,16,0.3615602898265555
subj07,ventral,5,B:C,17,0.3067141888644037
subj07,ventral,5,B:C,18,0.41053051574410515
subj07,ventral,5,B:C,19,0.16743282690445474
subj07,ventral,5,B:C,20,0.09729563130313305
subj07,ventral,5,B:C,21,0.3062789201970331
subj07,ventral,5,B:C,22,0.14177043226877759
subj07,ventral,5,B:C,23,0.3301600888543962
subj07,ventral,5,B:C,24,0.3033922270296033
subj07,ventral,5,B:C,25,0.44894467003642136
subj07,ventral,5,B:C,26,0.27126262573044274
subj07,ventral,5,B:C,27,0.35620552641791464
subj07,ventral,5,B:C,28,0.38616965430186123
subj07,ventral,5,B:C,29,0.42116332076112667
subj07,ventral,5,B:C,30,0.33744798079828947
subj07,ventral,5,B:C,31,0.12373841401370668
subj07,ventral,5,B:C,32,0.3098059529702492
subj07,ventral,5,B:C,33,0.1927779229928753
subj07,ventral,5,B:C,34,0.2934758043007331
subj07,ventral,5,B:D,0,7.058569111172333e-05
subj07,ventral,5,B:D,1,0.26849009182504374
subj07,ventral,5,B:D,2,0.4841648252381252
subj07,ventral,5,B:D,3,0.1743918890746647
subj07,ventral,5,B:D,4,0.2998890128438848
subj07,ventral,5,B:D,5,0.06332203180281394
subj07,ventral,5,B:D,6,0.32628465570408366
subj07,ventral,5,B:D,7,0.20353012056945166
subj07,ventral,5,B:D,8,0.17893161710734382
subj07,ventral,5,B:D,9,0.45128386436076406
subj07,ventral,5,B:D,10,0.37533833175542736
subj07,ventral,5,B:D,11,0.3957033546343376
subj07,ventral,5,B:D,12,0.10127786281864458
subj07,ventral,5,B:D,13,0.050066026758319525
subj07,ventral,5,B:D,14,0.03196888186735735
subj07,ventral,5,B:D,15,0.002578905678644945
subj07,ventral,5,B:D,16,0.15103314271850937
subj07,ventral,5,B:D,17,0.08594271400912917
subj07,ventral,5,B:D,18,0.13558838937288184
subj07,ventral,5,B:D,19,0.38629909207918794
subj07,ventral,5,B:D,20,0.3389737841674915
subj07,ventral,5,B:D,21,0.5286372021536476
subj07,ventral,5,B:D,22,0.3178497183404884
subj07,ventral,5,B:D,23,0.329966153339736
subj07,ventral,5,B:D,24,0.2449046352702813
subj07,ventral,5,B:D,25,0.167600112871518
subj07,ventral,5,B:D,26,0.26976398443861455
subj07,ventral,5,B:D,27,0.223313697145236
subj07,ventral,5,B:D,28,0.4909296676427818
subj07,ventral,5,B:D,29,0.26688050669967067
subj07,ventral,5,B:D,30,0.35430620562391285
subj07,ventral,5,B:D,31,0.15130560872364543
subj07,ventral,5,B:D,32,0.0829803376034793
subj07,ventral,5,B:D,33,0.16795120020757126
subj07,ventral,5,B:D,34,8.538249951636027e-05
subj07,ventral,5,B:K,0,0.4031903738708495
subj07,ventral,5,B:K,1,0.35536759652049965
subj07,ventral,5,B:K,2,0.29866577740752925
subj07,ventral,5,B:K,3,0.22443335926211247
subj07,ventral,5,B:K,4,0.12551352445345484
subj07,ventral,5,B:K,5,0.5134586771939175
subj07,ventral,5,B:K,6,0.46557338032011214
subj07,ventral,5,B:K,7,0.4858313115168187
subj07,ventral,5,B:K,8,0.3826712259157515
subj07,ventral,5,B:K,9,0.4834845335746763
subj07,ventral,5,B:K,10,0.48118658201943176
subj07,ventral,5,B:K,11,0.35336848132686866
subj07,ventral,5,B:K,12,0.5149281371780312
subj07,ventral,5,B:K,13,0.32480134289773394
subj07,ventral,5,B:K,14,0.06188849721419859
subj07,ventral,5,B:K,15,0.40059397266713986
subj07,ventral,5,B:K,16,0.371818949586178
subj07,ventral,5,B:K,17,0.5944221602959102
subj07,ventral,5,B:K,18,0.5134128446284522
subj07,ventral,5,B:K,19,0.3668462201896457
subj07,ventral,5,B:K,20,0.5519952140974633
subj07,ventral,5,B:K,21,0.45433849890397127
subj07,ventral,5,B:K,22,0.6143666656605179
subj07,ventral,5,B:K,23,0.42803481586418257
subj07,ventral,5,B:K,24,0.16433664014573066
subj07,ventral,5,B:K,25,0.2202103752787197
subj07,ventral,5,B:K,26,0.4712668005497514
subj07,ventral,5,B:K,27,0.49445667179557046
subj07,ventral,5,B:K,28,0.558039352472672
subj07,ventral,5,B:K,29,0.4938795508733613
subj07,ventral,5,B:K,30,0.27874036716357925
subj07,ventral,5,B:K,31,0.6084579520740487
subj07,ventral,5,B:K,32,0.5169192422813794
subj07,ventral,5,B:K,33,0.2656074204199634
subj07,ventral,5,B:K,34,0.3317649272379462
subj07,ventral,5,B:T,0,0.4376816850587322
subj07,ventral,5,B:T,1,0.5436025429061699
subj07,ventral,5,B:T,2,0.5459938176368705
subj07,ventral,5,B:T,3,0.44941835804030345
subj07,ventral,5,B:T,4,0.48002245564067136
subj07,ventral,5,B:T,5,0.5514736023882417
subj07,ventral,5,B:T,6,0.6194959284810122
subj07,ventral,5,B:T,7,0.31406539602604217
subj07,ventral,5,B:T,8,0.5332168775810423
subj07,ventral,5,B:T,9,0.6593071773890067
subj07,ventral,5,B:T,10,0.4897804070118749
subj07,ventral,5,B:T,11,0.5609679482078755
subj07,ventral,5,B:T,12,0.48116990343654875
subj07,ventral,5,B:T,13,0.4714412765822298
subj07,ventral,5,B:T,14,0.3906706005068503
subj07,ventral,5,B:T,15,0.5030773863128203
subj07,ventral,5,B:T,16,0.5600905765444545
subj07,ventral,5,B:T,17,0.5406089883126376
subj07,ventral,5,B:T,18,0.4841232859385184
subj07,ventral,5,B:T,19,0.4949553436037021
subj07,ventral,5,B:T,20,0.6634637977908258
subj07,ventral,5,B:T,21,0.4201352255064456
subj07,ventral,5,B:T,22,0.6451881455052089
subj07,ventral,5,B:T,23,0.34520539055243205
subj07,ventral,5,B:T,24,0.5333160824889812
subj07,ventral,5,B:T,25,0.6117416815049529
subj07,ventral,5,B:T,26,0.5239069944816971
subj07,ventral,5,B:T,27,0.5093891830466332
subj07,ventral,5,B:T,28,0.5712643947932076
subj07,ventral,5,B:T,29,0.47332235762955793
subj07,ventral,5,B:T,30,0.46084939045017365
subj07,ventral,5,B:T,31,0.6014462021148035
subj07,ventral,5,B:T,32,0.3449794195980273
subj07,ventral,5,B:T,33,0.4811890735382054
subj07,ventral,5,B:T,34,0.3907994645999809
subj08,ventral,0,A:H,0,0.10817875358419807
subj08,ventral,0,A:H,1,0.08219861174962327
subj08,ventral,0,A:H,2,0.2981866812321964
subj08,ventral,0,A:H,3,0.1595674230090655
subj08,ventral,0,A:H,4,0.2557622590151211
subj08,ventral,0,A:H,5,0.12657027467703655
subj08,ventral,0,A:H,6,0.022645969153722256
subj08,ventral,0,A:H,7,6.506646813052621e-06
subj08,ventral,0,A:H,8,0.0056288659231691265
subj08,ventral,0,A:H,9,0.19272039713557926
subj08,ventral,0,A:H,10,0.12990419864439662
subj08,ventral,0,A:H,11,0.16692983539404754
subj08,ventral,0,A:H,12,0.0005290665844891354
subj08,ventral,0,A:H,13,0.0022296147582924817
subj08,ventral,0,A:H,14,0.005812798358059124
subj08,ventral,0,A:H,15,0.0082300023680695
subj08,ventral,0,A:H,16,0.291107916135181
subj08,ventral,0,A:H,17,0.16699065986949202
subj08,ventral,0,A:H,18,0.2484096261002864
subj08,ventral,0,A:H,19,0.026763479806619386
subj08,ventral,0,A:H,20,0.04434433683242983
subj08,ventral,0,A:H,21,0.03822232798681279
subj08,ventral,0,A:H,22,0.24181360059593948
subj08,ventral,0,A:H,23,0.10091449023333372
subj08,ventral,0,A:H,24,0.13515504515286939
subj08,ventral,0,A:H,25,0.42786476974674614
subj08,ventral,0,A:H,26,0.32653738936611326
subj08,ventral,0,A:H,27,0.3766696294224499
subj08,ventral,0,A:H,28,0.11973949334560774
subj08,ventral,0,A:H,29,0.06285542841550093
subj08,ventral,0,A:H,30,0.03546329852930136
subj08,ventral,0,A:H,31,0.26389745038759355
subj08,ventral,0,A:H,32,0.08677780668318547
subj08,ventral,0,A:H,33,0.1532238287110014
subj08,ventral,0,A:H,34,0.00017259348410164356
subj08,ventral,0,A:L,0,0.09673600719223098
subj08,ventral,0,A:L,1,0.05469462341264338
subj08,ventral,0,A:L,2,0.0017155785577884026
subj08,ventral,0,A:L,3,0.003898006653792555
subj08,ventral,0,A:L,4,0.08519054537286667
subj08,ventral,0,A:L,5,0.01021282587337788
subj08,ventral,0,A:L,6,0.0021324416591069436
subj08,ventral,0,A:L,7,0.00021432922303095384
subj08,ventral,0,A:L,8,0.17817189198336877
subj08,ventral,0,A:L,9,0.0015863447443188055
subj08,ventral,0,A:L,10,0.003428055903333506
subj08,ventral,0,A:L,11,0.06826972828044447
subj08,ventral,0,A:L,12,0.06293289503833419
subj08,ventral,0,A:L,13,0.00870516371223904
subj08,ventral,0,A:L,14,0.00025727888022224747
subj08,ventral,0,A:L,15,0.09785632055080272
subj08,ventral,0,A:L,16,0.1615158205878071
subj08,ventral,0,A:L,17,0.2259222595588322
subj08,ventral,0,A:L,18,0.1470635257547136
subj08,ventral,0,A:L,19,0.3041187152091678
subj08,ventral,0,A:L,20,0.2415973497489172
subj08,ventral,0,A:L,21,0.1265367248834611
subj08,ventral,0,A:L,22,0.02150757154111885
subj08,ventral,0,A:L,23,0.09834365869104303
subj08,ventral,0,A:L,24,0.09438869146638357
subj08,ventral,0,A:L,25,0.172191657353499
subj08,ventral,0,A:L,26,0.16552080803964292
subj08,ventral,0,A:L,27,0.06135677333376919
subj08,ventral,0,A:L,28,0.12131398977756057
subj08,ventral,0,A:L,29,0.2839267101646264
subj08,ventral,0,A:L,30,0.3051955203972944
subj08,ventral,0,A:L,31,0.1939043782787612
subj08,ventral,0,A:L,32,0.35104396279935823
subj08,ventral,0,A:L,33,0.2296170851449501
subj08,ventral,0,A:L,34,0.08349587561596854
subj08,ventral,0,A:P,0,0.04167106577692431
subj08,ventral,0,A:P,1,0.07399506657308387
subj08,ventral,0,A:P,2,0.06500962361062658
subj08,ventral,0,A:P,3,0.09360390372335245
subj08,ventral,0,A:P,4,0.006233421267854523
subj08,ventral,0,A:P,5,0.024782490805143685
subj08,ventral,0,A:P,6,0.15366821772812525
subj08,ventral,0,A:P,7,0.002882797772000504
subj08,ventral,0,A:P,8,0.05723796194231727
subj08,ventral,0,A:P,9,0.1730977707906836
subj08,ventral,0,A:P,10,0.002831649330095489
subj08,ventral,0,A:P,11,0.07703042693281495
