subject,roi,M,d,R_BASE,R_AUG,DELTA_OUT,R_NULL_mean,E_AUG,R_COND,OUT_BASIS_RECOVERY,TOTAL_RECOVERY,TRAIN_retention
subj05,lateral,8,8,0.1353670446890645,0.6537649175921909,0.5183978729031264,0.1867255722070512,0.4670393453851397,0.667608098543031,0.9739907681855778,1.0,0.997644944162638
subj05,lateral,10,1,0.13521978104414079,0.5117260123334111,0.3765062312892703,0.14180975416750286,0.36991625816590823,0.5117260123334111,1.0,0.7879237301950884,0.591650427091503
subj05,lateral,10,2,0.13521978104414079,0.5956350335265012,0.46041525248236037,0.1482709789637454,0.44736405456275574,0.5956350335265012,1.0,0.9555924805492164,0.7275717238416607
subj05,lateral,10,4,0.13521978104414079,0.6273050276999212,0.49208524665578046,0.16065241106636285,0.4666526166335584,0.6273050276999212,1.0,1.0,0.8425418227253223
subj05,lateral,10,6,0.13521978104414079,0.6430705473566586,0.5078507663125178,0.1736533830899999,0.4694171642666587,0.6430705473566586,1.0,1.0,0.9146667412784572
subj05,lateral,10,8,0.13521978104414079,0.6674608348981073,0.5322410538539665,0.18700334311995423,0.480457491778153,0.6674608348981073,1.0,1.0,0.9643308733331444
subj05,lateral,10,10,0.13521978104414079,0.6824637112701305,0.5472439302259897,0.19987959910736144,0.4825841121627691,0.6824637112701305,1.0,1.0,0.9967191894086375
subj06,lateral,2,1,0.09008842339178695,0.431918925872983,0.341830502481196,0.09523819593198768,0.3366807299409953,0.5247696203112144,0.7863935797171318,0.5741124398980781,0.7078288543876626
subj06,lateral,2,2,0.09008842339178695,0.5162502875371016,0.4261618641453146,0.10040519829209153,0.41584508924501,0.6436918961837707,0.7697962261617617,0.7159880523489895,1.0
subj06,lateral,4,1,0.09405677229906845,0.4898863513027267,0.3958295790036582,0.09926547309804122,0.39062087820468544,0.5287379692184959,0.9106204312698376,0.6716344509596718,0.6365677143175962
subj06,lateral,4,2,0.09405677229906845,0.585964202470755,0.49190743017168653,0.10438082412000194,0.48158337835075304,0.6476602450910521,0.8885555354103073,0.8332718739592261,0.8494780488782143
subj06,lateral,4,4,0.09405677229906845,0.6179683800527576,0.5239116077536892,0.11473192788083923,0.5032364521719184,0.6912839256523348,0.8772401000391049,0.8871143852840051,1.0
subj06,lateral,6,1,0.0969130395702786,0.5135343801413096,0.416621340571031,0.10210291827570232,0.41143146186560725,0.531594236489706,0.9584526395979718,0.7114189215116075,0.6129624694894139
subj06,lateral,6,2,0.0969130395702786,0.6209794667858789,0.5240664272156003,0.10729305078459977,0.5136864160012791,0.6505165123622624,0.946645844854586,0.8921801136912599,0.800968884527979
subj06,lateral,6,4,0.0969130395702786,0.6577492390930543,0.5608361995227756,0.11755530413171704,0.5401939349613373,0.694140192923545,0.9390668129769962,0.9540400654674293,0.9317222741173188
subj06,lateral,6,6,0.0969130395702786,0.6715010158897359,0.5745879763194572,0.1279285761070369,0.543572439782699,0.7061921158741705,0.9430620526231043,0.9771754888356442,1.0
subj06,lateral,8,1,0.09869897292012314,0.5264501597879009,0.42775118686777774,0.10390461502601407,0.4225455447618868,0.5333801698395506,0.9840572582831683,0.7331478976775505,0.599733976905085
subj06,lateral,8,2,0.09869897292012314,0.6407980111734047,0.5420990382532815,0.109096422534254,0.5317015886391507,0.6523024457121068,0.9792189986080075,0.9255220171940721,0.7756263580781004
subj06,lateral,8,4,0.09869897292012314,0.6821680870508448,0.5834691141307216,0.11938756249944182,0.5627805245514029,0.6959261262733896,0.9769634733697266,0.9951213303846927,0.8932952215646658
subj06,lateral,8,6,0.09869897292012314,0.6947272358096445,0.5960282628895213,0.1296378260784011,0.5650894097312433,0.7079780492240152,0.9782516519445326,1.0,0.95654294899923
subj06,lateral,8,8,0.09869897292012314,0.7054273371351009,0.6067283642149777,0.13996268840017004,0.5654646487349309,0.721191374205452,0.9746759365450866,1.0,0.998615455346329
subj06,lateral,10,1,0.10046182141474647,0.535143018334174,0.4346811969194275,0.10568814890163784,0.42945486943253613,0.535143018334174,1.0,0.7477724051663984,0.5919233812174016
subj06,lateral,10,2,0.10046182141474647,0.6540652942067302,0.5536034727919837,0.1106627405738505,0.5434025536328797,0.6540652942067302,1.0,0.9478423481927536,0.7605967219702535
subj06,lateral,10,4,0.10046182141474647,0.697688974768013,0.5972271533532665,0.12135295764782605,0.5763360171201869,0.697688974768013,1.0,1.0,0.8701855334624305
subj06,lateral,10,6,0.10046182141474647,0.7097408977186386,0.6092790763038921,0.13231483830511584,0.5774260594135228,0.7097408977186386,1.0,1.0,0.9280485194954674
subj06,lateral,10,8,0.10046182141474647,0.7229542227000753,0.6224924012853288,0.14160395609699797,0.5813502666030773,0.7229542227000753,1.0,1.0,0.9696881225121263
subj06,lateral,10,10,0.10046182141474647,0.7301670692136027,0.6297052477988563,0.15164879322621713,0.5785182759873856,0.7301670692136027,1.0,1.0,0.9979208509271261
subj07,lateral,2,1,0.14766435676782227,0.5622935404490988,0.41462918368127655,0.15507826157924956,0.4072152788698493,0.6267974071320114,0.8653737899443941,0.6771320524496165,0.7334953904817706
subj07,lateral,2,2,0.14766435676782227,0.6593129003996393,0.511648543631817,0.16235366496158604,0.49695923543805326,0.7638684969065316,0.8303231190829771,0.8326776308420228,0.9999999999999999
subj07,lateral,4,1,0.1493273702601563,0.6022731434509313,0.452945773190775,0.15671332951045772,0.4455598139404736,0.6284604206243454,0.9453444567150834,0.7412290582017573,0.6882293860070781
subj07,lateral,4,2,0.1493273702601563,0.7195046823311243,0.570177312070968,0.1640233445068435,0.5554813378242808,0.7655315103988656,0.9253058766249437,0.9291796644544418,0.8999230496391989
subj07,lateral,4,4,0.1493273702601563,0.7297674106906445,0.5804400404304882,0.178673285090619,0.5510941256000256,0.778301284949429,0.9228364275126397,0.9456333085454719,0.9999999999999999
subj07,lateral,6,1,0.149713851544093,0.6168719848821171,0.46715813333802414,0.15707244080762736,0.45979954407448975,0.6288469019082821,0.9750071154201055,0.764634543822673,0.6733954336897737
subj07,lateral,6,2,0.149713851544093,0.7440983657460594,0.5943845142019664,0.16450397814698828,0.5795943875990711,0.7659179916828024,0.9645902639799996,0.9686093072960971,0.8673557681685894
subj07,lateral,6,4,0.149713851544093,0.7545332752838069,0.6048194237397139,0.17892891948190756,0.5756043558018993,0.7786877662333658,0.9615969909316641,0.9853389996002807,0.9465867754983956
subj07,lateral,6,6,0.149713851544093,0.7619938262821617,0.6122799747380687,0.19369888363144352,0.5682949426507182,0.7810095785657639,0.9698782179735086,0.9973000733566603,0.9999999999999999
subj07,lateral,8,1,0.1504717846448823,0.6250470777089892,0.47457529306410684,0.15777356884347918,0.46727350886551,0.6296048350090714,0.9904874913207973,0.7777412015332132,0.6643698946306006
subj07,lateral,8,2,0.1504717846448823,0.7582109358584262,0.6077391512135439,0.16513980182715712,0.5930711340312691,0.7666759247835917,0.9862626873567257,0.9912351819859586,0.8495230716987727
subj07,lateral,8,4,0.1504717846448823,0.7689684226095516,0.6184966379646692,0.17985873382927142,0.5891096887802801,0.7794456993341551,0.9833422714679996,1.0,0.916625533744518
subj07,lateral,8,6,0.1504717846448823,0.7762454180727908,0.6257736334279085,0.19453521438809726,0.5817102036846935,0.7817675116665533,0.9912527626001609,1.0,0.9643938946542385
subj07,lateral,8,8,0.1504717846448823,0.7827269756765642,0.6322551910316819,0.20896166922410755,0.5737653064524567,0.7938494024273394,0.9827124437603052,1.0,0.9983215813900602
subj07,lateral,10,1,0.1519045862994082,0.6310376366635971,0.47913305036418896,0.15943341609416076,0.4716042205694364,0.6310376366635971,1.0,0.7873455213098365,0.6587006496475931
subj07,lateral,10,2,0.1519045862994082,0.7681087264381175,0.6162041401387093,0.16641065514123335,0.6016980712968841,0.7681087264381175,1.0,1.0,0.8385860755907246
subj07,lateral,10,4,0.1519045862994082,0.7808785009886811,0.6289739146892729,0.18097332236925254,0.5999051786194285,0.7808785009886811,1.0,1.0,0.8978116307854376
subj07,lateral,10,6,0.1519045862994082,0.7832003133210792,0.631295727021671,0.1972262784257379,0.5859740348953413,0.7832003133210792,1.0,1.0,0.9408103297057271
subj07,lateral,10,8,0.1519045862994082,0.7952822040818651,0.643377617782457,0.2098060214612892,0.5854761826205759,0.7952822040818651,1.0,1.0,0.9734844157214338
subj07,lateral,10,10,0.1519045862994082,0.7986296300108214,0.6467250437114133,0.2247880212291513,0.5738416087816701,0.7986296300108214,1.0,1.0,0.9970372271012411
subj08,lateral,2,1,0.09865197521804704,0.2946665818841174,0.19601460666607035,0.103939323244111,0.1907272586400064,0.3529517717819415,0.77080127202076,0.34774523323039763,0.6219686208178011
subj08,lateral,2,2,0.09865197521804704,0.41332171264306306,0.314669737425016,0.1092324110456628,0.3040893015974003,0.41764328102070186,0.9864523944727436,0.530650585589473,1.0
subj08,lateral,4,1,0.11651952801465905,0.3449767914966966,0.22845726348203754,0.12186157883546722,0.22311521266122936,0.37081932457855354,0.8983776887317962,0.42529777189930795,0.52868872529002
subj08,lateral,4,2,0.11651952801465905,0.4694945912536981,0.35297506323903904,0.12718603160671701,0.34230855964698104,0.43551083381731376,1.0,0.6172403528383466,0.806781045719688
subj08,lateral,4,4,0.11651952801465905,0.5815126295467518,0.4649931015320927,0.13785109500831286,0.44366153453843893,0.7005583447560801,0.7961681453408687,0.7899147128387354,1.0
subj08,lateral,6,1,0.12683684381959465,0.3715466862695331,0.24470984244993843,0.13215799678308088,0.2393886894864522,0.38113664038348904,0.9622887857421214,0.4662549217038293,0.49885245662779765
subj08,lateral,6,2,0.12683684381959465,0.48740603232266605,0.3605691885030714,0.13750136836833501,0.34990466395433106,0.4458281496222494,1.0,0.6448506080293671,0.7419281279031288
subj08,lateral,6,4,0.12683684381959465,0.655253054464324,0.5284162106447294,0.1480659066333959,0.5071871478309281,0.7108756605610157,0.9047621416551872,0.9035846259422581,0.9363006935626847
subj08,lateral,6,6,0.12683684381959465,0.670528779943095,0.5436919361235004,0.15885746423190286,0.5116713157111922,0.7284383059588834,0.9037410484178968,0.9271319595751483,1.0
subj08,lateral,8,1,0.1286373860241399,0.37898516496404705,0.2503477789399071,0.13394767901560617,0.24503748594844088,0.38293718258803433,0.9844592183030144,0.4777212405889314,0.4778195263154637
subj08,lateral,8,2,0.1286373860241399,0.4857740167886852,0.35713663076454527,0.13928782278252524,0.34648619400616,0.44762869182679466,1.0,0.642334877151242,0.6998839115151911
subj08,lateral,8,4,0.1286373860241399,0.690657911661641,0.5620205256375012,0.14987319037260496,0.5407847212890361,0.7126762027655609,0.9622999525497835,0.9581607562745725,0.8985997304454937
subj08,lateral,8,6,0.1286373860241399,0.7097932567235047,0.5811558706993648,0.1605862705351573,0.5492069861883474,0.7302388481634288,0.9660147244868392,0.9876576436714017,0.9531451275806887
subj08,lateral,8,8,0.1286373860241399,0.7161858619810437,0.5875484759569038,0.1711583732242726,0.5450274887567711,0.7376164787030409,0.9648089450366452,0.9975117621544702,0.993387317058419
subj08,lateral,10,1,0.12969957065856916,0.3839993672224636,0.25429979656389445,0.13489205805443763,0.24910730916802595,0.3839993672224636,1.0,0.4854505686425032,0.4649148686431934
subj08,lateral,10,2,0.12969957065856916,0.4486908764612239,0.3189913058026548,0.14080468308354907,0.30788619337767487,0.4486908764612239,1.0,0.5851716950385799,0.6692048508412917
subj08,lateral,10,4,0.12969957065856916,0.7137383873999901,0.5840388167414209,0.15120294651831306,0.562535440881677,0.7137383873999901,1.0,0.9937390116819522,0.8769686363176885
subj08,lateral,10,6,0.12969957065856916,0.731301032797858,0.6016014621392888,0.1613515065540603,0.5699495262437977,0.731301032797858,1.0,1.0,0.924657499259324
subj08,lateral,10,8,0.12969957065856916,0.7386786633374701,0.6089790926789009,0.17171542119742286,0.5669632421400472,0.7386786633374701,1.0,1.0,0.9619921627768266
subj08,lateral,10,10,0.12969957065856916,0.7446958018367882,0.614996231178219,0.18281302731600105,0.5618827745207872,0.7446958018367882,1.0,1.0,0.9893346172750518
