participant,ROI,beta,fold,n_voxels,v2v_lam,v2v_rank,v2v_val,v2i_lam,v2i_rank,v2i_val,test_r,median,std,finite_frac,target_constant,prediction_constant
subj02,lateral,B0,3,136,123.28467394420684,1,0.32278829176661566,0.0025353644939701114,7,0.28445964481999936,0.053831594538999716,0.036287071337871256,0.25012000532706424,1.0,0,0
subj02,lateral,B1,0,136,84.97534359086455,1,0.5138605272560292,0.016297508346206444,5,0.1562325315849611,-0.008951065711754613,-0.013686152017972616,0.17029845065961077,1.0,0,0
subj02,lateral,B1,1,136,178.8649529057435,1,0.5598304869193574,0.6734150657750828,4,0.11678806935684116,0.02675518758626935,0.03886699674992263,0.16831356557839355,1.0,0,0
subj02,lateral,B1,2,136,40.37017258596558,4,0.5992830644706321,0.1261856883066021,8,0.11160907232016974,-0.01999543617319563,-0.026003194012759075,0.19463686045465162,1.0,0,0
subj02,lateral,B1,3,136,102.35310218990269,1,0.15579845153512858,0.001,12,0.05749319524679901,0.06020538913897511,0.07936107724728192,0.2378342294165908,1.0,0,0
subj02,parietal,B0,0,68,1.4174741629268062,1,0.5252039124060102,0.011233240329780276,3,0.12540322690244912,0.16013784915526122,0.1944974589397293,0.23672635453096086,1.0,0,0
subj02,parietal,B0,1,68,15.922827933410938,1,0.5136695640786239,1.1768119524349991,4,0.21231721865411168,0.2325470602767515,0.24287222571713962,0.2279439812407962,1.0,0,0
subj02,parietal,B0,2,68,4.328761281083062,1,0.5690537076461064,0.03430469286314919,2,0.17901436910062596,0.10725687637001344,0.18969013189043363,0.2336463064567484,1.0,0,0
subj02,parietal,B0,3,68,84.97534359086455,4,0.3434548278538423,0.03430469286314919,3,0.3253226985657578,0.24026236327405148,0.2518099835369904,0.20524863165330612,1.0,0,0
subj02,parietal,B1,0,68,0.31992671377973847,1,0.29309679751362117,0.001,1,0.15888967591205871,-0.2449135399888839,-0.2763816859261351,0.16813293659673315,1.0,0,0
subj02,parietal,B1,1,68,0.001,1,0.2823301651137143,0.001,11,0.05749226319806161,0.048226018986790964,0.03305430260910757,0.14149443643406642,1.0,0,0
subj02,parietal,B1,2,68,0.001,1,0.4403636586899091,0.049770235643321115,2,0.10055979729057017,0.054834717585703636,0.08181227355729889,0.17574687485127374,1.0,0,0
subj02,parietal,B1,3,68,58.57020818056673,5,0.06320605817618448,0.0012045035402587824,1,0.25054639344570323,0.0749651600571971,0.06846386834289622,0.17949996007375443,1.0,0,0
subj03,V1,B0,0,26,19.179102616724887,2,0.7639258188636553,0.016297508346206444,2,0.3993491867194028,0.5922996419527079,0.6101132035339856,0.1016074599901361,1.0,0,0
subj03,V1,B0,1,26,40.37017258596558,2,0.7511767377341086,0.07220809018385467,2,0.33175506930893317,0.10666108490089186,0.13966410907919236,0.15356261542772068,1.0,0,0
subj03,V1,B0,2,26,19.179102616724887,3,0.7853138144028556,102.35310218990269,2,0.4169554825476055,0.6010386359348721,0.6156320127545992,0.11819607794642108,1.0,0,0
subj03,V1,B0,3,26,19.179102616724887,3,0.7288771875933803,259.5024211399737,2,0.6155097037168693,0.4104719762169378,0.4497181412713015,0.18581408614423778,1.0,0,0
subj03,V1,B1,0,26,23.10129700083163,3,0.22020054600617123,40.37017258596558,1,0.0958489581298397,0.12792853720757194,0.11818333350750584,0.18740210054909529,1.0,0,0
subj03,V1,B1,1,26,4.328761281083062,3,0.27406582577309674,100000.0,1,-0.00438703381347391,-0.06119756044371451,-0.07751337648938958,0.2117945936712439,1.0,0,0
subj03,V1,B1,2,26,27.825594022071257,3,0.2317869342186702,792.4828983539186,1,0.06846697487278436,0.07445008156143657,0.070218639806328,0.09381265976421245,1.0,0,0
subj03,V1,B1,3,26,19.179102616724887,1,0.5571719212053343,0.3853528593710531,2,0.028815360495550904,-0.038792505097670224,-0.058880838647032925,0.15460167651435014,1.0,0,0
subj03,V2,B0,0,23,40.37017258596558,3,0.6700140690685634,100000.0,1,0.10035145904906419,0.3191633102077468,0.38705961184567395,0.24161155487045025,1.0,0,0
subj03,V2,B0,1,23,15.922827933410938,2,0.7070805487914192,0.26560877829466867,3,0.11159867356411003,-0.014441555712800765,-0.030733309496020923,0.10548135929030829,1.0,0,0
subj03,V2,B0,2,23,27.825594022071257,2,0.6842957735668173,123.28467394420684,2,0.12036543968567108,0.3383318912452611,0.32945043034096877,0.16889768136272001,1.0,0,0
subj03,V2,B0,3,23,9.111627561154895,4,0.5653852388729266,27.825594022071257,1,0.4034629612587744,0.20014234579444115,0.21447078083617033,0.16527573334611498,1.0,0,0
subj03,V2,B1,0,23,102.35310218990269,3,0.45061365603023457,0.001,1,0.15910580573188238,-0.1673037002894922,-0.1833530771867978,0.1365423916307901,1.0,0,0
subj03,V2,B1,1,23,23.10129700083163,3,0.4994721288776727,148.49682622544665,2,0.00564292262926862,-0.1419619095795555,-0.16981528239489554,0.16388341620171082,1.0,0,0
subj03,V2,B1,2,23,10.974987654930567,2,0.5005765497297437,10.974987654930567,1,0.04662509484473164,-0.06388560648315035,-0.13504988564035533,0.20481499164159767,1.0,0,0
subj03,V2,B1,3,23,19.179102616724887,4,0.5969554690683632,0.001,1,0.12595653539767593,0.1512473573919759,0.14730893800444542,0.16362530866496044,1.0,0,0
subj03,V3,B0,0,19,123.28467394420684,5,0.5793386252675322,0.001,1,0.3199062558791153,0.20536184143351396,0.22143709511783788,0.19618067253672455,1.0,0,0
subj03,V3,B0,1,19,40.37017258596558,3,0.5504483198042468,0.001,9,0.2869294269490478,-0.10273064444017452,-0.11137386659915591,0.13995065883866178,1.0,0,0
subj03,V3,B0,2,19,546.2277217684348,1,0.522505453644529,0.0036783797718286343,7,0.256705694927259,0.4338917533146218,0.45773699352408126,0.19821066481271057,1.0,0,0
subj03,V3,B0,3,19,0.001,3,0.4155581862506679,0.05994842503189412,1,0.46269483370787307,0.0957384829282159,0.11840300666496038,0.1411431884827686,1.0,0,0
subj03,V3,B1,0,19,58.57020818056673,5,0.25151490976298796,0.011233240329780276,1,0.14862676898651359,-0.11823213177069451,-0.16751058504481484,0.14646373490002476,1.0,0,0
subj03,V3,B1,1,19,15.922827933410938,7,0.3125849350713225,1384.8863713938745,2,-0.058611595219688874,-0.04937019436496198,-0.1569151665407521,0.2004839941499468,1.0,0,0
subj03,V3,B1,2,19,7.56463327554629,3,0.2547928181633283,0.05994842503189412,1,0.24286244723124142,0.07552298195436383,0.04635867875594754,0.1505727625134739,1.0,0,0
subj03,V3,B1,3,19,1.7073526474706922,3,0.2827235014883067,0.04132012400115339,3,0.1447803953850629,0.14307603122123957,0.19350710304269822,0.20371303735306678,1.0,0,0
subj03,hV4,B0,0,9,19.179102616724887,1,0.555922539540548,0.0014508287784959402,1,0.3362177675246636,0.11546378280177956,0.14266395435499082,0.31127191367815504,1.0,0,0
subj03,hV4,B0,1,9,0.001,1,0.6227611251061428,0.001,1,0.29537622470624897,0.0929387215977888,0.07835503142580481,0.08175280682040256,1.0,0,0
subj03,hV4,B0,2,9,15.922827933410938,2,0.5626525217755307,0.001747528400007683,2,0.2638134015049532,0.30379072088703457,0.3784488916873029,0.2208449688960254,1.0,0,0
subj03,hV4,B0,3,9,10.974987654930567,2,0.31549189365574853,0.004430621457583882,1,0.37428929019620033,0.24763238158748882,0.2831162553224111,0.29069076086945195,1.0,0,0
subj03,hV4,B1,0,9,23.10129700083163,1,0.2908658920409537,0.00210490414451202,6,0.028903364530399496,0.006413306564539629,0.10223865906275154,0.18459319644383218,1.0,0,0
subj03,hV4,B1,1,9,102.35310218990269,4,0.3171139974442085,0.3853528593710531,1,0.09747435979583288,-0.11551800551347971,-0.11913292465702387,0.2464198253105501,1.0,0,0
subj03,hV4,B1,2,9,48.62601580065353,1,0.25520778570596847,0.0030538555088334154,2,0.18479325104880806,0.1981895742054995,0.2730257746935659,0.27806608622222073,1.0,0,0
subj03,hV4,B1,3,9,2.9836472402833403,4,0.19315658129158053,0.05994842503189412,1,0.1605725225391465,0.32629415392250877,0.31500403430830476,0.2123145937769738,1.0,0,0
subj03,ventral,B0,0,164,312.57158496882414,7,0.31956006945160237,0.31992671377973847,12,0.16958236443321897,0.1524306237606579,0.17166848031355586,0.22162321483119002,1.0,0,0
subj03,ventral,B0,1,164,178.8649529057435,2,0.32020778941551037,0.31992671377973847,4,0.13827077793007303,0.09744037355364996,0.10039368998727838,0.2061396568279827,1.0,0,0
subj03,ventral,B0,2,164,3.5938136638046294,1,0.41926279998798477,0.0014508287784959402,5,0.15343871533819972,0.07262259156011663,0.09600708807576216,0.22134758362157242,1.0,0,0
subj03,ventral,B0,3,164,102.35310218990269,1,0.33702749293246076,0.001747528400007683,2,0.11814484648082746,0.08674726639867503,0.08599682521535651,0.223807327918299,1.0,0,0
subj03,ventral,B1,0,164,0.001,9,0.034984877176531856,0.019630406500402715,1,0.05627637965455415,-0.1362322535879644,-0.151198332450881,0.210518544645929,1.0,0,0
subj03,ventral,B1,1,164,100000.0,1,0.021734033795823546,0.9770099572992257,1,0.15494929199524524,0.015786016261749514,0.022688190089244283,0.18226512129347455,1.0,0,0
subj03,ventral,B1,2,164,0.001,5,0.07130232584601157,0.001,5,0.03699549437361223,0.08350187667602306,0.09151147811084373,0.1824592947569605,1.0,0,0
subj03,ventral,B1,3,164,148.49682622544665,4,0.05230965120147491,0.019630406500402715,1,0.13388664324912833,-0.0476595634875742,-0.05100762330713256,0.18628214936323859,1.0,0,0
subj03,lateral,B0,0,172,84.97534359086455,3,0.2504156122761731,2.4770763559917115,3,0.25567677471485345,0.11266954904869707,0.11913876069765265,0.2874099981061187,1.0,0,0
subj03,lateral,B0,1,172,70.54802310718645,2,0.3836076681759249,0.31992671377973847,2,0.2567202803131237,0.008331593703370017,-0.00628874724906309,0.22123338733507006,1.0,0,0
subj03,lateral,B0,2,172,84.97534359086455,3,0.4261928895159827,0.15199110829529347,1,0.19741508402001198,0.19670901850094324,0.2725543730136225,0.2551031854949603,1.0,0,0
subj03,lateral,B0,3,172,70.54802310718645,7,0.25810988791848366,0.0012045035402587824,1,0.20347444624199362,0.0026665246325167013,0.00024724706185261117,0.159559777485587,1.0,0,0
subj03,lateral,B1,0,172,215.44346900318865,9,0.155899245470531,2.9836472402833403,1,0.2697557836593424,-0.07827127091108767,-0.0563712986884803,0.1867209279944179,1.0,0,0
subj03,lateral,B1,1,172,954.5484566618347,9,0.12907915066590722,376.49358067924715,1,0.1935595433225347,-0.09424610237225625,-0.0849914875604828,0.20927404930651428,1.0,0,0
subj03,lateral,B1,2,172,546.2277217684348,4,0.1615451058928727,100000.0,1,0.0004258799620555746,-0.028977042378606137,-0.05165259668841997,0.20984361508642557,1.0,0,0
subj03,lateral,B1,3,172,1149.756995397738,5,0.11969412709548649,7.56463327554629,1,0.09012227876925125,-0.15131338712319448,-0.15748748457823425,0.1778954927364811,1.0,0,0
subj03,parietal,B0,0,78,546.2277217684348,1,0.4903728669509454,0.0025353644939701114,1,0.3120572486844444,0.20935482706106043,0.2358312032034272,0.16355247574650877,1.0,0,0
subj03,parietal,B0,1,78,453.48785081285916,2,0.5004815602481171,6135.907273413176,1,0.3364800420106134,0.17228541436487094,0.18428960242582249,0.18399217035595358,1.0,0,0
subj03,parietal,B0,2,78,792.4828983539186,2,0.448722211694984,27.825594022071257,2,0.2915870834065429,0.32539292366939326,0.34900054799418845,0.20800310508235054,1.0,0,0
subj03,parietal,B0,3,78,0.001,1,0.3820113254908174,0.001,1,0.12483215416820617,0.17160854951109508,0.18313612545661606,0.151860480128516,1.0,0,0
subj03,parietal,B1,0,78,123.28467394420684,1,0.4293012718545182,19.179102616724887,1,0.0581811959844417,-0.02817733689259227,-0.035634151433303105,0.16274160438708274,1.0,0,0
subj03,parietal,B1,1,78,0.4641588833612782,1,0.1525567484710222,13.219411484660315,1,0.03576542981895889,0.08609236443628476,0.09404257744119682,0.14951978013601272,1.0,0,0
subj03,parietal,B1,2,78,312.57158496882414,1,0.027351241257561217,0.6734150657750828,9,0.012795175748619839,-0.01155861141199881,0.03980184211671596,0.24977177206841022,1.0,0,0
subj03,parietal,B1,3,78,0.001,1,0.09148119152633138,0.007742636826811269,1,0.033072928792395054,0.008043488320497456,0.02808968453536373,0.1258530358473386,1.0,0,0
subj04,V1,B0,0,18,100000.0,1,0.6933072860657092,5.21400828799969,11,-0.34753826135256294,-0.4347308329529158,-0.49446799757474547,0.2507361853800633,1.0,0,0
subj04,V1,B0,1,18,100000.0,1,0.6937882912751705,0.001,12,-0.4000531608769637,-0.11681500682933982,-0.10655045518765452,0.17405127925314884,1.0,0,0
subj04,V1,B0,2,18,2915.0530628251818,1,0.6949851406561813,0.05994842503189412,1,0.39828564541232314,0.18945687504180445,0.1557753951524255,0.1549997775936171,1.0,0,0
subj04,V1,B0,3,18,27.825594022071257,4,0.4209925938920838,6.280291441834259,1,0.19566820361612502,0.4291395041707599,0.42547606860699017,0.12974571259920076,1.0,0,0
subj04,V1,B1,0,18,2915.0530628251818,2,0.5240133445225958,0.013530477745798075,2,0.15507328081561064,-0.019447603350815593,-0.03993192909348357,0.2028455130709122,1.0,0,0
subj04,V1,B1,1,18,100000.0,1,0.5240666457604449,84.97534359086455,6,0.051468906079523716,-0.010962484388706636,-0.03141581629307011,0.19919629244037565,1.0,0,0
subj04,V1,B1,2,18,70.54802310718645,1,0.5495428114522097,0.0012045035402587824,6,-0.0008229769112010906,0.05103179058125938,0.05949815105618714,0.21612541098029261,1.0,0,0
subj04,V1,B1,3,18,0.001,4,0.3599199692413299,0.04132012400115339,1,0.0047677555986810555,-0.009675151651360894,-0.030879424596235903,0.1802801490121324,1.0,0,0
subj04,V2,B0,0,18,148.49682622544665,2,0.8113167940352363,0.07220809018385467,1,0.400439330714416,0.34627608130195003,0.3343203226876924,0.11110610092820292,1.0,0,0
subj04,V2,B0,1,18,178.8649529057435,1,0.804644169965319,0.0093260334688322,1,0.33079311785523113,0.12201681507183107,0.1490641118630967,0.16089389018628808,1.0,0,0
subj04,V2,B0,2,18,40.37017258596558,2,0.812218065719979,0.013530477745798075,1,0.400446656247855,0.083251529711144,0.046614388024081146,0.24403453466609615,1.0,0,0
subj04,V2,B0,3,18,27.825594022071257,3,0.4359417871615902,0.019630406500402715,2,0.16077660504754815,0.32734031318522955,0.329439021271307,0.1584211306968082,1.0,0,0
subj04,V2,B1,0,18,70.54802310718645,2,0.7357819084068057,0.07220809018385467,2,0.07912173827813247,0.08009525472204529,0.09739504626565595,0.17684219411008392,1.0,0,0
subj04,V2,B1,1,18,259.5024211399737,2,0.7318799002925812,0.03430469286314919,2,0.16357388951021284,-0.038627697400511946,-0.02958994379406224,0.11628719462033875,1.0,0,0
subj04,V2,B1,2,18,178.8649529057435,2,0.7290626435745822,1.4174741629268062,1,0.132832931920574,0.18154643966837025,0.23134128949123692,0.22277996625602292,1.0,0,0
subj04,V2,B1,3,18,40.37017258596558,3,0.4008641335901957,1.7073526474706922,1,0.24206329299177273,-0.00527634206080463,0.010986687171938672,0.1942452069583166,1.0,0,0
subj04,V3,B0,0,17,178.8649529057435,2,0.48438080807545997,178.8649529057435,1,0.31026553210509966,0.34596972755423433,0.3950008142414248,0.18921254122311376,1.0,0,0
subj04,V3,B0,1,17,102.35310218990269,5,0.49821497811815524,0.001,2,0.31994651881027686,0.1575583159257301,0.15791830113725913,0.1838606098005105,1.0,0,0
subj04,V3,B0,2,17,7.56463327554629,5,0.568522919609252,100000.0,2,0.36206617209399355,0.1590872356544188,0.1598971450656236,0.2326761009502271,1.0,0,0
subj04,V3,B0,3,17,15.922827933410938,4,0.5170763058148543,100000.0,1,0.1768500840865549,0.3400430355479225,0.38690028290564416,0.2312715677392714,1.0,0,0
subj04,V3,B1,0,17,48.62601580065353,8,0.2411451771391383,1.7073526474706922,9,-0.05019203463113959,0.1017421926188746,0.11400404560530374,0.15570947849407463,1.0,0,0
subj04,V3,B1,1,17,102.35310218990269,7,0.20491527382602848,0.001,1,0.12335827838742107,0.06111405047050149,0.08360160571081927,0.1428731197849767,1.0,0,0
subj04,V3,B1,2,17,0.6734150657750828,1,0.2310899670987432,0.04132012400115339,3,-0.048098298689890996,-0.10966460516439369,-0.2302389943502391,0.22760786196803545,1.0,0,0
subj04,V3,B1,3,17,33.516026509388475,6,0.4176349484475707,0.18307382802953698,10,0.09814272375973847,-0.09316359464653128,-0.05142197820784873,0.15802209666245684,1.0,0,0
subj04,hV4,B0,0,10,2.4770763559917115,1,0.1698986815102091,0.0093260334688322,3,0.026339292719349157,0.04375192094300804,-0.04379950041382722,0.2511282954582761,1.0,0,0
subj04,hV4,B0,1,10,0.001,2,0.30743147394820486,4.328761281083062,2,-0.06418028595339653,-0.04902762702153772,-0.015870881166362993,0.15019911414684903,1.0,0,0
subj04,hV4,B0,2,10,0.001,1,0.256291108990525,0.26560877829466867,1,0.2126209944179302,-0.12588092362571482,-0.08785849401214034,0.21013652642202293,1.0,0,0
subj04,hV4,B0,3,10,0.001,5,0.3344271802405876,0.001,6,0.14498719176021507,0.03210362409590254,-0.00032283925478377405,0.1909818090281823,1.0,0,0
subj04,hV4,B1,0,10,0.001,10,0.03670211961734575,100000.0,2,0.14045600283709192,0.15060927503397362,0.15269451910954795,0.2128947161961925,1.0,0,0
subj04,hV4,B1,1,10,15.922827933410938,4,0.1802495604529123,0.013530477745798075,8,0.022210459732408545,-0.02468620436082639,-0.00996021177297128,0.14336202848386614,1.0,0,0
subj04,hV4,B1,2,10,0.001,4,0.07004809769124727,0.001,1,0.1738196685439455,-0.12115279949827285,-0.13462614501239542,0.14814183579727336,1.0,0,0
subj04,hV4,B1,3,10,0.001,3,0.13234457356039678,0.001,7,-0.11577797672407664,-0.024866152873583573,-0.010178351147384777,0.16820308831805378,1.0,0,0
subj04,ventral,B0,0,153,215.44346900318865,1,0.30032142327273265,0.22051307399030456,4,0.19955117372365944,0.21545911129733647,0.20107736876300836,0.24237136756150157,1.0,0,0
subj04,ventral,B0,1,153,376.49358067924715,1,0.2811402575578264,0.005336699231206312,4,0.16559653332211266,0.13490076388629782,0.15312279942804677,0.21840557812756212,1.0,0,0
subj04,ventral,B0,2,153,0.001,1,0.415497349823189,0.004430621457583882,5,0.1748540142534769,0.18515536743454697,0.2067858408414732,0.21035681079240226,1.0,0,0
subj04,ventral,B0,3,153,0.001,1,0.19980754489478603,13.219411484660315,1,0.20556655712227181,0.15204182536805722,0.1687315098763207,0.22150568337319265,1.0,0,0
subj04,ventral,B1,0,153,9.111627561154895,3,0.040498364282874684,954.5484566618347,2,0.029114977814993944,-0.021437059005963703,-0.013333825634235295,0.2081331015180116,1.0,0,0
subj04,ventral,B1,1,153,70.54802310718645,1,0.11495483865717884,0.006428073117284319,1,0.11077671797384418,0.03220334939606823,0.016278824670287025,0.16909199143390238,1.0,0,0
subj04,ventral,B1,2,153,0.001,1,0.11258865314757013,13.219411484660315,2,0.13295032170098967,-0.062022126629944226,-0.08650749192385332,0.19769832740502258,1.0,0,0
