subject,roi,fold,pair,s1,s2,AXIS_SINGULAR_GAP,s2_over_s1
subj01,lateral,3,2,8.69036016152364,5.757608161455204,0.3374718591127126,0.6625281408872874
subj01,lateral,3,3,8.87652235265154,5.914295665802417,0.3337147780588042,0.6662852219411959
subj01,lateral,3,4,9.069884810515038,5.868011884922093,0.3530224465343706,0.6469775534656294
subj01,lateral,3,5,8.69233398734296,4.799352898856677,0.4478637261470754,0.5521362738529246
subj01,lateral,3,6,8.456180534347792,5.329217569289856,0.36978431957036173,0.6302156804296383
subj01,lateral,3,7,8.809431437440093,4.950918747666138,0.43799792497110224,0.5620020750288978
subj01,lateral,3,8,8.91182104256146,5.27221540001047,0.4084020117963325,0.5915979882036675
subj01,lateral,3,9,9.180777383533059,5.084778049305924,0.44614951034253947,0.5538504896574605
subj01,lateral,3,10,7.671661835197372,5.550341853469191,0.2765137498625948,0.7234862501374052
subj01,lateral,3,11,7.704290395405439,5.623316658546615,0.27010582805910865,0.7298941719408913
subj01,lateral,3,12,7.889367158802706,5.562894582793149,0.29488709666829904,0.705112903331701
subj01,lateral,3,13,8.082590512675846,5.740973064896346,0.28971125582907664,0.7102887441709234
subj01,lateral,3,14,8.13246426175616,5.922406421098476,0.2717574611487361,0.7282425388512639
subj01,lateral,3,15,9.49745062887454,5.473533217017142,0.4236839515252356,0.5763160484747645
subj01,lateral,3,16,9.510487754851715,5.570354362654469,0.41429351404056136,0.5857064859594386
subj01,lateral,3,17,9.639784065932744,5.546432888763453,0.4246310030569361,0.5753689969430639
subj01,lateral,3,18,9.508759826488797,6.194430725362854,0.3485553491311381,0.6514446508688618
subj01,lateral,3,19,9.634659472948046,6.235836266888811,0.3527704550017948,0.6472295449982052
subj01,lateral,3,20,8.938762726775868,4.671904674107108,0.4773432501891431,0.522656749810857
subj01,lateral,3,21,8.720118756235806,5.196613510904439,0.4040661995356071,0.5959338004643929
subj01,lateral,3,22,8.959915141814546,4.997530722536093,0.4422345922436937,0.5577654077563063
subj01,lateral,3,23,8.886911455896072,5.601546953125698,0.3696857473009569,0.6303142526990432
subj01,lateral,3,24,9.176359938359006,5.392010147675466,0.4124020653183194,0.5875979346816805
subj01,lateral,4,0,8.746871486669603,5.318619667101271,0.3919403440182072,0.6080596559817928
subj01,lateral,4,1,8.4934947180159,5.929168387000483,0.3019165156571086,0.6980834843428915
subj01,lateral,4,2,8.674297623758351,5.8352759978585125,0.3272912400565941,0.6727087599434058
subj01,lateral,4,3,8.334197566930612,5.990391821913236,0.28122752384913435,0.7187724761508656
subj01,lateral,4,4,8.96112512208842,5.651447161744014,0.36933732262998187,0.6306626773700181
subj01,lateral,4,5,8.694053843896032,4.828611712892917,0.44460756747175956,0.5553924325282404
subj01,lateral,4,6,8.488281145929559,5.4175788707582795,0.3617578426515471,0.6382421573484529
subj01,lateral,4,7,8.832802602405865,5.038062203914869,0.4296190653527557,0.5703809346472443
subj01,lateral,4,8,8.366059208886997,5.427640732853835,0.35123089649087996,0.6487691035091201
subj01,lateral,4,9,9.051601197320291,4.941226728985266,0.45410468034670964,0.5458953196532904
subj01,lateral,4,10,7.697584302001528,5.776142035623956,0.24961626803852704,0.750383731961473
subj01,lateral,4,11,7.758175012216803,5.909852426306174,0.23824192970641603,0.761758070293584
subj01,lateral,4,12,7.933124766250326,5.846414423761067,0.2630376306908335,0.7369623693091665
subj01,lateral,4,13,7.300624024154871,6.313927229319494,0.1351523912984409,0.8648476087015591
subj01,lateral,4,14,7.9452785579177245,6.0773606152123145,0.23509785454205,0.76490214545795
subj01,lateral,4,15,9.98700879785207,5.2391304846283395,0.47540544013988134,0.5245945598601187
subj01,lateral,4,16,9.960459919284194,5.520605535486979,0.4457479292900246,0.5542520707099754
subj01,lateral,4,17,10.088988019431051,5.468049284365186,0.45801806149101304,0.541981938508987
subj01,lateral,4,18,9.516100537783334,6.097608614467097,0.359232430315678,0.640767569684322
subj01,lateral,4,19,9.990037091595203,5.9019602150478105,0.4092153851947922,0.5907846148052078
subj01,lateral,4,20,8.861618317622538,4.787459851360764,0.4597533227265897,0.5402466772734102
subj01,lateral,4,21,8.682700860163385,5.3439471486264125,0.3845293953239045,0.6154706046760955
subj01,lateral,4,22,8.915605894477112,5.143776029252522,0.42305928614017124,0.5769407138598287
subj01,lateral,4,23,8.292179715675896,5.765064951553864,0.30475880296524027,0.6952411970347597
subj01,lateral,4,24,9.009441757181108,5.2652780332755915,0.41558221084243935,0.5844177891575607
subj01,lateral,5,0,9.042500724797202,5.320001863745841,0.4116669685016638,0.5883330314983363
subj01,lateral,5,1,8.767746964452394,5.942298277499793,0.3222548162496008,0.6777451837503993
subj01,lateral,5,2,8.999324325489429,5.827151590147089,0.35249010043538137,0.6475098995646186
subj01,lateral,5,3,8.60613272553658,5.821196408722305,0.32359904333692907,0.676400956663071
subj01,lateral,5,4,9.12138809993452,5.9038641706875055,0.35274498727557846,0.6472550127244215
subj01,lateral,5,5,9.043727362147965,4.836171456880974,0.4652457705522493,0.5347542294477506
subj01,lateral,5,6,8.812383378868317,5.443759234966541,0.38226028068406315,0.6177397193159369
subj01,lateral,5,7,9.195085333261925,5.04997618379808,0.45079615895129294,0.549203841048707
subj01,lateral,5,8,8.691163705846527,5.2463169299658325,0.396361970901935,0.603638029098065
subj01,lateral,5,9,9.223103512688509,5.30075601992627,0.4252741484865852,0.5747258515134148
subj01,lateral,5,10,7.929898844214171,5.7720501693364605,0.2721155360578306,0.7278844639421694
subj01,lateral,5,11,8.052514132922314,5.785493188926656,0.2815295827581416,0.7184704172418585
subj01,lateral,5,12,8.231947938214619,5.771411158548032,0.29890091605708563,0.7010990839429144
subj01,lateral,5,13,7.553958800519337,6.084420613921983,0.1945388140714141,0.8054611859285858
subj01,lateral,5,14,8.33796112009992,5.887644437620708,0.29387480310652336,0.7061251968934766
subj01,lateral,5,15,10.08881009371027,5.417548671358372,0.4630141095890121,0.5369858904109879
subj01,lateral,5,16,10.033585039531213,5.707552052430759,0.43115526205801447,0.5688447379419855
subj01,lateral,5,17,10.198842774476592,5.656131501006326,0.44541438415334333,0.5545856158466567
subj01,lateral,5,18,9.592244341400779,6.083204758892125,0.3658204959775055,0.6341795040224946
subj01,lateral,5,19,10.059242732582065,6.158867768333691,0.3877404162457469,0.612259583754253
subj01,lateral,5,20,9.627947287822368,5.761804440758416,0.40155421830714955,0.5984457816928505
subj01,lateral,5,21,9.7187400077556,5.792832512295187,0.40395231195890824,0.5960476880410918
subj01,lateral,5,22,9.854313826836552,5.801943913425034,0.4112280149202856,0.5887719850797144
subj01,lateral,5,23,9.168073654980375,6.302760806007179,0.31253161316136147,0.6874683868386385
subj01,lateral,5,24,9.689104597009594,6.324800813161997,0.347225458262257,0.652774541737743
subj02,lateral,0,0,10.186824975564546,7.390900562614799,0.27446475419538646,0.7255352458046136
subj02,lateral,0,1,10.47680086500685,6.081608485173368,0.41951664792195204,0.5804833520780479
subj02,lateral,0,2,9.683316312054354,6.6992773895090565,0.30816290890245857,0.6918370910975414
subj02,lateral,0,3,9.194283820885891,5.597937319771702,0.391150259354042,0.608849740645958
subj02,lateral,0,4,9.39551243600449,6.999283282989897,0.25503975108712706,0.7449602489128729
subj02,lateral,0,5,9.454027375057077,7.1276995814279935,0.24606738497148034,0.7539326150285197
subj02,lateral,0,6,9.304571451033926,6.477668482310388,0.30381871788511144,0.6961812821148886
subj02,lateral,0,7,8.975782818442102,6.3141251063957196,0.2965376687343197,0.7034623312656803
subj02,lateral,0,8,8.022060642793495,5.770980937467432,0.28061115535798,0.71938884464202
subj02,lateral,0,9,8.275375250398136,7.11123797927807,0.1406748619724596,0.8593251380275404
subj02,lateral,0,10,9.145651539131432,6.574245144362044,0.28116164100142343,0.7188383589985765
subj02,lateral,0,11,8.908600127204497,5.98773654978679,0.3278700958300021,0.672129904169998
subj02,lateral,0,12,8.476011499295508,5.938938330108771,0.2993239413841768,0.7006760586158232
subj02,lateral,0,13,7.541298322085486,5.240935404729499,0.30503539564522086,0.6949646043547791
subj02,lateral,0,14,8.433416014949863,5.883021486751827,0.30241535857794377,0.6975846414220562
subj02,lateral,0,15,9.580590611366063,6.842216274201185,0.2858252114348953,0.7141747885651047
subj02,lateral,0,16,9.664215699322721,5.7930198381499505,0.4005701012492993,0.5994298987507006
subj02,lateral,0,17,9.294603747227846,5.697727557473854,0.38698542590659396,0.6130145740934061
subj02,lateral,0,18,8.209336910079786,5.355872525386713,0.34758768167858517,0.6524123183214148
subj02,lateral,0,19,8.676686540325878,6.495194907612724,0.25141989659006647,0.7485801034099335
subj02,lateral,0,20,9.63711244612796,5.28145699318249,0.45196686012473614,0.5480331398752639
subj02,lateral,0,21,9.411343415924026,4.532862594474895,0.5183617902195264,0.48163820978047356
subj02,lateral,0,22,8.699946357646482,5.032770189057334,0.4215171011216666,0.5784828988783334
subj02,lateral,0,23,7.345247569412384,4.928489162009347,0.32902341065631047,0.6709765893436895
subj02,lateral,0,24,8.137738806471285,5.780461710729812,0.2896722482499588,0.7103277517500413
subj02,lateral,1,0,9.962589122586591,6.764836764281207,0.3209760353416191,0.6790239646583809
subj02,lateral,1,1,10.050918659379017,6.2003143548590245,0.3831096872848334,0.6168903127151666
subj02,lateral,1,2,9.68833856310161,6.293900972062946,0.350363229869619,0.649636770130381
subj02,lateral,1,3,9.104690872928705,5.5412755597309475,0.3913823503654566,0.6086176496345433
subj02,lateral,1,4,9.813747166398157,6.301968888666967,0.35784275039766317,0.6421572496023369
subj02,lateral,1,5,8.776746522963977,7.228528075158239,0.17640004114906271,0.8235999588509373
subj02,lateral,1,6,9.068449672705345,6.441644488715158,0.28966419606390614,0.7103358039360939
subj02,lateral,1,7,8.9223941798553,6.1753279141727235,0.307884432172344,0.692115567827656
subj02,lateral,1,8,8.065211672184775,5.728890869285007,0.28967879553084125,0.7103212044691587
subj02,lateral,1,9,8.534714018185428,6.888381605018935,0.19289836890358047,0.8071016310964195
subj02,lateral,1,10,8.698616417031621,6.495052132714073,0.25332353775285893,0.7466764622471411
subj02,lateral,1,11,8.652165944474632,6.118849546301328,0.2927956322649022,0.7072043677350979
subj02,lateral,1,12,8.37116845694425,6.019639817244275,0.28090805385110607,0.7190919461488939
subj02,lateral,1,13,7.631600810265407,5.3099181818266805,0.30421961082081084,0.6957803891791892
subj02,lateral,1,14,8.641388347624726,5.846903800279617,0.32338374748696885,0.6766162525130311
subj02,lateral,1,15,9.216958412477311,6.464939014428368,0.2985821650582084,0.7014178349417916
subj02,lateral,1,16,9.350973385737639,5.809967392379546,0.37867779612750607,0.6213222038724939
subj02,lateral,1,17,9.145929534583653,5.617884554937931,0.3857502910234621,0.6142497089765379
subj02,lateral,1,18,8.176387780942287,5.336606968934803,0.3473148397665911,0.652685160233409
subj02,lateral,1,19,8.871354967517977,6.249405309689187,0.29555233303468614,0.7044476669653139
subj02,lateral,1,20,8.969094294828858,5.343302820666587,0.40425391404935124,0.5957460859506488
subj02,lateral,1,21,9.107418935749338,4.527595758821931,0.5028673007398654,0.49713269926013465
subj02,lateral,1,22,8.526227852737692,4.975929178820822,0.41639734889056507,0.5836026511094349
subj02,lateral,1,23,7.273239827385492,4.96794244771616,0.3169560518256712,0.6830439481743288
subj02,lateral,1,24,8.27040221940362,5.6217640895916015,0.3202550564708825,0.6797449435291175
subj02,lateral,2,0,10.12562943578456,6.776476148591331,0.3307600093834293,0.6692399906165707
subj02,lateral,2,1,10.279772381543578,7.305146238207658,0.28936692690556054,0.7106330730944395
subj02,lateral,2,2,9.75406897368919,6.394382096039322,0.34443952433721264,0.6555604756627874
subj02,lateral,2,3,9.135614369163841,5.562520225371605,0.39111700641095165,0.6088829935890483
subj02,lateral,2,4,9.760691231245838,6.361726175107331,0.34822995376165267,0.6517700462383473
subj02,lateral,2,5,9.339840485042988,7.673278071138676,0.17843585407836235,0.8215641459216376
subj02,lateral,2,6,10.008475610804416,7.518784070957917,0.2487583161174725,0.7512416838825274
subj02,lateral,2,7,9.41642727495096,6.7099700065652845,0.2874186981282421,0.7125813018717578
subj02,lateral,2,8,8.996003039226535,5.579948625012575,0.3797302423441231,0.6202697576558769
subj02,lateral,2,9,9.381399518874977,6.73756725278711,0.28181640284784687,0.7181835971521532
subj02,lateral,2,10,8.748126022018115,6.426922576924569,0.26533722070890614,0.7346627792910938
subj02,lateral,2,11,9.253808951613916,6.541555159793048,0.29309593552261914,0.7069040644773809
subj02,lateral,2,12,8.365293920808766,5.952972685621319,0.2883725614454227,0.7116274385545773
subj02,lateral,2,13,7.478785429773024,5.277773384562376,0.29430073450809596,0.705699265491904
subj02,lateral,2,14,8.37747101547803,5.911571268895429,0.29434894397445943,0.7056510560255406
subj02,lateral,2,15,9.294106537088334,6.457393868599453,0.30521628487568087,0.6947837151243191
subj02,lateral,2,16,9.508535132390064,6.946653355952738,0.2694297008705874,0.7305702991294126
subj02,lateral,2,17,9.088268739493392,5.750017972676385,0.36731426661169475,0.6326857333883052
subj02,lateral,2,18,8.077548478249255,5.365038972364886,0.33580850838449994,0.6641914916155001
subj02,lateral,2,19,8.753475986469239,6.224842393731062,0.28887194031797586,0.7111280596820241
subj02,lateral,2,20,9.110984721148538,5.483428875221813,0.39815189652402716,0.6018481034759728
subj02,lateral,2,21,9.804313438031803,5.248176268203946,0.4647074166513482,0.5352925833486518
subj02,lateral,2,22,8.743275347272766,4.92078799490195,0.4371916931065359,0.5628083068934642
subj02,lateral,2,23,7.339598534075622,5.016015238583363,0.316581797315553,0.683418202684447
subj02,lateral,2,24,8.178131097571896,5.787042365929002,0.2923759356649116,0.7076240643350884
subj02,lateral,3,0,9.990130195875842,6.991129655568459,0.3001963419401121,0.6998036580598879
subj02,lateral,3,1,10.002965149936161,7.292135836993149,0.2710025749675148,0.7289974250324852
subj02,lateral,3,2,10.089352270272014,6.350122244067692,0.37061150468715975,0.6293884953128402
subj02,lateral,3,3,9.15227523083477,5.806239114081772,0.3655960984958064,0.6344039015041937
subj02,lateral,3,4,9.623924893982101,6.719266601842524,0.3018163923905805,0.6981836076094194
subj02,lateral,3,5,9.311738202035677,7.763462669076202,0.16627137698319314,0.8337286230168068
subj02,lateral,3,6,9.816639679216346,7.427608500069434,0.24336547507238507,0.756634524927615
subj02,lateral,3,7,10.095720414545815,6.2045738633237795,0.3854253477162174,0.6145746522837826
subj02,lateral,3,8,9.06327324513428,5.79955674174753,0.3601035095282946,0.6398964904717054
subj02,lateral,3,9,9.341697557467585,6.985870492810494,0.25218404365637864,0.7478159563436214
subj02,lateral,3,10,8.664245008790445,7.463857528859593,0.13854496020287743,0.8614550397971226
subj02,lateral,3,11,9.133274846454999,7.205384308075087,0.2110842573765538,0.7889157426234462
subj02,lateral,3,12,8.966865087091309,6.61922411239372,0.2618129024911115,0.7381870975088886
subj02,lateral,3,13,8.006488873244685,5.955871562198005,0.2561194230718581,0.7438805769281419
subj02,lateral,3,14,8.25534814877703,7.1914822231632884,0.12886990426579953,0.8711300957342005
subj02,lateral,3,15,9.166557067476203,6.577017316760679,0.28249862316391966,0.7175013768360803
subj02,lateral,3,16,9.15431921930404,6.930896518620551,0.24288236486170145,0.7571176351382986
subj02,lateral,3,17,9.26355031214309,5.908472512197095,0.3621805557150161,0.6378194442849839
subj02,lateral,3,18,8.06050729526051,5.577553832877413,0.3080393542777446,0.6919606457222554
subj02,lateral,3,19,8.630326280029957,6.472269493509813,0.25005506356274776,0.7499449364372522
subj02,lateral,3,20,9.071350880915602,5.369514120205611,0.40807998822953173,0.5919200117704683
subj02,lateral,3,21,9.320884527340578,5.366391896259234,0.42426151933132406,0.575738480668676
subj02,lateral,3,22,9.14167623760346,4.581629711722584,0.49881951705131894,0.5011804829486811
subj02,lateral,3,23,7.378705204612358,5.047153411035558,0.31598386558652175,0.6840161344134782
subj02,lateral,3,24,8.217239210064145,5.7173374307002245,0.30422648233267213,0.6957735176673279
subj02,lateral,4,0,9.810444418968704,6.939301415821464,0.2926618693844107,0.7073381306155893
subj02,lateral,4,1,9.613651991354628,7.43317363453282,0.2268106187724155,0.7731893812275845
subj02,lateral,4,2,9.767092358061225,6.240466041777338,0.3610722809816785,0.6389277190183215
subj02,lateral,4,3,9.400725573134723,6.374807110610442,0.3218813738347722,0.6781186261652278
subj02,lateral,4,4,9.521148222751638,6.360588039578216,0.3319515786573913,0.6680484213426087
subj02,lateral,4,5,9.063677983194681,7.912423028105195,0.12701851910715198,0.872981480892848
subj02,lateral,4,6,9.543519922523341,7.5467592582400655,0.20922685555156517,0.7907731444484348
subj02,lateral,4,7,9.870028735201887,6.105736256767449,0.381386172160667,0.6186138278393329
subj02,lateral,4,8,9.173543110488783,6.724275925356116,0.26699249740618114,0.7330075025938189
subj02,lateral,4,9,9.163945312102745,6.891256991802269,0.24800326092070368,0.7519967390792963
subj02,lateral,4,10,8.714078746785564,7.322960142815409,0.1596403526285906,0.8403596473714093
subj02,lateral,4,11,8.952742920358471,7.258440529143223,0.18924953014817583,0.8107504698518242
subj02,lateral,4,12,8.776637176209137,6.517080577053256,0.25745129413357426,0.7425487058664257
subj02,lateral,4,13,8.635994822994867,6.292343779326705,0.27138171012189305,0.728618289878107
subj02,lateral,4,14,8.279586632786602,6.9079648739813795,0.16566307228113214,0.8343369277188678
subj02,lateral,4,15,8.687951087380863,6.617015726393513,0.23836867175683776,0.7616313282431623
subj02,lateral,4,16,8.778015412147159,6.7444412443777,0.23166673471037266,0.7683332652896273
subj02,lateral,4,17,8.483237567029141,6.102528763847412,0.28063681871112106,0.719363181288879
subj02,lateral,4,18,8.159922951272767,6.1068921564848395,0.2515992867883269,0.7484007132116731
subj02,lateral,4,19,8.364219401508842,6.001320260994296,0.2825008559780602,0.7174991440219398
subj02,lateral,4,20,9.028510790330303,5.581559491833394,0.38178514469835445,0.6182148553016455
subj02,lateral,4,21,9.32466978048815,5.384607505801321,0.42254174865595784,0.5774582513440422
subj02,lateral,4,22,9.07642576250942,4.497454228985508,0.5044906060310168,0.49550939396898314
subj02,lateral,4,23,8.472328924551073,5.049805858425066,0.40396484798981735,0.5960351520101826
subj02,lateral,4,24,8.124880761867548,5.776222460134043,0.2890698793705932,0.7109301206294069
subj02,lateral,5,0,9.700723685079307,6.896306092446831,0.289093647409621,0.710906352590379
subj02,lateral,5,1,9.755759847393055,7.224173746138622,0.2594965580185869,0.740503441981413
subj02,lateral,5,2,9.985608953342709,6.168243084570157,0.3822867375048448,0.6177132624951552
subj02,lateral,5,3,9.488306040535205,6.3683726738331154,0.32881879582860757,0.6711812041713924
subj02,lateral,5,4,8.925431083591802,5.701815659717614,0.36117195838309357,0.6388280416169064
subj02,lateral,5,5,9.024407308807692,7.696017145417702,0.14719971272722812,0.8528002872727719
subj02,lateral,5,6,9.582273323556992,7.385736517768563,0.22922919558018437,0.7707708044198156
subj02,lateral,5,7,9.981223098940546,6.094286160941926,0.3894249131062102,0.6105750868937898
subj02,lateral,5,8,9.227603238244857,6.666407574703276,0.27755806111454956,0.7224419388854505
subj02,lateral,5,9,8.847668833043818,5.735704621838519,0.35172702210359585,0.6482729778964041
subj02,lateral,5,10,8.53209325033031,7.242991500883868,0.151088567790388,0.848911432209612
subj02,lateral,5,11,8.936944521388689,7.147658533761652,0.20021227426720167,0.7997877257327983
subj02,lateral,5,12,8.87323004080064,6.528388847310546,0.26426016035965605,0.735739839640344
subj02,lateral,5,13,8.624852489064729,6.307971540264365,0.2686284723985586,0.7313715276014414
subj02,lateral,5,14,7.78749539578925,5.926499867977641,0.23897227969057447,0.7610277203094256
subj02,lateral,5,15,8.511552056504181,6.406909589893263,0.24726894139155692,0.7527310586084431
subj02,lateral,5,16,8.734827218278934,6.549676415662637,0.25016531500972816,0.7498346849902718
subj02,lateral,5,17,8.594251718745024,5.977489229011012,0.30447822281334397,0.695521777186656
subj02,lateral,5,18,8.170935786014983,5.970917984796788,0.2692491850179081,0.7307508149820918
subj02,lateral,5,19,7.435959827272844,5.358400364026655,0.279393583546045,0.720606416453955
subj02,lateral,5,20,8.991139032462304,6.550819849450453,0.2714137968728026,0.7285862031271974
subj02,lateral,5,21,9.07856213584523,6.858133137089538,0.24457936901579247,0.7554206309842075
subj02,lateral,5,22,9.270209659927213,5.823535510878345,0.37180110002775607,0.628198899972244
subj02,lateral,5,23,8.950837149593236,5.7059075018077605,0.3625280622978308,0.6374719377021691
subj02,lateral,5,24,7.98309824465969,5.5258400562722025,0.3078075846093057,0.6921924153906943
subj03,lateral,0,0,8.241503162458056,5.616523062519012,0.31850744314416235,0.6814925568558377
subj03,lateral,0,1,9.672553461238877,5.881093948198362,0.3919812413789335,0.6080187586210666
subj03,lateral,0,2,9.728531907776427,6.407591396006357,0.34136091069563146,0.6586390893043685
subj03,lateral,0,3,9.32581455358204,6.157730598515188,0.3397112323930989,0.660288767606901
subj03,lateral,0,4,8.793094243145315,6.203541011265149,0.29449851898253687,0.7055014810174631
subj03,lateral,0,5,8.180204620909992,5.49560002459472,0.3281830615157189,0.671816938484281
subj03,lateral,0,6,9.403387061736643,6.113225812686134,0.3498910794003701,0.6501089205996299
subj03,lateral,0,7,9.626364693913175,6.37842652542531,0.3374002826364517,0.6625997173635483
subj03,lateral,0,8,9.32608448444227,5.963411186762701,0.3605664631592352,0.6394335368407649
subj03,lateral,0,9,8.830574782725563,5.955924616349994,0.32553375483541364,0.6744662451645864
subj03,lateral,0,10,8.18683288190874,6.388776747374971,0.2196278048507761,0.7803721951492238
subj03,lateral,0,11,9.245580502758271,7.144073972920696,0.22729849458458823,0.7727015054154118
subj03,lateral,0,12,9.28083893315862,7.61187129101991,0.17982939410529097,0.820170605894709
subj03,lateral,0,13,8.810838958266059,7.458590707277151,0.1534755381858694,0.8465244618141307
subj03,lateral,0,14,8.579055040440545,7.111626912026727,0.17104775776545944,0.8289522422345406
subj03,lateral,0,15,7.654948463503591,4.513032922387957,0.41044241592158437,0.5895575840784156
subj03,lateral,0,16,9.102880675032132,4.978063514362346,0.4531331682709579,0.546866831729042
subj03,lateral,0,17,9.542146241553864,4.913959923772037,0.4850257165025552,0.5149742834974448
subj03,lateral,0,18,8.972674046790326,4.886469084173927,0.45540548350556675,0.5445945164944332
subj03,lateral,0,19,8.47960943021885,4.837008146268406,0.42957182331644633,0.5704281766835536
subj03,lateral,0,20,7.504380765157524,5.325031015110342,0.29041033740795735,0.7095896625920426
subj03,lateral,0,21,9.167410578051221,5.4136974493624415,0.409462748147878,0.590537251852122
subj03,lateral,0,22,9.385769075706818,5.728252763979915,0.3896874387410245,0.6103125612589755
subj03,lateral,0,23,8.817989156364076,5.686432162760545,0.35513277892198797,0.644867221078012
subj03,lateral,0,24,8.371478996977809,5.56100235049245,0.3357204440816216,0.6642795559183784
subj03,lateral,1,0,8.285809968619011,7.156164081890433,0.13633499814826863,0.8636650018517313
subj03,lateral,1,1,9.277546417120968,7.395482648532812,0.20286223145323837,0.7971377685467617
subj03,lateral,1,2,9.958196864933313,7.713838887446873,0.22537794822973403,0.774622051770266
subj03,lateral,1,3,9.691721716241423,7.428643704605583,0.23350629309169757,0.7664937069083024
subj03,lateral,1,4,9.009352291581616,7.451990415304881,0.17286058152392839,0.8271394184760716
subj03,lateral,1,5,8.550653107464472,5.869442629430384,0.3135679163143069,0.6864320836856931
subj03,lateral,1,6,9.50594355772616,6.172662500515483,0.35065230894427957,0.6493476910557204
subj03,lateral,1,7,10.326293586022734,6.303598186661538,0.38955849607124854,0.6104415039287514
subj03,lateral,1,8,10.000711130266291,6.066192227861828,0.39342391267526766,0.6065760873247323
subj03,lateral,1,9,9.355384781572289,6.0725661456842035,0.35090150886732063,0.6490984911326794
subj03,lateral,1,10,8.227879605730818,6.714226517530652,0.1839663632348106,0.8160336367651894
subj03,lateral,1,11,9.122624428942599,7.103327669983396,0.22135042110828834,0.7786495788917116
subj03,lateral,1,12,9.923639722908305,7.287240847143702,0.26566853990865746,0.7343314600913425
subj03,lateral,1,13,9.432599348828647,7.2838036747037025,0.2278052522597374,0.7721947477402625
subj03,lateral,1,14,8.804505285366613,7.2176717766660845,0.18022971845310826,0.8197702815468917
subj03,lateral,1,15,8.125145875565034,4.935775516191132,0.3925308429188182,0.6074691570811819
subj03,lateral,1,16,9.287104370643707,5.003025862195097,0.46129324464043603,0.5387067553595639
subj03,lateral,1,17,10.29897374348697,4.807772795761018,0.5331794297658605,0.46682057023413953
subj03,lateral,1,18,9.805360710897684,4.845994499239984,0.5057811087098364,0.4942188912901636
subj03,lateral,1,19,9.171208082457687,4.8066699922424405,0.4758956563817974,0.5241043436182026
subj03,lateral,1,20,8.168079469197766,5.513530963957562,0.32499053360715185,0.6750094663928481
subj03,lateral,1,21,9.408841687383262,5.430556502881339,0.42282411764208805,0.577175882357912
subj03,lateral,1,22,10.207661866970641,5.632392839148621,0.44821910124456704,0.551780898755433
subj03,lateral,1,23,9.740002599643695,5.612288408182506,0.42378984494441385,0.5762101550555861
subj03,lateral,1,24,9.139664282010363,5.515282529337058,0.3965552388841229,0.6034447611158771
subj03,lateral,2,0,8.955346255037872,7.173387147741968,0.19898271452021798,0.801017285479782
subj03,lateral,2,1,8.779405176325561,6.766009834971351,0.22933163476536061,0.7706683652346394
subj03,lateral,2,2,10.201104916471495,7.717886145638253,0.24342645146445313,0.7565735485355469
subj03,lateral,2,3,10.085868111258547,7.2756757911631755,0.2786267170159046,0.7213732829840954
subj03,lateral,2,4,9.309807717800522,7.274566881972855,0.21861255329003731,0.7813874467099626
subj03,lateral,2,5,9.720026261734874,5.950636461595738,0.3877962567836065,0.6122037432163935
subj03,lateral,2,6,9.462155917498832,5.617626263631347,0.4063058870925606,0.5936941129074395
subj03,lateral,2,7,10.954443918370824,6.470065039938931,0.4093661816015598,0.5906338183984402
subj03,lateral,2,8,10.732314760805165,6.140919211217587,0.4278103700755717,0.5721896299244283
subj03,lateral,2,9,9.956166660309755,6.220921443221151,0.37516901278673387,0.6248309872132661
subj03,lateral,2,10,9.225349038003808,6.506243552735851,0.2947428302242665,0.7052571697757335
subj03,lateral,2,11,8.655985398021663,6.611605058362225,0.23618112157706314,0.7638188784229368
subj03,lateral,2,12,10.263071119425584,7.353926814499201,0.2834574827626456,0.7165425172373544
subj03,lateral,2,13,9.91596939908062,7.219162345717181,0.2719660524177776,0.7280339475822224
subj03,lateral,2,14,9.274426636245103,7.025625520416377,0.24247333059277806,0.7575266694072219
subj03,lateral,2,15,8.830068650128249,4.958859392736294,0.43841213593913897,0.561587864060861
subj03,lateral,2,16,8.53419607350778,4.5748257715285305,0.46394180165019855,0.5360581983498014
subj03,lateral,2,17,10.520538758785703,4.88377532475417,0.5357865755044409,0.46421342449555913
subj03,lateral,2,18,10.093105150200243,4.8676597381819295,0.517724261687162,0.482275738312838
subj03,lateral,2,19,9.315086991587627,4.870902023831477,0.47709537997548,0.52290462002452
subj03,lateral,2,20,8.603992616825643,5.570256023848588,0.3525963733446719,0.647403626655328
subj03,lateral,2,21,8.119792505032834,5.506954277532627,0.3217863296236585,0.6782136703763415
subj03,lateral,2,22,10.230470287018791,5.689157862365975,0.4439006514114198,0.5560993485885802
subj03,lateral,2,23,9.774940858517835,5.701881828914005,0.41668375170317135,0.5833162482968287
subj03,lateral,2,24,9.01993202820256,5.624357800844581,0.37645230770487625,0.6235476922951237
subj03,lateral,3,0,8.30088938282779,7.103037849881187,0.14430399896963111,0.8556960010303689
subj03,lateral,3,1,8.252237894369443,6.705688107957234,0.18740974341850117,0.8125902565814989
subj03,lateral,3,2,9.12218120781859,7.564228114629622,0.1707873432566382,0.8292126567433618
subj03,lateral,3,3,9.26099271456601,7.549553657442047,0.18480082102128773,0.8151991789787123
subj03,lateral,3,4,8.628687375615415,7.647367931840417,0.11372754638766924,0.8862724536123308
