subject,roi,fold,di,dj,SIM
subj02,lateral,3,4,5,0.33412699129183987
subj02,lateral,3,4,6,0.27244088570430147
subj02,lateral,3,5,6,0.26626668648239166
subj02,lateral,4,0,1,0.406579006439119
subj02,lateral,4,0,2,0.3774654298817361
subj02,lateral,4,0,3,0.4125247897525979
subj02,lateral,4,0,4,0.3489159446675775
subj02,lateral,4,0,5,0.38959512280990793
subj02,lateral,4,0,6,0.28919938588156296
subj02,lateral,4,1,2,0.36749217107910387
subj02,lateral,4,1,3,0.421550821757875
subj02,lateral,4,1,4,0.3408023939487051
subj02,lateral,4,1,5,0.3272117289898562
subj02,lateral,4,1,6,0.2867254231943151
subj02,lateral,4,2,3,0.38609153754471937
subj02,lateral,4,2,4,0.29562926874073375
subj02,lateral,4,2,5,0.31701478959219026
subj02,lateral,4,2,6,0.24848837920796948
subj02,lateral,4,3,4,0.3709751606254361
subj02,lateral,4,3,5,0.4058361921114097
subj02,lateral,4,3,6,0.3082660819197775
subj02,lateral,4,4,5,0.3191759443720309
subj02,lateral,4,4,6,0.2558335498173359
subj02,lateral,4,5,6,0.2615144277775256
subj02,lateral,5,0,1,0.4056223429350907
subj02,lateral,5,0,2,0.3834628143363032
subj02,lateral,5,0,3,0.42469117194211914
subj02,lateral,5,0,4,0.38743832251019156
subj02,lateral,5,0,5,0.3939004909626968
subj02,lateral,5,0,6,0.30466973832433525
subj02,lateral,5,1,2,0.358839355947427
subj02,lateral,5,1,3,0.426261844689302
subj02,lateral,5,1,4,0.38061326045777716
subj02,lateral,5,1,5,0.3274577645398223
subj02,lateral,5,1,6,0.30237219515738994
subj02,lateral,5,2,3,0.37417235180688646
subj02,lateral,5,2,4,0.29938190146727917
subj02,lateral,5,2,5,0.3149124401253099
subj02,lateral,5,2,6,0.25378366116958045
subj02,lateral,5,3,4,0.3856349361692654
subj02,lateral,5,3,5,0.3615933562622511
subj02,lateral,5,3,6,0.31854525849983534
subj02,lateral,5,4,5,0.3315357868957004
subj02,lateral,5,4,6,0.26811881352119954
subj02,lateral,5,5,6,0.2736914642933088
subj03,lateral,0,0,1,0.41494179686613414
subj03,lateral,0,0,2,0.3974257988446868
subj03,lateral,0,0,3,0.4304405699321199
subj03,lateral,0,0,4,0.3645402763249102
subj03,lateral,0,0,5,0.3729121937110838
subj03,lateral,0,0,6,0.2823831984704584
subj03,lateral,0,1,2,0.3679090995297924
subj03,lateral,0,1,3,0.43315151659930146
subj03,lateral,0,1,4,0.312324020021389
subj03,lateral,0,1,5,0.33630653154602785
subj03,lateral,0,1,6,0.24772527439174938
subj03,lateral,0,2,3,0.41323592941485043
subj03,lateral,0,2,4,0.3290932535347449
subj03,lateral,0,2,5,0.32124623486425
subj03,lateral,0,2,6,0.2724697595407737
subj03,lateral,0,3,4,0.40595992360949684
subj03,lateral,0,3,5,0.3788317896755425
subj03,lateral,0,3,6,0.2888291706065758
subj03,lateral,0,4,5,0.3153810019247579
subj03,lateral,0,4,6,0.23518716318777577
subj03,lateral,0,5,6,0.24966729025232726
subj03,lateral,1,0,1,0.4229108109278708
subj03,lateral,1,0,2,0.3399143531313231
subj03,lateral,1,0,3,0.43592091764174407
subj03,lateral,1,0,4,0.3646662238237978
subj03,lateral,1,0,5,0.39043101471045577
subj03,lateral,1,0,6,0.28759736892950255
subj03,lateral,1,1,2,0.3547094322341417
subj03,lateral,1,1,3,0.42314886188284045
subj03,lateral,1,1,4,0.37054190415627897
subj03,lateral,1,1,5,0.35466138622695315
subj03,lateral,1,1,6,0.25763671948150413
subj03,lateral,1,2,3,0.37824750086501435
subj03,lateral,1,2,4,0.3149942877905337
subj03,lateral,1,2,5,0.2989133843691016
subj03,lateral,1,2,6,0.2401818935088571
subj03,lateral,1,3,4,0.3746636995680501
subj03,lateral,1,3,5,0.3865895138805265
subj03,lateral,1,3,6,0.3191462061093065
subj03,lateral,1,4,5,0.32920854645495273
subj03,lateral,1,4,6,0.24498483916199218
subj03,lateral,1,5,6,0.2634668077701576
subj03,lateral,2,0,1,0.4647437021510292
subj03,lateral,2,0,2,0.3688616919161189
subj03,lateral,2,0,3,0.4296029390754224
subj03,lateral,2,0,4,0.3425290898926108
subj03,lateral,2,0,5,0.36219958895187476
subj03,lateral,2,0,6,0.291545381631108
subj03,lateral,2,1,2,0.3601270095277791
subj03,lateral,2,1,3,0.4504074559348284
subj03,lateral,2,1,4,0.33336074276721467
subj03,lateral,2,1,5,0.355819712728006
subj03,lateral,2,1,6,0.2824209327108793
subj03,lateral,2,2,3,0.3710397298838581
subj03,lateral,2,2,4,0.2887826438662454
subj03,lateral,2,2,5,0.3008825781979167
subj03,lateral,2,2,6,0.2600378178559755
subj03,lateral,2,3,4,0.34385804362257916
subj03,lateral,2,3,5,0.3960517230718743
subj03,lateral,2,3,6,0.305415091738753
subj03,lateral,2,4,5,0.3009309270433659
subj03,lateral,2,4,6,0.2827395826877393
subj03,lateral,2,5,6,0.2749327649707749
subj03,lateral,3,0,1,0.43708873956573296
subj03,lateral,3,0,2,0.3686630214742383
subj03,lateral,3,0,3,0.3557294284965525
subj03,lateral,3,0,4,0.36448278607435247
subj03,lateral,3,0,5,0.37636499876557056
subj03,lateral,3,0,6,0.2810100551540194
subj03,lateral,3,1,2,0.38018853046610346
subj03,lateral,3,1,3,0.35376890683241413
subj03,lateral,3,1,4,0.3658974337385801
subj03,lateral,3,1,5,0.36942445833546983
subj03,lateral,3,1,6,0.2497613146258174
subj03,lateral,3,2,3,0.351498894824392
subj03,lateral,3,2,4,0.3508557427962364
subj03,lateral,3,2,5,0.3517179101315538
subj03,lateral,3,2,6,0.26242151349776804
subj03,lateral,3,3,4,0.32099099365377654
subj03,lateral,3,3,5,0.34918404552110194
subj03,lateral,3,3,6,0.2556830919408721
subj03,lateral,3,4,5,0.33412699129183987
subj03,lateral,3,4,6,0.27244088570430147
subj03,lateral,3,5,6,0.26626668648239166
subj03,lateral,4,0,1,0.42298972415890007
subj03,lateral,4,0,2,0.3774654298817361
subj03,lateral,4,0,3,0.4125247897525979
subj03,lateral,4,0,4,0.3489159446675775
subj03,lateral,4,0,5,0.38959512280990793
subj03,lateral,4,0,6,0.28919938588156296
subj03,lateral,4,1,2,0.3682787101105391
subj03,lateral,4,1,3,0.43254010286343264
subj03,lateral,4,1,4,0.36535471478126835
subj03,lateral,4,1,5,0.35703225656417875
subj03,lateral,4,1,6,0.2799464189515211
subj03,lateral,4,2,3,0.38609153754471937
subj03,lateral,4,2,4,0.29562926874073375
subj03,lateral,4,2,5,0.31701478959219026
subj03,lateral,4,2,6,0.24848837920796948
subj03,lateral,4,3,4,0.3709751606254361
subj03,lateral,4,3,5,0.4058361921114097
subj03,lateral,4,3,6,0.3082660819197775
subj03,lateral,4,4,5,0.3191759443720309
subj03,lateral,4,4,6,0.2558335498173359
subj03,lateral,4,5,6,0.2615144277775256
subj03,lateral,5,0,1,0.4001931196302119
subj03,lateral,5,0,2,0.3834628143363032
subj03,lateral,5,0,3,0.42469117194211914
subj03,lateral,5,0,4,0.38743832251019156
subj03,lateral,5,0,5,0.3939004909626968
subj03,lateral,5,0,6,0.30466973832433525
subj03,lateral,5,1,2,0.35055003958878445
subj03,lateral,5,1,3,0.41028719234917405
subj03,lateral,5,1,4,0.32485343987843707
subj03,lateral,5,1,5,0.3270544571565532
subj03,lateral,5,1,6,0.27459258645594675
subj03,lateral,5,2,3,0.37417235180688646
subj03,lateral,5,2,4,0.29938190146727917
subj03,lateral,5,2,5,0.3149124401253099
subj03,lateral,5,2,6,0.25378366116958045
subj03,lateral,5,3,4,0.3856349361692654
subj03,lateral,5,3,5,0.3615933562622511
subj03,lateral,5,3,6,0.31854525849983534
subj03,lateral,5,4,5,0.3315357868957004
subj03,lateral,5,4,6,0.26811881352119954
subj03,lateral,5,5,6,0.2736914642933088
subj04,lateral,0,0,1,0.41494179686613414
subj04,lateral,0,0,2,0.4186675917720219
subj04,lateral,0,0,3,0.4304405699321199
subj04,lateral,0,0,4,0.3645402763249102
subj04,lateral,0,0,5,0.3729121937110838
subj04,lateral,0,0,6,0.2823831984704584
subj04,lateral,0,1,2,0.44317893636176214
subj04,lateral,0,1,3,0.43315151659930146
subj04,lateral,0,1,4,0.312324020021389
subj04,lateral,0,1,5,0.33630653154602785
subj04,lateral,0,1,6,0.24772527439174938
subj04,lateral,0,2,3,0.42309246175497167
subj04,lateral,0,2,4,0.3349193302674968
subj04,lateral,0,2,5,0.3295263299096023
subj04,lateral,0,2,6,0.2760421176032603
subj04,lateral,0,3,4,0.40595992360949684
subj04,lateral,0,3,5,0.3788317896755425
subj04,lateral,0,3,6,0.2888291706065758
subj04,lateral,0,4,5,0.3153810019247579
subj04,lateral,0,4,6,0.23518716318777577
subj04,lateral,0,5,6,0.24966729025232726
subj04,lateral,1,0,1,0.4229108109278708
subj04,lateral,1,0,2,0.3855668212473052
subj04,lateral,1,0,3,0.43592091764174407
subj04,lateral,1,0,4,0.3646662238237978
subj04,lateral,1,0,5,0.39043101471045577
subj04,lateral,1,0,6,0.28759736892950255
subj04,lateral,1,1,2,0.41115062331003377
subj04,lateral,1,1,3,0.42314886188284045
subj04,lateral,1,1,4,0.37054190415627897
subj04,lateral,1,1,5,0.35466138622695315
subj04,lateral,1,1,6,0.25763671948150413
subj04,lateral,1,2,3,0.39592135396585576
subj04,lateral,1,2,4,0.3277351496762811
subj04,lateral,1,2,5,0.3142735372591062
subj04,lateral,1,2,6,0.2626412088444905
subj04,lateral,1,3,4,0.3746636995680501
subj04,lateral,1,3,5,0.3865895138805265
subj04,lateral,1,3,6,0.3191462061093065
subj04,lateral,1,4,5,0.32920854645495273
subj04,lateral,1,4,6,0.24498483916199218
subj04,lateral,1,5,6,0.2634668077701576
subj04,lateral,2,0,1,0.4647437021510292
subj04,lateral,2,0,2,0.44581723496850384
subj04,lateral,2,0,3,0.4296029390754224
subj04,lateral,2,0,4,0.3425290898926108
subj04,lateral,2,0,5,0.36219958895187476
subj04,lateral,2,0,6,0.291545381631108
subj04,lateral,2,1,2,0.46289230220714256
subj04,lateral,2,1,3,0.4504074559348284
subj04,lateral,2,1,4,0.33336074276721467
subj04,lateral,2,1,5,0.355819712728006
subj04,lateral,2,1,6,0.2824209327108793
subj04,lateral,2,2,3,0.44668288840158415
subj04,lateral,2,2,4,0.3332247951348823
subj04,lateral,2,2,5,0.35008381354863854
subj04,lateral,2,2,6,0.30298485965588756
subj04,lateral,2,3,4,0.34385804362257916
subj04,lateral,2,3,5,0.3960517230718743
subj04,lateral,2,3,6,0.305415091738753
subj04,lateral,2,4,5,0.3009309270433659
subj04,lateral,2,4,6,0.2827395826877393
subj04,lateral,2,5,6,0.2749327649707749
subj04,lateral,3,0,1,0.43708873956573296
subj04,lateral,3,0,2,0.4158460483358232
subj04,lateral,3,0,3,0.3557294284965525
subj04,lateral,3,0,4,0.36448278607435247
subj04,lateral,3,0,5,0.37636499876557056
subj04,lateral,3,0,6,0.2810100551540194
subj04,lateral,3,1,2,0.4221199108665192
subj04,lateral,3,1,3,0.35376890683241413
subj04,lateral,3,1,4,0.3658974337385801
subj04,lateral,3,1,5,0.36942445833546983
subj04,lateral,3,1,6,0.2497613146258174
subj04,lateral,3,2,3,0.3518255835093204
subj04,lateral,3,2,4,0.35745019848818976
subj04,lateral,3,2,5,0.35145136941113053
subj04,lateral,3,2,6,0.28924697545436784
subj04,lateral,3,3,4,0.32099099365377654
subj04,lateral,3,3,5,0.34918404552110194
subj04,lateral,3,3,6,0.2556830919408721
subj04,lateral,3,4,5,0.33412699129183987
subj04,lateral,3,4,6,0.27244088570430147
subj04,lateral,3,5,6,0.26626668648239166
subj04,lateral,4,0,1,0.42298972415890007
subj04,lateral,4,0,2,0.406579006439119
subj04,lateral,4,0,3,0.4125247897525979
subj04,lateral,4,0,4,0.3489159446675775
subj04,lateral,4,0,5,0.38959512280990793
subj04,lateral,4,0,6,0.28919938588156296
subj04,lateral,4,1,2,0.4247426217869179
subj04,lateral,4,1,3,0.43254010286343264
subj04,lateral,4,1,4,0.36535471478126835
subj04,lateral,4,1,5,0.35703225656417875
subj04,lateral,4,1,6,0.2799464189515211
subj04,lateral,4,2,3,0.421550821757875
subj04,lateral,4,2,4,0.3408023939487051
subj04,lateral,4,2,5,0.3272117289898562
subj04,lateral,4,2,6,0.2867254231943151
subj04,lateral,4,3,4,0.3709751606254361
subj04,lateral,4,3,5,0.4058361921114097
subj04,lateral,4,3,6,0.3082660819197775
subj04,lateral,4,4,5,0.3191759443720309
subj04,lateral,4,4,6,0.2558335498173359
subj04,lateral,4,5,6,0.2615144277775256
subj04,lateral,5,0,1,0.4001931196302119
subj04,lateral,5,0,2,0.4056223429350907
subj04,lateral,5,0,3,0.42469117194211914
subj04,lateral,5,0,4,0.38743832251019156
subj04,lateral,5,0,5,0.3939004909626968
subj04,lateral,5,0,6,0.30466973832433525
subj04,lateral,5,1,2,0.41510999035467405
subj04,lateral,5,1,3,0.41028719234917405
subj04,lateral,5,1,4,0.32485343987843707
subj04,lateral,5,1,5,0.3270544571565532
subj04,lateral,5,1,6,0.27459258645594675
subj04,lateral,5,2,3,0.426261844689302
subj04,lateral,5,2,4,0.38061326045777716
subj04,lateral,5,2,5,0.3274577645398223
subj04,lateral,5,2,6,0.30237219515738994
subj04,lateral,5,3,4,0.3856349361692654
subj04,lateral,5,3,5,0.3615933562622511
subj04,lateral,5,3,6,0.31854525849983534
subj04,lateral,5,4,5,0.3315357868957004
subj04,lateral,5,4,6,0.26811881352119954
subj04,lateral,5,5,6,0.2736914642933088
subj05,lateral,0,0,1,0.41494179686613414
subj05,lateral,0,0,2,0.4186675917720219
subj05,lateral,0,0,3,0.3974257988446868
subj05,lateral,0,0,4,0.3645402763249102
subj05,lateral,0,0,5,0.3729121937110838
subj05,lateral,0,0,6,0.2823831984704584
subj05,lateral,0,1,2,0.44317893636176214
subj05,lateral,0,1,3,0.3679090995297924
subj05,lateral,0,1,4,0.312324020021389
subj05,lateral,0,1,5,0.33630653154602785
subj05,lateral,0,1,6,0.24772527439174938
subj05,lateral,0,2,3,0.37703663083565164
subj05,lateral,0,2,4,0.3349193302674968
subj05,lateral,0,2,5,0.3295263299096023
subj05,lateral,0,2,6,0.2760421176032603
subj05,lateral,0,3,4,0.3290932535347449
subj05,lateral,0,3,5,0.32124623486425
subj05,lateral,0,3,6,0.2724697595407737
subj05,lateral,0,4,5,0.3153810019247579
subj05,lateral,0,4,6,0.23518716318777577
subj05,lateral,0,5,6,0.24966729025232726
subj05,lateral,1,0,1,0.4229108109278708
subj05,lateral,1,0,2,0.3855668212473052
subj05,lateral,1,0,3,0.3399143531313231
subj05,lateral,1,0,4,0.3646662238237978
subj05,lateral,1,0,5,0.39043101471045577
subj05,lateral,1,0,6,0.28759736892950255
subj05,lateral,1,1,2,0.41115062331003377
subj05,lateral,1,1,3,0.3547094322341417
subj05,lateral,1,1,4,0.37054190415627897
subj05,lateral,1,1,5,0.35466138622695315
subj05,lateral,1,1,6,0.25763671948150413
subj05,lateral,1,2,3,0.3372384650981591
subj05,lateral,1,2,4,0.3277351496762811
subj05,lateral,1,2,5,0.3142735372591062
subj05,lateral,1,2,6,0.2626412088444905
subj05,lateral,1,3,4,0.3149942877905337
subj05,lateral,1,3,5,0.2989133843691016
subj05,lateral,1,3,6,0.2401818935088571
subj05,lateral,1,4,5,0.32920854645495273
subj05,lateral,1,4,6,0.24498483916199218
subj05,lateral,1,5,6,0.2634668077701576
subj05,lateral,2,0,1,0.4647437021510292
subj05,lateral,2,0,2,0.44581723496850384
subj05,lateral,2,0,3,0.3688616919161189
subj05,lateral,2,0,4,0.3425290898926108
subj05,lateral,2,0,5,0.36219958895187476
subj05,lateral,2,0,6,0.291545381631108
subj05,lateral,2,1,2,0.46289230220714256
subj05,lateral,2,1,3,0.3601270095277791
subj05,lateral,2,1,4,0.33336074276721467
subj05,lateral,2,1,5,0.355819712728006
subj05,lateral,2,1,6,0.2824209327108793
subj05,lateral,2,2,3,0.40137501385322505
subj05,lateral,2,2,4,0.3332247951348823
subj05,lateral,2,2,5,0.35008381354863854
subj05,lateral,2,2,6,0.30298485965588756
subj05,lateral,2,3,4,0.2887826438662454
subj05,lateral,2,3,5,0.3008825781979167
subj05,lateral,2,3,6,0.2600378178559755
subj05,lateral,2,4,5,0.3009309270433659
subj05,lateral,2,4,6,0.2827395826877393
subj05,lateral,2,5,6,0.2749327649707749
subj05,lateral,3,0,1,0.43708873956573296
subj05,lateral,3,0,2,0.4158460483358232
subj05,lateral,3,0,3,0.3686630214742383
subj05,lateral,3,0,4,0.36448278607435247
subj05,lateral,3,0,5,0.37636499876557056
subj05,lateral,3,0,6,0.2810100551540194
subj05,lateral,3,1,2,0.4221199108665192
subj05,lateral,3,1,3,0.38018853046610346
subj05,lateral,3,1,4,0.3658974337385801
subj05,lateral,3,1,5,0.36942445833546983
subj05,lateral,3,1,6,0.2497613146258174
subj05,lateral,3,2,3,0.3746501174546181
subj05,lateral,3,2,4,0.35745019848818976
subj05,lateral,3,2,5,0.35145136941113053
subj05,lateral,3,2,6,0.28924697545436784
subj05,lateral,3,3,4,0.3508557427962364
subj05,lateral,3,3,5,0.3517179101315538
subj05,lateral,3,3,6,0.26242151349776804
subj05,lateral,3,4,5,0.33412699129183987
subj05,lateral,3,4,6,0.27244088570430147
subj05,lateral,3,5,6,0.26626668648239166
subj05,lateral,4,0,1,0.42298972415890007
subj05,lateral,4,0,2,0.406579006439119
subj05,lateral,4,0,3,0.3774654298817361
subj05,lateral,4,0,4,0.3489159446675775
subj05,lateral,4,0,5,0.38959512280990793
subj05,lateral,4,0,6,0.28919938588156296
subj05,lateral,4,1,2,0.4247426217869179
subj05,lateral,4,1,3,0.3682787101105391
subj05,lateral,4,1,4,0.36535471478126835
subj05,lateral,4,1,5,0.35703225656417875
subj05,lateral,4,1,6,0.2799464189515211
subj05,lateral,4,2,3,0.36749217107910387
subj05,lateral,4,2,4,0.3408023939487051
subj05,lateral,4,2,5,0.3272117289898562
subj05,lateral,4,2,6,0.2867254231943151
subj05,lateral,4,3,4,0.29562926874073375
subj05,lateral,4,3,5,0.31701478959219026
subj05,lateral,4,3,6,0.24848837920796948
subj05,lateral,4,4,5,0.3191759443720309
subj05,lateral,4,4,6,0.2558335498173359
subj05,lateral,4,5,6,0.2615144277775256
subj05,lateral,5,0,1,0.4001931196302119
subj05,lateral,5,0,2,0.4056223429350907
subj05,lateral,5,0,3,0.3834628143363032
subj05,lateral,5,0,4,0.38743832251019156
subj05,lateral,5,0,5,0.3939004909626968
subj05,lateral,5,0,6,0.30466973832433525
subj05,lateral,5,1,2,0.41510999035467405
subj05,lateral,5,1,3,0.35055003958878445
subj05,lateral,5,1,4,0.32485343987843707
subj05,lateral,5,1,5,0.3270544571565532
subj05,lateral,5,1,6,0.27459258645594675
subj05,lateral,5,2,3,0.358839355947427
subj05,lateral,5,2,4,0.38061326045777716
subj05,lateral,5,2,5,0.3274577645398223
subj05,lateral,5,2,6,0.30237219515738994
subj05,lateral,5,3,4,0.29938190146727917
subj05,lateral,5,3,5,0.3149124401253099
subj05,lateral,5,3,6,0.25378366116958045
subj05,lateral,5,4,5,0.3315357868957004
subj05,lateral,5,4,6,0.26811881352119954
subj05,lateral,5,5,6,0.2736914642933088
subj06,lateral,0,0,1,0.41494179686613414
subj06,lateral,0,0,2,0.4186675917720219
subj06,lateral,0,0,3,0.3974257988446868
subj06,lateral,0,0,4,0.4304405699321199
subj06,lateral,0,0,5,0.3729121937110838
subj06,lateral,0,0,6,0.2823831984704584
subj06,lateral,0,1,2,0.44317893636176214
subj06,lateral,0,1,3,0.3679090995297924
subj06,lateral,0,1,4,0.43315151659930146
subj06,lateral,0,1,5,0.33630653154602785
subj06,lateral,0,1,6,0.24772527439174938
subj06,lateral,0,2,3,0.37703663083565164
subj06,lateral,0,2,4,0.42309246175497167
subj06,lateral,0,2,5,0.3295263299096023
subj06,lateral,0,2,6,0.2760421176032603
subj06,lateral,0,3,4,0.41323592941485043
subj06,lateral,0,3,5,0.32124623486425
subj06,lateral,0,3,6,0.2724697595407737
subj06,lateral,0,4,5,0.3788317896755425
subj06,lateral,0,4,6,0.2888291706065758
subj06,lateral,0,5,6,0.24966729025232726
subj06,lateral,1,0,1,0.4229108109278708
subj06,lateral,1,0,2,0.3855668212473052
subj06,lateral,1,0,3,0.3399143531313231
subj06,lateral,1,0,4,0.43592091764174407
subj06,lateral,1,0,5,0.39043101471045577
subj06,lateral,1,0,6,0.28759736892950255
subj06,lateral,1,1,2,0.41115062331003377
subj06,lateral,1,1,3,0.3547094322341417
subj06,lateral,1,1,4,0.42314886188284045
subj06,lateral,1,1,5,0.35466138622695315
subj06,lateral,1,1,6,0.25763671948150413
subj06,lateral,1,2,3,0.3372384650981591
subj06,lateral,1,2,4,0.39592135396585576
subj06,lateral,1,2,5,0.3142735372591062
subj06,lateral,1,2,6,0.2626412088444905
subj06,lateral,1,3,4,0.37824750086501435
subj06,lateral,1,3,5,0.2989133843691016
subj06,lateral,1,3,6,0.2401818935088571
subj06,lateral,1,4,5,0.3865895138805265
subj06,lateral,1,4,6,0.3191462061093065
subj06,lateral,1,5,6,0.2634668077701576
subj06,lateral,2,0,1,0.4647437021510292
subj06,lateral,2,0,2,0.44581723496850384
subj06,lateral,2,0,3,0.3688616919161189
subj06,lateral,2,0,4,0.4296029390754224
subj06,lateral,2,0,5,0.36219958895187476
subj06,lateral,2,0,6,0.291545381631108
subj06,lateral,2,1,2,0.46289230220714256
subj06,lateral,2,1,3,0.3601270095277791
subj06,lateral,2,1,4,0.4504074559348284
subj06,lateral,2,1,5,0.355819712728006
subj06,lateral,2,1,6,0.2824209327108793
subj06,lateral,2,2,3,0.40137501385322505
subj06,lateral,2,2,4,0.44668288840158415
subj06,lateral,2,2,5,0.35008381354863854
subj06,lateral,2,2,6,0.30298485965588756
subj06,lateral,2,3,4,0.3710397298838581
subj06,lateral,2,3,5,0.3008825781979167
subj06,lateral,2,3,6,0.2600378178559755
subj06,lateral,2,4,5,0.3960517230718743
subj06,lateral,2,4,6,0.305415091738753
subj06,lateral,2,5,6,0.2749327649707749
subj06,lateral,3,0,1,0.43708873956573296
subj06,lateral,3,0,2,0.4158460483358232
subj06,lateral,3,0,3,0.3686630214742383
subj06,lateral,3,0,4,0.3557294284965525
subj06,lateral,3,0,5,0.37636499876557056
subj06,lateral,3,0,6,0.2810100551540194
subj06,lateral,3,1,2,0.4221199108665192
subj06,lateral,3,1,3,0.38018853046610346
subj06,lateral,3,1,4,0.35376890683241413
subj06,lateral,3,1,5,0.36942445833546983
subj06,lateral,3,1,6,0.2497613146258174
subj06,lateral,3,2,3,0.3746501174546181
subj06,lateral,3,2,4,0.3518255835093204
subj06,lateral,3,2,5,0.35145136941113053
subj06,lateral,3,2,6,0.28924697545436784
subj06,lateral,3,3,4,0.351498894824392
subj06,lateral,3,3,5,0.3517179101315538
subj06,lateral,3,3,6,0.26242151349776804
subj06,lateral,3,4,5,0.34918404552110194
subj06,lateral,3,4,6,0.2556830919408721
subj06,lateral,3,5,6,0.26626668648239166
subj06,lateral,4,0,1,0.42298972415890007
subj06,lateral,4,0,2,0.406579006439119
subj06,lateral,4,0,3,0.3774654298817361
subj06,lateral,4,0,4,0.4125247897525979
subj06,lateral,4,0,5,0.38959512280990793
subj06,lateral,4,0,6,0.28919938588156296
subj06,lateral,4,1,2,0.4247426217869179
subj06,lateral,4,1,3,0.3682787101105391
subj06,lateral,4,1,4,0.43254010286343264
subj06,lateral,4,1,5,0.35703225656417875
subj06,lateral,4,1,6,0.2799464189515211
subj06,lateral,4,2,3,0.36749217107910387
subj06,lateral,4,2,4,0.421550821757875
subj06,lateral,4,2,5,0.3272117289898562
subj06,lateral,4,2,6,0.2867254231943151
subj06,lateral,4,3,4,0.38609153754471937
subj06,lateral,4,3,5,0.31701478959219026
subj06,lateral,4,3,6,0.24848837920796948
subj06,lateral,4,4,5,0.4058361921114097
subj06,lateral,4,4,6,0.3082660819197775
subj06,lateral,4,5,6,0.2615144277775256
subj06,lateral,5,0,1,0.4001931196302119
subj06,lateral,5,0,2,0.4056223429350907
subj06,lateral,5,0,3,0.3834628143363032
subj06,lateral,5,0,4,0.42469117194211914
subj06,lateral,5,0,5,0.3939004909626968
subj06,lateral,5,0,6,0.30466973832433525
subj06,lateral,5,1,2,0.41510999035467405
subj06,lateral,5,1,3,0.35055003958878445
subj06,lateral,5,1,4,0.41028719234917405
subj06,lateral,5,1,5,0.3270544571565532
subj06,lateral,5,1,6,0.27459258645594675
subj06,lateral,5,2,3,0.358839355947427
subj06,lateral,5,2,4,0.426261844689302
subj06,lateral,5,2,5,0.3274577645398223
subj06,lateral,5,2,6,0.30237219515738994
subj06,lateral,5,3,4,0.37417235180688646
subj06,lateral,5,3,5,0.3149124401253099
subj06,lateral,5,3,6,0.25378366116958045
subj06,lateral,5,4,5,0.3615933562622511
subj06,lateral,5,4,6,0.31854525849983534
subj06,lateral,5,5,6,0.2736914642933088
subj07,lateral,0,0,1,0.41494179686613414
subj07,lateral,0,0,2,0.4186675917720219
subj07,lateral,0,0,3,0.3974257988446868
subj07,lateral,0,0,4,0.4304405699321199
subj07,lateral,0,0,5,0.3645402763249102
subj07,lateral,0,0,6,0.2823831984704584
subj07,lateral,0,1,2,0.44317893636176214
subj07,lateral,0,1,3,0.3679090995297924
subj07,lateral,0,1,4,0.43315151659930146
subj07,lateral,0,1,5,0.312324020021389
subj07,lateral,0,1,6,0.24772527439174938
subj07,lateral,0,2,3,0.37703663083565164
subj07,lateral,0,2,4,0.42309246175497167
subj07,lateral,0,2,5,0.3349193302674968
subj07,lateral,0,2,6,0.2760421176032603
subj07,lateral,0,3,4,0.41323592941485043
subj07,lateral,0,3,5,0.3290932535347449
subj07,lateral,0,3,6,0.2724697595407737
subj07,lateral,0,4,5,0.40595992360949684
subj07,lateral,0,4,6,0.2888291706065758
subj07,lateral,0,5,6,0.23518716318777577
subj07,lateral,1,0,1,0.4229108109278708
subj07,lateral,1,0,2,0.3855668212473052
subj07,lateral,1,0,3,0.3399143531313231
subj07,lateral,1,0,4,0.43592091764174407
subj07,lateral,1,0,5,0.3646662238237978
subj07,lateral,1,0,6,0.28759736892950255
subj07,lateral,1,1,2,0.41115062331003377
subj07,lateral,1,1,3,0.3547094322341417
subj07,lateral,1,1,4,0.42314886188284045
subj07,lateral,1,1,5,0.37054190415627897
subj07,lateral,1,1,6,0.25763671948150413
subj07,lateral,1,2,3,0.3372384650981591
subj07,lateral,1,2,4,0.39592135396585576
subj07,lateral,1,2,5,0.3277351496762811
subj07,lateral,1,2,6,0.2626412088444905
subj07,lateral,1,3,4,0.37824750086501435
subj07,lateral,1,3,5,0.3149942877905337
subj07,lateral,1,3,6,0.2401818935088571
subj07,lateral,1,4,5,0.3746636995680501
subj07,lateral,1,4,6,0.3191462061093065
subj07,lateral,1,5,6,0.24498483916199218
subj07,lateral,2,0,1,0.4647437021510292
subj07,lateral,2,0,2,0.44581723496850384
subj07,lateral,2,0,3,0.3688616919161189
subj07,lateral,2,0,4,0.4296029390754224
subj07,lateral,2,0,5,0.3425290898926108
subj07,lateral,2,0,6,0.291545381631108
subj07,lateral,2,1,2,0.46289230220714256
subj07,lateral,2,1,3,0.3601270095277791
subj07,lateral,2,1,4,0.4504074559348284
subj07,lateral,2,1,5,0.33336074276721467
subj07,lateral,2,1,6,0.2824209327108793
subj07,lateral,2,2,3,0.40137501385322505
subj07,lateral,2,2,4,0.44668288840158415
subj07,lateral,2,2,5,0.3332247951348823
subj07,lateral,2,2,6,0.30298485965588756
subj07,lateral,2,3,4,0.3710397298838581
subj07,lateral,2,3,5,0.2887826438662454
subj07,lateral,2,3,6,0.2600378178559755
