subject,roi,fold,di,dj,SIM
subj02,lateral,3,3,5,0.1436345746231782
subj02,lateral,3,3,6,0.1846680186824608
subj02,lateral,3,4,5,0.14069963556197598
subj02,lateral,3,4,6,0.1983625737029292
subj02,lateral,3,5,6,0.17895104866069833
subj02,lateral,4,0,1,0.2091835838792776
subj02,lateral,4,0,2,0.227418984537112
subj02,lateral,4,0,3,0.0892727508537415
subj02,lateral,4,0,4,0.2503977980084061
subj02,lateral,4,0,5,0.05694945602260096
subj02,lateral,4,0,6,0.2511068385254052
subj02,lateral,4,1,2,0.15775351410905247
subj02,lateral,4,1,3,0.0775650884301371
subj02,lateral,4,1,4,0.1393975331483127
subj02,lateral,4,1,5,0.010023944334233773
subj02,lateral,4,1,6,0.19607487496360232
subj02,lateral,4,2,3,0.05686186816862612
subj02,lateral,4,2,4,0.13738826077487287
subj02,lateral,4,2,5,0.026496465411394342
subj02,lateral,4,2,6,0.1865687158595879
subj02,lateral,4,3,4,0.058417325881237575
subj02,lateral,4,3,5,0.01814504787418743
subj02,lateral,4,3,6,0.07361722836963737
subj02,lateral,4,4,5,0.0378956342300886
subj02,lateral,4,4,6,0.18259795058865386
subj02,lateral,4,5,6,0.035657570810777625
subj02,lateral,5,0,1,0.14665029426752285
subj02,lateral,5,0,2,0.015122360999158837
subj02,lateral,5,0,3,0.15408314254556085
subj02,lateral,5,0,4,0.2530245664709656
subj02,lateral,5,0,5,0.26433650939413483
subj02,lateral,5,0,6,0.2802856971635007
subj02,lateral,5,1,2,0.0066828727368428015
subj02,lateral,5,1,3,0.10048898084645241
subj02,lateral,5,1,4,0.09707239452787003
subj02,lateral,5,1,5,0.16276219990761803
subj02,lateral,5,1,6,0.14401285644224776
subj02,lateral,5,2,3,0.01701463182136606
subj02,lateral,5,2,4,0.019142292541614894
subj02,lateral,5,2,5,0.023527859151342423
subj02,lateral,5,2,6,0.006101574861740863
subj02,lateral,5,3,4,0.0990964485007321
subj02,lateral,5,3,5,0.10693553796407282
subj02,lateral,5,3,6,0.1274845685181513
subj02,lateral,5,4,5,0.20078507212870791
subj02,lateral,5,4,6,0.20004173903935019
subj02,lateral,5,5,6,0.24757431968254032
subj03,lateral,0,0,1,0.31885647449615934
subj03,lateral,0,0,2,0.05642810603195882
subj03,lateral,0,0,3,0.24161788323201003
subj03,lateral,0,0,4,0.23617112041635527
subj03,lateral,0,0,5,0.015865041832578374
subj03,lateral,0,0,6,0.2597179772686118
subj03,lateral,0,1,2,0.049749976177324386
subj03,lateral,0,1,3,0.25306810310852274
subj03,lateral,0,1,4,0.24330248114536832
subj03,lateral,0,1,5,0.002822588802942069
subj03,lateral,0,1,6,0.3020455156969206
subj03,lateral,0,2,3,0.052898805388526315
subj03,lateral,0,2,4,0.04520010637130496
subj03,lateral,0,2,5,0.015499175951500393
subj03,lateral,0,2,6,0.06591695434982178
subj03,lateral,0,3,4,0.2036345673829471
subj03,lateral,0,3,5,0.016558395451734077
subj03,lateral,0,3,6,0.20847685049488213
subj03,lateral,0,4,5,0.008530616208097202
subj03,lateral,0,4,6,0.2090227025127741
subj03,lateral,0,5,6,0.004247786131893113
subj03,lateral,1,0,1,0.36457853752865255
subj03,lateral,1,0,2,0.15258392054996797
subj03,lateral,1,0,3,0.3328816009189185
subj03,lateral,1,0,4,0.259151733686666
subj03,lateral,1,0,5,0.09093289396390083
subj03,lateral,1,0,6,0.26438413588088705
subj03,lateral,1,1,2,0.13882799880486973
subj03,lateral,1,1,3,0.3229116999486166
subj03,lateral,1,1,4,0.2474072906472296
subj03,lateral,1,1,5,0.10960473487996628
subj03,lateral,1,1,6,0.2921405883078918
subj03,lateral,1,2,3,0.11426721973355261
subj03,lateral,1,2,4,0.0900995358788057
subj03,lateral,1,2,5,0.03835994972380955
subj03,lateral,1,2,6,0.12280477411236179
subj03,lateral,1,3,4,0.224744738925869
subj03,lateral,1,3,5,0.1111728112699982
subj03,lateral,1,3,6,0.24605831722999988
subj03,lateral,1,4,5,0.0843799041851789
subj03,lateral,1,4,6,0.1891788375303896
subj03,lateral,1,5,6,0.08610800750252884
subj03,lateral,2,0,1,0.3434465139781949
subj03,lateral,2,0,2,0.2550799355608801
subj03,lateral,2,0,3,0.23624641441511
subj03,lateral,2,0,4,0.24091436299820224
subj03,lateral,2,0,5,0.05055979635304356
subj03,lateral,2,0,6,0.27831305758259794
subj03,lateral,2,1,2,0.23371411500254263
subj03,lateral,2,1,3,0.21726431716015995
subj03,lateral,2,1,4,0.23815228988196666
subj03,lateral,2,1,5,0.06087992197306445
subj03,lateral,2,1,6,0.29893500200499545
subj03,lateral,2,2,3,0.14818594939772242
subj03,lateral,2,2,4,0.15817820453484654
subj03,lateral,2,2,5,0.041194979615564384
subj03,lateral,2,2,6,0.21056653559104588
subj03,lateral,2,3,4,0.1534975551858919
subj03,lateral,2,3,5,0.04408117538065005
subj03,lateral,2,3,6,0.19123903742868473
subj03,lateral,2,4,5,0.038988795025660314
subj03,lateral,2,4,6,0.18767453091113018
subj03,lateral,2,5,6,0.06515746381902221
subj03,lateral,3,0,1,0.3574573775371013
subj03,lateral,3,0,2,0.18581950798472283
subj03,lateral,3,0,3,0.23567558041475578
subj03,lateral,3,0,4,0.26131783227963595
subj03,lateral,3,0,5,0.18713294529132551
subj03,lateral,3,0,6,0.27723497527343854
subj03,lateral,3,1,2,0.17480961836792608
subj03,lateral,3,1,3,0.23514840930375586
subj03,lateral,3,1,4,0.26117889249773274
subj03,lateral,3,1,5,0.2046067035201657
subj03,lateral,3,1,6,0.30356505389966676
subj03,lateral,3,2,3,0.12352951689637087
subj03,lateral,3,2,4,0.12025023091255958
subj03,lateral,3,2,5,0.10473005814284328
subj03,lateral,3,2,6,0.16002932450007587
subj03,lateral,3,3,4,0.16100026124207234
subj03,lateral,3,3,5,0.1436345746231782
subj03,lateral,3,3,6,0.1846680186824608
subj03,lateral,3,4,5,0.14069963556197598
subj03,lateral,3,4,6,0.1983625737029292
subj03,lateral,3,5,6,0.17895104866069833
subj03,lateral,4,0,1,0.3382752741071776
subj03,lateral,4,0,2,0.227418984537112
subj03,lateral,4,0,3,0.0892727508537415
subj03,lateral,4,0,4,0.2503977980084061
subj03,lateral,4,0,5,0.05694945602260096
subj03,lateral,4,0,6,0.2511068385254052
subj03,lateral,4,1,2,0.20589176389609587
subj03,lateral,4,1,3,0.09150357883707558
subj03,lateral,4,1,4,0.2305262329590799
subj03,lateral,4,1,5,0.046999615124748484
subj03,lateral,4,1,6,0.28029652789323956
subj03,lateral,4,2,3,0.05686186816862612
subj03,lateral,4,2,4,0.13738826077487287
subj03,lateral,4,2,5,0.026496465411394342
subj03,lateral,4,2,6,0.1865687158595879
subj03,lateral,4,3,4,0.058417325881237575
subj03,lateral,4,3,5,0.01814504787418743
subj03,lateral,4,3,6,0.07361722836963737
subj03,lateral,4,4,5,0.0378956342300886
subj03,lateral,4,4,6,0.18259795058865386
subj03,lateral,4,5,6,0.035657570810777625
subj03,lateral,5,0,1,0.3376095923216119
subj03,lateral,5,0,2,0.015122360999158837
subj03,lateral,5,0,3,0.15408314254556085
subj03,lateral,5,0,4,0.2530245664709656
subj03,lateral,5,0,5,0.26433650939413483
subj03,lateral,5,0,6,0.2802856971635007
subj03,lateral,5,1,2,0.019038108290551234
subj03,lateral,5,1,3,0.1337267977020259
subj03,lateral,5,1,4,0.2375048640590267
subj03,lateral,5,1,5,0.2611051320591974
subj03,lateral,5,1,6,0.29260395195139416
subj03,lateral,5,2,3,0.01701463182136606
subj03,lateral,5,2,4,0.019142292541614894
subj03,lateral,5,2,5,0.023527859151342423
subj03,lateral,5,2,6,0.006101574861740863
subj03,lateral,5,3,4,0.0990964485007321
subj03,lateral,5,3,5,0.10693553796407282
subj03,lateral,5,3,6,0.1274845685181513
subj03,lateral,5,4,5,0.20078507212870791
subj03,lateral,5,4,6,0.20004173903935019
subj03,lateral,5,5,6,0.24757431968254032
subj04,lateral,0,0,1,0.31885647449615934
subj04,lateral,0,0,2,0.18250435385940422
subj04,lateral,0,0,3,0.24161788323201003
subj04,lateral,0,0,4,0.23617112041635527
subj04,lateral,0,0,5,0.015865041832578374
subj04,lateral,0,0,6,0.2597179772686118
subj04,lateral,0,1,2,0.17508737631261706
subj04,lateral,0,1,3,0.25306810310852274
subj04,lateral,0,1,4,0.24330248114536832
subj04,lateral,0,1,5,0.002822588802942069
subj04,lateral,0,1,6,0.3020455156969206
subj04,lateral,0,2,3,0.19038012391270287
subj04,lateral,0,2,4,0.15555054757088788
subj04,lateral,0,2,5,0.011172007311079578
subj04,lateral,0,2,6,0.1944253773791667
subj04,lateral,0,3,4,0.2036345673829471
subj04,lateral,0,3,5,0.016558395451734077
subj04,lateral,0,3,6,0.20847685049488213
subj04,lateral,0,4,5,0.008530616208097202
subj04,lateral,0,4,6,0.2090227025127741
subj04,lateral,0,5,6,0.004247786131893113
subj04,lateral,1,0,1,0.36457853752865255
subj04,lateral,1,0,2,0.1937522322598983
subj04,lateral,1,0,3,0.3328816009189185
subj04,lateral,1,0,4,0.259151733686666
subj04,lateral,1,0,5,0.09093289396390083
subj04,lateral,1,0,6,0.26438413588088705
subj04,lateral,1,1,2,0.19568035265835826
subj04,lateral,1,1,3,0.3229116999486166
subj04,lateral,1,1,4,0.2474072906472296
subj04,lateral,1,1,5,0.10960473487996628
subj04,lateral,1,1,6,0.2921405883078918
subj04,lateral,1,2,3,0.1970774378066438
subj04,lateral,1,2,4,0.1460020968572489
subj04,lateral,1,2,5,0.16049484250668528
subj04,lateral,1,2,6,0.18195941780155828
subj04,lateral,1,3,4,0.224744738925869
subj04,lateral,1,3,5,0.1111728112699982
subj04,lateral,1,3,6,0.24605831722999988
subj04,lateral,1,4,5,0.0843799041851789
subj04,lateral,1,4,6,0.1891788375303896
subj04,lateral,1,5,6,0.08610800750252884
subj04,lateral,2,0,1,0.3434465139781949
subj04,lateral,2,0,2,0.19276312267952272
subj04,lateral,2,0,3,0.23624641441511
subj04,lateral,2,0,4,0.24091436299820224
subj04,lateral,2,0,5,0.05055979635304356
subj04,lateral,2,0,6,0.27831305758259794
subj04,lateral,2,1,2,0.18493639380450752
subj04,lateral,2,1,3,0.21726431716015995
subj04,lateral,2,1,4,0.23815228988196666
subj04,lateral,2,1,5,0.06087992197306445
subj04,lateral,2,1,6,0.29893500200499545
subj04,lateral,2,2,3,0.16867046261249294
subj04,lateral,2,2,4,0.1254206205497413
subj04,lateral,2,2,5,0.06550053594504102
subj04,lateral,2,2,6,0.1913440820400418
subj04,lateral,2,3,4,0.1534975551858919
subj04,lateral,2,3,5,0.04408117538065005
subj04,lateral,2,3,6,0.19123903742868473
subj04,lateral,2,4,5,0.038988795025660314
subj04,lateral,2,4,6,0.18767453091113018
subj04,lateral,2,5,6,0.06515746381902221
subj04,lateral,3,0,1,0.3574573775371013
subj04,lateral,3,0,2,0.18399565270799417
subj04,lateral,3,0,3,0.23567558041475578
subj04,lateral,3,0,4,0.26131783227963595
subj04,lateral,3,0,5,0.18713294529132551
subj04,lateral,3,0,6,0.27723497527343854
subj04,lateral,3,1,2,0.18737100738166557
subj04,lateral,3,1,3,0.23514840930375586
subj04,lateral,3,1,4,0.26117889249773274
subj04,lateral,3,1,5,0.2046067035201657
subj04,lateral,3,1,6,0.30356505389966676
subj04,lateral,3,2,3,0.1479399500679328
subj04,lateral,3,2,4,0.11923354166285749
subj04,lateral,3,2,5,0.15090114627319864
subj04,lateral,3,2,6,0.1669428285960748
subj04,lateral,3,3,4,0.16100026124207234
subj04,lateral,3,3,5,0.1436345746231782
subj04,lateral,3,3,6,0.1846680186824608
subj04,lateral,3,4,5,0.14069963556197598
subj04,lateral,3,4,6,0.1983625737029292
subj04,lateral,3,5,6,0.17895104866069833
subj04,lateral,4,0,1,0.3382752741071776
subj04,lateral,4,0,2,0.2091835838792776
subj04,lateral,4,0,3,0.0892727508537415
subj04,lateral,4,0,4,0.2503977980084061
subj04,lateral,4,0,5,0.05694945602260096
subj04,lateral,4,0,6,0.2511068385254052
subj04,lateral,4,1,2,0.18365221361679085
subj04,lateral,4,1,3,0.09150357883707558
subj04,lateral,4,1,4,0.2305262329590799
subj04,lateral,4,1,5,0.046999615124748484
subj04,lateral,4,1,6,0.28029652789323956
subj04,lateral,4,2,3,0.0775650884301371
subj04,lateral,4,2,4,0.1393975331483127
subj04,lateral,4,2,5,0.010023944334233773
subj04,lateral,4,2,6,0.19607487496360232
subj04,lateral,4,3,4,0.058417325881237575
subj04,lateral,4,3,5,0.01814504787418743
subj04,lateral,4,3,6,0.07361722836963737
subj04,lateral,4,4,5,0.0378956342300886
subj04,lateral,4,4,6,0.18259795058865386
subj04,lateral,4,5,6,0.035657570810777625
subj04,lateral,5,0,1,0.3376095923216119
subj04,lateral,5,0,2,0.14665029426752285
subj04,lateral,5,0,3,0.15408314254556085
subj04,lateral,5,0,4,0.2530245664709656
subj04,lateral,5,0,5,0.26433650939413483
subj04,lateral,5,0,6,0.2802856971635007
subj04,lateral,5,1,2,0.12129146143385745
subj04,lateral,5,1,3,0.1337267977020259
subj04,lateral,5,1,4,0.2375048640590267
subj04,lateral,5,1,5,0.2611051320591974
subj04,lateral,5,1,6,0.29260395195139416
subj04,lateral,5,2,3,0.10048898084645241
subj04,lateral,5,2,4,0.09707239452787003
subj04,lateral,5,2,5,0.16276219990761803
subj04,lateral,5,2,6,0.14401285644224776
subj04,lateral,5,3,4,0.0990964485007321
subj04,lateral,5,3,5,0.10693553796407282
subj04,lateral,5,3,6,0.1274845685181513
subj04,lateral,5,4,5,0.20078507212870791
subj04,lateral,5,4,6,0.20004173903935019
subj04,lateral,5,5,6,0.24757431968254032
subj05,lateral,0,0,1,0.31885647449615934
subj05,lateral,0,0,2,0.18250435385940422
subj05,lateral,0,0,3,0.05642810603195882
subj05,lateral,0,0,4,0.23617112041635527
subj05,lateral,0,0,5,0.015865041832578374
subj05,lateral,0,0,6,0.2597179772686118
subj05,lateral,0,1,2,0.17508737631261706
subj05,lateral,0,1,3,0.049749976177324386
subj05,lateral,0,1,4,0.24330248114536832
subj05,lateral,0,1,5,0.002822588802942069
subj05,lateral,0,1,6,0.3020455156969206
subj05,lateral,0,2,3,0.08770241592190733
subj05,lateral,0,2,4,0.15555054757088788
subj05,lateral,0,2,5,0.011172007311079578
subj05,lateral,0,2,6,0.1944253773791667
subj05,lateral,0,3,4,0.04520010637130496
subj05,lateral,0,3,5,0.015499175951500393
subj05,lateral,0,3,6,0.06591695434982178
subj05,lateral,0,4,5,0.008530616208097202
subj05,lateral,0,4,6,0.2090227025127741
subj05,lateral,0,5,6,0.004247786131893113
subj05,lateral,1,0,1,0.36457853752865255
subj05,lateral,1,0,2,0.1937522322598983
subj05,lateral,1,0,3,0.15258392054996797
subj05,lateral,1,0,4,0.259151733686666
subj05,lateral,1,0,5,0.09093289396390083
subj05,lateral,1,0,6,0.26438413588088705
subj05,lateral,1,1,2,0.19568035265835826
subj05,lateral,1,1,3,0.13882799880486973
subj05,lateral,1,1,4,0.2474072906472296
subj05,lateral,1,1,5,0.10960473487996628
subj05,lateral,1,1,6,0.2921405883078918
subj05,lateral,1,2,3,0.09064450082300912
subj05,lateral,1,2,4,0.1460020968572489
subj05,lateral,1,2,5,0.16049484250668528
subj05,lateral,1,2,6,0.18195941780155828
subj05,lateral,1,3,4,0.0900995358788057
subj05,lateral,1,3,5,0.03835994972380955
subj05,lateral,1,3,6,0.12280477411236179
subj05,lateral,1,4,5,0.0843799041851789
subj05,lateral,1,4,6,0.1891788375303896
subj05,lateral,1,5,6,0.08610800750252884
subj05,lateral,2,0,1,0.3434465139781949
subj05,lateral,2,0,2,0.19276312267952272
subj05,lateral,2,0,3,0.2550799355608801
subj05,lateral,2,0,4,0.24091436299820224
subj05,lateral,2,0,5,0.05055979635304356
subj05,lateral,2,0,6,0.27831305758259794
subj05,lateral,2,1,2,0.18493639380450752
subj05,lateral,2,1,3,0.23371411500254263
subj05,lateral,2,1,4,0.23815228988196666
subj05,lateral,2,1,5,0.06087992197306445
subj05,lateral,2,1,6,0.29893500200499545
subj05,lateral,2,2,3,0.15714457721233854
subj05,lateral,2,2,4,0.1254206205497413
subj05,lateral,2,2,5,0.06550053594504102
subj05,lateral,2,2,6,0.1913440820400418
subj05,lateral,2,3,4,0.15817820453484654
subj05,lateral,2,3,5,0.041194979615564384
subj05,lateral,2,3,6,0.21056653559104588
subj05,lateral,2,4,5,0.038988795025660314
subj05,lateral,2,4,6,0.18767453091113018
subj05,lateral,2,5,6,0.06515746381902221
subj05,lateral,3,0,1,0.3574573775371013
subj05,lateral,3,0,2,0.18399565270799417
subj05,lateral,3,0,3,0.18581950798472283
subj05,lateral,3,0,4,0.26131783227963595
subj05,lateral,3,0,5,0.18713294529132551
subj05,lateral,3,0,6,0.27723497527343854
subj05,lateral,3,1,2,0.18737100738166557
subj05,lateral,3,1,3,0.17480961836792608
subj05,lateral,3,1,4,0.26117889249773274
subj05,lateral,3,1,5,0.2046067035201657
subj05,lateral,3,1,6,0.30356505389966676
subj05,lateral,3,2,3,0.1221648599279783
subj05,lateral,3,2,4,0.11923354166285749
subj05,lateral,3,2,5,0.15090114627319864
subj05,lateral,3,2,6,0.1669428285960748
subj05,lateral,3,3,4,0.12025023091255958
subj05,lateral,3,3,5,0.10473005814284328
subj05,lateral,3,3,6,0.16002932450007587
subj05,lateral,3,4,5,0.14069963556197598
subj05,lateral,3,4,6,0.1983625737029292
subj05,lateral,3,5,6,0.17895104866069833
subj05,lateral,4,0,1,0.3382752741071776
subj05,lateral,4,0,2,0.2091835838792776
subj05,lateral,4,0,3,0.227418984537112
subj05,lateral,4,0,4,0.2503977980084061
subj05,lateral,4,0,5,0.05694945602260096
subj05,lateral,4,0,6,0.2511068385254052
subj05,lateral,4,1,2,0.18365221361679085
subj05,lateral,4,1,3,0.20589176389609587
subj05,lateral,4,1,4,0.2305262329590799
subj05,lateral,4,1,5,0.046999615124748484
subj05,lateral,4,1,6,0.28029652789323956
subj05,lateral,4,2,3,0.15775351410905247
subj05,lateral,4,2,4,0.1393975331483127
subj05,lateral,4,2,5,0.010023944334233773
subj05,lateral,4,2,6,0.19607487496360232
subj05,lateral,4,3,4,0.13738826077487287
subj05,lateral,4,3,5,0.026496465411394342
subj05,lateral,4,3,6,0.1865687158595879
subj05,lateral,4,4,5,0.0378956342300886
subj05,lateral,4,4,6,0.18259795058865386
subj05,lateral,4,5,6,0.035657570810777625
subj05,lateral,5,0,1,0.3376095923216119
subj05,lateral,5,0,2,0.14665029426752285
subj05,lateral,5,0,3,0.015122360999158837
subj05,lateral,5,0,4,0.2530245664709656
subj05,lateral,5,0,5,0.26433650939413483
subj05,lateral,5,0,6,0.2802856971635007
subj05,lateral,5,1,2,0.12129146143385745
subj05,lateral,5,1,3,0.019038108290551234
subj05,lateral,5,1,4,0.2375048640590267
subj05,lateral,5,1,5,0.2611051320591974
subj05,lateral,5,1,6,0.29260395195139416
subj05,lateral,5,2,3,0.0066828727368428015
subj05,lateral,5,2,4,0.09707239452787003
subj05,lateral,5,2,5,0.16276219990761803
subj05,lateral,5,2,6,0.14401285644224776
subj05,lateral,5,3,4,0.019142292541614894
subj05,lateral,5,3,5,0.023527859151342423
subj05,lateral,5,3,6,0.006101574861740863
subj05,lateral,5,4,5,0.20078507212870791
subj05,lateral,5,4,6,0.20004173903935019
subj05,lateral,5,5,6,0.24757431968254032
subj06,lateral,0,0,1,0.31885647449615934
subj06,lateral,0,0,2,0.18250435385940422
subj06,lateral,0,0,3,0.05642810603195882
subj06,lateral,0,0,4,0.24161788323201003
subj06,lateral,0,0,5,0.015865041832578374
subj06,lateral,0,0,6,0.2597179772686118
subj06,lateral,0,1,2,0.17508737631261706
subj06,lateral,0,1,3,0.049749976177324386
subj06,lateral,0,1,4,0.25306810310852274
subj06,lateral,0,1,5,0.002822588802942069
subj06,lateral,0,1,6,0.3020455156969206
subj06,lateral,0,2,3,0.08770241592190733
subj06,lateral,0,2,4,0.19038012391270287
subj06,lateral,0,2,5,0.011172007311079578
subj06,lateral,0,2,6,0.1944253773791667
subj06,lateral,0,3,4,0.052898805388526315
subj06,lateral,0,3,5,0.015499175951500393
subj06,lateral,0,3,6,0.06591695434982178
subj06,lateral,0,4,5,0.016558395451734077
subj06,lateral,0,4,6,0.20847685049488213
subj06,lateral,0,5,6,0.004247786131893113
subj06,lateral,1,0,1,0.36457853752865255
subj06,lateral,1,0,2,0.1937522322598983
subj06,lateral,1,0,3,0.15258392054996797
subj06,lateral,1,0,4,0.3328816009189185
subj06,lateral,1,0,5,0.09093289396390083
subj06,lateral,1,0,6,0.26438413588088705
subj06,lateral,1,1,2,0.19568035265835826
subj06,lateral,1,1,3,0.13882799880486973
subj06,lateral,1,1,4,0.3229116999486166
subj06,lateral,1,1,5,0.10960473487996628
subj06,lateral,1,1,6,0.2921405883078918
subj06,lateral,1,2,3,0.09064450082300912
subj06,lateral,1,2,4,0.1970774378066438
subj06,lateral,1,2,5,0.16049484250668528
subj06,lateral,1,2,6,0.18195941780155828
subj06,lateral,1,3,4,0.11426721973355261
subj06,lateral,1,3,5,0.03835994972380955
subj06,lateral,1,3,6,0.12280477411236179
subj06,lateral,1,4,5,0.1111728112699982
subj06,lateral,1,4,6,0.24605831722999988
subj06,lateral,1,5,6,0.08610800750252884
subj06,lateral,2,0,1,0.3434465139781949
subj06,lateral,2,0,2,0.19276312267952272
subj06,lateral,2,0,3,0.2550799355608801
subj06,lateral,2,0,4,0.23624641441511
subj06,lateral,2,0,5,0.05055979635304356
subj06,lateral,2,0,6,0.27831305758259794
subj06,lateral,2,1,2,0.18493639380450752
subj06,lateral,2,1,3,0.23371411500254263
subj06,lateral,2,1,4,0.21726431716015995
subj06,lateral,2,1,5,0.06087992197306445
subj06,lateral,2,1,6,0.29893500200499545
subj06,lateral,2,2,3,0.15714457721233854
subj06,lateral,2,2,4,0.16867046261249294
subj06,lateral,2,2,5,0.06550053594504102
subj06,lateral,2,2,6,0.1913440820400418
subj06,lateral,2,3,4,0.14818594939772242
subj06,lateral,2,3,5,0.041194979615564384
subj06,lateral,2,3,6,0.21056653559104588
subj06,lateral,2,4,5,0.04408117538065005
subj06,lateral,2,4,6,0.19123903742868473
subj06,lateral,2,5,6,0.06515746381902221
subj06,lateral,3,0,1,0.3574573775371013
subj06,lateral,3,0,2,0.18399565270799417
subj06,lateral,3,0,3,0.18581950798472283
subj06,lateral,3,0,4,0.23567558041475578
subj06,lateral,3,0,5,0.18713294529132551
subj06,lateral,3,0,6,0.27723497527343854
subj06,lateral,3,1,2,0.18737100738166557
subj06,lateral,3,1,3,0.17480961836792608
subj06,lateral,3,1,4,0.23514840930375586
subj06,lateral,3,1,5,0.2046067035201657
subj06,lateral,3,1,6,0.30356505389966676
subj06,lateral,3,2,3,0.1221648599279783
subj06,lateral,3,2,4,0.1479399500679328
subj06,lateral,3,2,5,0.15090114627319864
subj06,lateral,3,2,6,0.1669428285960748
subj06,lateral,3,3,4,0.12352951689637087
subj06,lateral,3,3,5,0.10473005814284328
subj06,lateral,3,3,6,0.16002932450007587
subj06,lateral,3,4,5,0.1436345746231782
subj06,lateral,3,4,6,0.1846680186824608
subj06,lateral,3,5,6,0.17895104866069833
subj06,lateral,4,0,1,0.3382752741071776
subj06,lateral,4,0,2,0.2091835838792776
subj06,lateral,4,0,3,0.227418984537112
subj06,lateral,4,0,4,0.0892727508537415
subj06,lateral,4,0,5,0.05694945602260096
subj06,lateral,4,0,6,0.2511068385254052
subj06,lateral,4,1,2,0.18365221361679085
subj06,lateral,4,1,3,0.20589176389609587
subj06,lateral,4,1,4,0.09150357883707558
subj06,lateral,4,1,5,0.046999615124748484
subj06,lateral,4,1,6,0.28029652789323956
subj06,lateral,4,2,3,0.15775351410905247
subj06,lateral,4,2,4,0.0775650884301371
subj06,lateral,4,2,5,0.010023944334233773
subj06,lateral,4,2,6,0.19607487496360232
subj06,lateral,4,3,4,0.05686186816862612
subj06,lateral,4,3,5,0.026496465411394342
subj06,lateral,4,3,6,0.1865687158595879
subj06,lateral,4,4,5,0.01814504787418743
subj06,lateral,4,4,6,0.07361722836963737
subj06,lateral,4,5,6,0.035657570810777625
subj06,lateral,5,0,1,0.3376095923216119
subj06,lateral,5,0,2,0.14665029426752285
subj06,lateral,5,0,3,0.015122360999158837
subj06,lateral,5,0,4,0.15408314254556085
subj06,lateral,5,0,5,0.26433650939413483
subj06,lateral,5,0,6,0.2802856971635007
subj06,lateral,5,1,2,0.12129146143385745
subj06,lateral,5,1,3,0.019038108290551234
subj06,lateral,5,1,4,0.1337267977020259
subj06,lateral,5,1,5,0.2611051320591974
subj06,lateral,5,1,6,0.29260395195139416
subj06,lateral,5,2,3,0.0066828727368428015
subj06,lateral,5,2,4,0.10048898084645241
subj06,lateral,5,2,5,0.16276219990761803
subj06,lateral,5,2,6,0.14401285644224776
subj06,lateral,5,3,4,0.01701463182136606
subj06,lateral,5,3,5,0.023527859151342423
subj06,lateral,5,3,6,0.006101574861740863
subj06,lateral,5,4,5,0.10693553796407282
subj06,lateral,5,4,6,0.1274845685181513
subj06,lateral,5,5,6,0.24757431968254032
subj07,lateral,0,0,1,0.31885647449615934
subj07,lateral,0,0,2,0.18250435385940422
subj07,lateral,0,0,3,0.05642810603195882
subj07,lateral,0,0,4,0.24161788323201003
subj07,lateral,0,0,5,0.23617112041635527
subj07,lateral,0,0,6,0.2597179772686118
subj07,lateral,0,1,2,0.17508737631261706
subj07,lateral,0,1,3,0.049749976177324386
subj07,lateral,0,1,4,0.25306810310852274
subj07,lateral,0,1,5,0.24330248114536832
subj07,lateral,0,1,6,0.3020455156969206
subj07,lateral,0,2,3,0.08770241592190733
subj07,lateral,0,2,4,0.19038012391270287
subj07,lateral,0,2,5,0.15555054757088788
subj07,lateral,0,2,6,0.1944253773791667
subj07,lateral,0,3,4,0.052898805388526315
subj07,lateral,0,3,5,0.04520010637130496
subj07,lateral,0,3,6,0.06591695434982178
subj07,lateral,0,4,5,0.2036345673829471
subj07,lateral,0,4,6,0.20847685049488213
subj07,lateral,0,5,6,0.2090227025127741
subj07,lateral,1,0,1,0.36457853752865255
subj07,lateral,1,0,2,0.1937522322598983
subj07,lateral,1,0,3,0.15258392054996797
subj07,lateral,1,0,4,0.3328816009189185
subj07,lateral,1,0,5,0.259151733686666
subj07,lateral,1,0,6,0.26438413588088705
subj07,lateral,1,1,2,0.19568035265835826
subj07,lateral,1,1,3,0.13882799880486973
subj07,lateral,1,1,4,0.3229116999486166
subj07,lateral,1,1,5,0.2474072906472296
subj07,lateral,1,1,6,0.2921405883078918
subj07,lateral,1,2,3,0.09064450082300912
subj07,lateral,1,2,4,0.1970774378066438
subj07,lateral,1,2,5,0.1460020968572489
subj07,lateral,1,2,6,0.18195941780155828
subj07,lateral,1,3,4,0.11426721973355261
subj07,lateral,1,3,5,0.0900995358788057
subj07,lateral,1,3,6,0.12280477411236179
subj07,lateral,1,4,5,0.224744738925869
subj07,lateral,1,4,6,0.24605831722999988
subj07,lateral,1,5,6,0.1891788375303896
subj07,lateral,2,0,1,0.3434465139781949
subj07,lateral,2,0,2,0.19276312267952272
subj07,lateral,2,0,3,0.2550799355608801
subj07,lateral,2,0,4,0.23624641441511
subj07,lateral,2,0,5,0.24091436299820224
subj07,lateral,2,0,6,0.27831305758259794
subj07,lateral,2,1,2,0.18493639380450752
subj07,lateral,2,1,3,0.23371411500254263
subj07,lateral,2,1,4,0.21726431716015995
subj07,lateral,2,1,5,0.23815228988196666
subj07,lateral,2,1,6,0.29893500200499545
subj07,lateral,2,2,3,0.15714457721233854
subj07,lateral,2,2,4,0.16867046261249294
subj07,lateral,2,2,5,0.1254206205497413
subj07,lateral,2,2,6,0.1913440820400418
